gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,annotation,category_accession,COG_category
111875,deep-0617_000071,175,628,r,0,1,complete,deep,protein,nan,nan
111876,deep-0617_000071,689,1028,r,0,1,complete,deep,protein,nan,nan
112547,deep-0617_000165,9305,9899,r,0,1,CALIN,deep,protein,nan,nan
112548,deep-0617_000165,10432,10963,r,0,1,CALIN,deep,protein,nan,nan
112549,deep-0617_000165,11237,11480,r,0,1,CALIN,deep,protein,nan,nan
113568,deep-0617_000299,335,656,f,0,1,CALIN,deep,protein,nan,nan
113569,deep-0617_000299,912,1194,f,0,1,CALIN,deep,protein,nan,nan
113570,deep-0617_000299,1258,1981,f,0,1,CALIN,deep,protein,V,Defense mechanisms
113571,deep-0617_000299,1941,2613,f,0,1,CALIN,deep,protein,nan,nan
113572,deep-0617_000299,2680,3109,f,0,1,CALIN,deep,protein,nan,nan
113573,deep-0617_000299,3205,3595,f,0,1,CALIN,deep,protein,nan,nan
113574,deep-0617_000299,3689,3974,f,0,1,CALIN,deep,protein,nan,nan
113575,deep-0617_000299,4037,4499,f,0,1,CALIN,deep,protein,nan,nan
113576,deep-0617_000299,4549,5101,f,0,1,CALIN,deep,protein,nan,nan
113577,deep-0617_000299,5178,5601,f,0,1,CALIN,deep,protein,nan,nan
113578,deep-0617_000299,5629,5959,f,0,1,CALIN,deep,protein,nan,nan
113579,deep-0617_000299,6176,6596,f,0,1,CALIN,deep,protein,I,Lipid transport and metabolism
126851,deep-0210_000023,21575,21875,f,0,1,CALIN,deep,protein,nan,nan
126852,deep-0210_000023,22321,23029,r,0,1,CALIN,deep,protein,nan,nan
128472,deep-0165_000002,0,177,r,1,1,CALIN,deep,protein,nan,nan
128473,deep-0165_000002,154,739,r,0,1,CALIN,deep,protein,nan,nan
128474,deep-0165_000002,840,1389,r,0,1,CALIN,deep,protein,J!!!O,"Translation, ribosomal structure and biogenesis"
128474,deep-0165_000002,840,1389,r,0,1,CALIN,deep,protein,J!!!O,"Posttranslational modification, protein turnover, chaperones"
129098,deep-0165_000033,16327,17302,r,0,1,CALIN,deep,protein,H,Coenzyme transport and metabolism
129099,deep-0165_000033,17396,17807,r,0,1,CALIN,deep,protein,K,Transcription
129100,deep-0165_000033,17822,18287,r,0,1,CALIN,deep,protein,H,Coenzyme transport and metabolism
129101,deep-0165_000033,18388,19501,r,0,1,CALIN,deep,protein,H!!!H,Coenzyme transport and metabolism
129101,deep-0165_000033,18388,19501,r,0,1,CALIN,deep,protein,H!!!H,Coenzyme transport and metabolism
129102,deep-0165_000033,19530,20184,r,0,1,CALIN,deep,protein,H,Coenzyme transport and metabolism
129501,deep-0165_000060,4569,4893,r,0,1,CALIN,deep,protein,nan,nan
129502,deep-0165_000060,4998,6228,r,0,1,CALIN,deep,protein,nan,nan
129503,deep-0165_000060,6346,7063,r,0,1,CALIN,deep,protein,nan,nan
129535,deep-0165_000063,5547,6522,r,0,1,CALIN,deep,protein,T,Signal transduction mechanisms
129536,deep-0165_000063,6569,8000,r,0,1,CALIN,deep,protein,C,Energy production and conversion
129537,deep-0165_000063,8288,8648,f,0,1,CALIN,deep,protein,nan,nan
129538,deep-0165_000063,8647,8854,f,0,1,CALIN,deep,protein,nan,nan
129539,deep-0165_000063,8886,9474,r,0,1,CALIN,deep,protein,nan,nan
129540,deep-0165_000063,9492,10251,r,0,1,CALIN,deep,protein,nan,nan
129541,deep-0165_000063,10254,10728,r,0,1,CALIN,deep,protein,U,"Intracellular trafficking, secretion, and vesicular transport"
129595,deep-0165_000065,1643,2057,r,0,1,CALIN,deep,protein,K!!!T,Transcription
129595,deep-0165_000065,1643,2057,r,0,1,CALIN,deep,protein,K!!!T,Signal transduction mechanisms
129596,deep-0165_000065,2138,2558,r,0,1,CALIN,deep,protein,K,Transcription
129904,deep-0165_000085,744,1353,r,0,1,CALIN,deep,protein,nan,nan
129905,deep-0165_000085,1473,1725,r,0,1,CALIN,deep,protein,nan,nan
129906,deep-0165_000085,1844,2186,r,0,1,CALIN,deep,protein,nan,nan
130385,deep-0165_000114,191,617,f,0,1,CALIN,deep,protein,M,Cell wall/membrane/envelope biogenesis
130386,deep-0165_000114,756,1269,f,0,1,CALIN,deep,protein,nan,nan
130405,deep-0165_000114,18194,19715,r,1,1,CALIN,deep,protein,P,Inorganic ion transport and metabolism
162387,deep-0108_000017,0,123,f,1,1,CALIN,deep,protein,I,Lipid transport and metabolism
162400,deep-0108_000017,14946,15510,f,0,1,CALIN,deep,protein,K,Transcription
162401,deep-0108_000017,15625,16057,f,0,1,CALIN,deep,protein,nan,nan
162402,deep-0108_000017,16053,16485,f,0,1,CALIN,deep,protein,nan,nan
162403,deep-0108_000017,16567,17677,f,0,1,CALIN,deep,protein,nan,nan
163411,deep-0108_000047,3331,4381,f,0,1,CALIN,deep,protein,O,"Posttranslational modification, protein turnover, chaperones"
163412,deep-0108_000047,4486,5215,f,0,1,CALIN,deep,protein,nan,nan
163413,deep-0108_000047,5301,6072,f,0,1,CALIN,deep,protein,nan,nan
163414,deep-0108_000047,6237,6393,r,0,1,CALIN,deep,protein,nan,nan
164329,deep-0108_000110,15,1497,f,0,1,CALIN,deep,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
164330,deep-0108_000110,1505,1808,r,0,1,CALIN,deep,protein,X,"Mobilome: prophages, transposons"
164331,deep-0108_000110,1804,2047,r,0,1,CALIN,deep,protein,K,Transcription
164332,deep-0108_000110,2080,3265,f,0,1,CALIN,deep,protein,L,"Replication, recombination and repair"
164333,deep-0108_000110,3382,3502,f,1,1,CALIN,deep,protein,nan,nan
169120,deep-0242_000123,4411,4867,f,0,1,CALIN,deep,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
169121,deep-0242_000123,4931,5552,r,0,1,CALIN,deep,protein,T!!!K,Signal transduction mechanisms
169121,deep-0242_000123,4931,5552,r,0,1,CALIN,deep,protein,T!!!K,Transcription
169122,deep-0242_000123,6222,6702,r,1,1,CALIN,deep,protein,G,Carbohydrate transport and metabolism
172865,deep-0134_000203,2,1217,f,1,1,CALIN,deep,protein,E,Amino acid transport and metabolism
172869,deep-0134_000203,2987,4016,r,1,1,CALIN,deep,protein,M,Cell wall/membrane/envelope biogenesis
183979,deep-0152_000238,358,631,r,0,1,CALIN,deep,protein,nan,nan
183980,deep-0152_000238,741,1266,r,0,1,CALIN,deep,protein,nan,nan
183981,deep-0152_000238,1370,1967,r,0,1,CALIN,deep,protein,nan,nan
183982,deep-0152_000238,2111,3533,r,0,1,CALIN,deep,protein,nan,nan
184430,deep-0152_000310,1864,2308,r,0,1,CALIN,deep,protein,nan,nan
184431,deep-0152_000310,2310,2760,r,0,1,CALIN,deep,protein,nan,nan
184432,deep-0152_000310,2858,3212,r,0,1,CALIN,deep,protein,nan,nan
184433,deep-0152_000310,3812,4448,r,0,1,CALIN,deep,protein,nan,nan
190411,deep-0161_000001,201,1386,r,0,1,CALIN,deep,protein,nan,nan
190412,deep-0161_000001,1592,2219,r,0,1,CALIN,deep,protein,nan,nan
190413,deep-0161_000001,2379,2814,r,0,1,CALIN,deep,protein,R,General function prediction only
190414,deep-0161_000001,3066,3432,f,0,1,CALIN,deep,protein,X,"Mobilome: prophages, transposons"
193614,deep-0161_000100,1,370,r,1,1,CALIN,deep,protein,nan,nan
193615,deep-0161_000100,828,1305,f,0,1,CALIN,deep,protein,nan,nan
193616,deep-0161_000100,1469,2717,f,0,1,CALIN,deep,protein,nan,nan
193617,deep-0161_000100,2661,2847,f,0,1,CALIN,deep,protein,nan,nan
193618,deep-0161_000100,2944,3361,f,0,1,CALIN,deep,protein,R,General function prediction only
193619,deep-0161_000100,3500,3665,f,1,1,CALIN,deep,protein,nan,nan
194226,deep-0161_000140,2178,2802,f,0,1,CALIN,deep,protein,nan,nan
194227,deep-0161_000140,3038,3722,r,0,1,CALIN,deep,protein,O,"Posttranslational modification, protein turnover, chaperones"
194228,deep-0161_000140,3769,4150,r,0,1,CALIN,deep,protein,nan,nan
195851,deep-0356_000127,1225,2422,f,0,1,CALIN,deep,protein,nan,nan
195852,deep-0356_000127,2418,3459,f,0,1,CALIN,deep,protein,nan,nan
196786,deep-0356_000281,1,733,f,1,1,CALIN,deep,protein,nan,nan
196787,deep-0356_000281,818,1409,f,0,1,CALIN,deep,protein,nan,nan
196788,deep-0356_000281,1710,2031,f,0,1,CALIN,deep,protein,K,Transcription
225124,deep-0609_000019,181,499,r,0,1,complete,deep,protein,P,Inorganic ion transport and metabolism
225125,deep-0609_000019,643,1144,r,0,1,complete,deep,protein,nan,nan
225126,deep-0609_000019,1281,2703,r,0,1,complete,deep,protein,L,"Replication, recombination and repair"
254730,deep-0146_000370,2,953,r,1,1,CALIN,deep,protein,I,Lipid transport and metabolism
307586,deep-0209_000499,269,638,f,0,1,CALIN,deep,protein,nan,nan
307587,deep-0209_000499,1080,1551,f,0,1,CALIN,deep,protein,K,Transcription
307588,deep-0209_000499,1755,2871,f,0,1,CALIN,deep,protein,M,Cell wall/membrane/envelope biogenesis
307589,deep-0209_000499,2911,3865,f,0,1,CALIN,deep,protein,M,Cell wall/membrane/envelope biogenesis
307590,deep-0209_000499,3900,5289,f,0,1,CALIN,deep,protein,M,Cell wall/membrane/envelope biogenesis
307591,deep-0209_000499,5319,5871,f,1,1,CALIN,deep,protein,V,Defense mechanisms
311011,deep-0340_000292,3605,5207,f,0,1,CALIN,deep,protein,I!!!Q,Lipid transport and metabolism
311011,deep-0340_000292,3605,5207,f,0,1,CALIN,deep,protein,I!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
311012,deep-0340_000292,5568,7239,r,1,1,CALIN,deep,protein,T,Signal transduction mechanisms
329871,deep-0182_000239,699,1284,r,0,1,CALIN,deep,protein,S,Function unknown
329872,deep-0182_000239,1387,1843,r,0,1,CALIN,deep,protein,nan,nan
329873,deep-0182_000239,1872,2319,r,0,1,CALIN,deep,protein,nan,nan
335386,deep-0347_000061,2716,2926,r,0,1,CALIN,deep,protein,nan,nan
335387,deep-0347_000061,3033,3339,r,0,1,CALIN,deep,protein,nan,nan
335388,deep-0347_000061,3399,3843,r,0,1,CALIN,deep,protein,nan,nan
335389,deep-0347_000061,3947,4103,r,1,1,CALIN,deep,protein,nan,nan
336721,deep-0347_000198,5426,5948,f,0,1,CALIN,deep,protein,nan,nan
336722,deep-0347_000198,6400,6610,f,0,1,CALIN,deep,protein,K,Transcription
336723,deep-0347_000198,6786,7329,f,0,1,CALIN,deep,protein,R,General function prediction only
336724,deep-0347_000198,7325,8117,r,0,1,CALIN,deep,protein,G,Carbohydrate transport and metabolism
336851,deep-0347_000214,1002,1218,r,0,1,CALIN,deep,protein,nan,nan
336852,deep-0347_000214,1352,1916,r,0,1,CALIN,deep,protein,M,Cell wall/membrane/envelope biogenesis
336853,deep-0347_000214,2474,3023,r,0,1,CALIN,deep,protein,nan,nan
336854,deep-0347_000214,3129,3750,r,0,1,CALIN,deep,protein,nan,nan
338478,deep-0275_000042,2660,3614,f,0,1,CALIN,deep,protein,H,Coenzyme transport and metabolism
338479,deep-0275_000042,3794,4508,f,0,1,CALIN,deep,protein,H!!!I,Coenzyme transport and metabolism
338479,deep-0275_000042,3794,4508,f,0,1,CALIN,deep,protein,H!!!I,Lipid transport and metabolism
338480,deep-0275_000042,4668,5766,f,0,1,CALIN,deep,protein,C!!!C,Energy production and conversion
338480,deep-0275_000042,4668,5766,f,0,1,CALIN,deep,protein,C!!!C,Energy production and conversion
338481,deep-0275_000042,5835,7713,f,0,1,CALIN,deep,protein,C,Energy production and conversion
344731,deep-0518_000018,189,672,f,0,1,CALIN,deep,protein,O,"Posttranslational modification, protein turnover, chaperones"
344732,deep-0518_000018,1126,1708,r,0,1,CALIN,deep,protein,nan,nan
344733,deep-0518_000018,1837,3013,r,0,1,CALIN,deep,protein,R,General function prediction only
344734,deep-0518_000018,3069,3276,r,0,1,CALIN,deep,protein,nan,nan
344735,deep-0518_000018,3358,3577,r,0,1,CALIN,deep,protein,nan,nan
344736,deep-0518_000018,3620,4286,r,0,1,CALIN,deep,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
344737,deep-0518_000018,4385,4913,r,0,1,CALIN,deep,protein,nan,nan
344738,deep-0518_000018,5013,5442,r,0,1,CALIN,deep,protein,nan,nan
344739,deep-0518_000018,5822,6791,r,0,1,CALIN,deep,protein,O!!!O,"Posttranslational modification, protein turnover, chaperones"
344739,deep-0518_000018,5822,6791,r,0,1,CALIN,deep,protein,O!!!O,"Posttranslational modification, protein turnover, chaperones"
344740,deep-0518_000018,6861,7689,r,0,1,CALIN,deep,protein,E,Amino acid transport and metabolism
346677,deep-0518_000081,66024,67011,f,0,1,CALIN,deep,protein,R,General function prediction only
346678,deep-0518_000081,67163,67643,f,0,1,CALIN,deep,protein,nan,nan
346679,deep-0518_000081,67752,67983,f,0,1,CALIN,deep,protein,nan,nan
346680,deep-0518_000081,68050,68371,f,0,1,CALIN,deep,protein,nan,nan
346681,deep-0518_000081,68559,69381,f,0,1,CALIN,deep,protein,H,Coenzyme transport and metabolism
346682,deep-0518_000081,69456,69786,f,0,1,CALIN,deep,protein,L,"Replication, recombination and repair"
367122,deep-0184_000006,3819,5232,r,0,1,CALIN,deep,protein,M,Cell wall/membrane/envelope biogenesis
367123,deep-0184_000006,5224,8377,r,0,1,CALIN,deep,protein,V,Defense mechanisms
369269,deep-0184_000096,2302,2575,r,1,1,CALIN,deep,protein,nan,nan
397011,deep-0330_000119,1068,1359,r,0,1,CALIN,deep,protein,nan,nan
397012,deep-0330_000119,1476,4110,r,0,1,CALIN,deep,protein,R,General function prediction only
397013,deep-0330_000119,4233,4791,r,0,1,CALIN,deep,protein,nan,nan
397519,deep-0330_000192,1,355,r,1,1,CALIN,deep,protein,X,"Mobilome: prophages, transposons"
397520,deep-0330_000192,461,716,f,0,1,CALIN,deep,protein,nan,nan
397521,deep-0330_000192,823,988,r,0,1,CALIN,deep,protein,nan,nan
397522,deep-0330_000192,1207,1828,f,0,1,CALIN,deep,protein,H,Coenzyme transport and metabolism
397523,deep-0330_000192,1898,2990,r,0,1,CALIN,deep,protein,X,"Mobilome: prophages, transposons"
397524,deep-0330_000192,3160,4153,r,1,1,CALIN,deep,protein,X,"Mobilome: prophages, transposons"
399989,deep-0330_000590,2,1598,f,1,1,CALIN,deep,protein,R!!!U!!!W,General function prediction only
399989,deep-0330_000590,2,1598,f,1,1,CALIN,deep,protein,R!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport"
399989,deep-0330_000590,2,1598,f,1,1,CALIN,deep,protein,R!!!U!!!W,Extracellular structures
399990,deep-0330_000590,1597,2206,f,0,1,CALIN,deep,protein,M,Cell wall/membrane/envelope biogenesis
399991,deep-0330_000590,2205,3036,f,0,1,CALIN,deep,protein,I,Lipid transport and metabolism
399992,deep-0330_000590,3032,3173,f,0,1,CALIN,deep,protein,nan,nan
399993,deep-0330_000590,3205,4099,f,1,1,CALIN,deep,protein,F,Nucleotide transport and metabolism
404694,deep-0081_000006,1,67,r,1,1,complete,deep,protein,nan,nan
404695,deep-0081_000006,228,762,r,0,1,complete,deep,protein,nan,nan
405282,deep-0081_000008,227014,228487,f,0,1,complete,deep,protein,X,"Mobilome: prophages, transposons"
405283,deep-0081_000008,228973,229567,f,0,1,complete,deep,protein,nan,nan
408304,deep-0081_000058,1313,1481,r,0,1,CALIN,deep,protein,nan,nan
412289,deep-0029_000010,2807,3737,r,0,1,CALIN,deep,protein,R,General function prediction only
412290,deep-0029_000010,4220,4688,r,0,1,CALIN,deep,protein,L,"Replication, recombination and repair"
412291,deep-0029_000010,5007,5406,f,0,1,CALIN,deep,protein,L,"Replication, recombination and repair"
412292,deep-0029_000010,5463,6096,f,0,1,CALIN,deep,protein,nan,nan
412293,deep-0029_000010,6227,6530,f,0,1,CALIN,deep,protein,nan,nan
412294,deep-0029_000010,6613,6775,f,0,1,CALIN,deep,protein,nan,nan
412295,deep-0029_000010,6906,7575,f,0,1,CALIN,deep,protein,J!!!O,"Translation, ribosomal structure and biogenesis"
412295,deep-0029_000010,6906,7575,f,0,1,CALIN,deep,protein,J!!!O,"Posttranslational modification, protein turnover, chaperones"
415393,deep-0527_000001,72741,73008,f,0,1,complete,deep,protein,nan,nan
415841,deep-0527_000003,99613,100378,f,0,1,complete,deep,protein,nan,nan
415842,deep-0527_000003,100780,101575,f,0,1,complete,deep,protein,nan,nan
421070,deep-0353_000224,1526,3215,r,0,1,CALIN,deep,protein,V,Defense mechanisms
421071,deep-0353_000224,3533,4181,r,0,1,CALIN,deep,protein,E,Amino acid transport and metabolism
430530,deep-0102_000038,3404,3635,r,0,1,CALIN,deep,protein,nan,nan
430531,deep-0102_000038,3714,4131,r,0,1,CALIN,deep,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
461083,deep-0362_000001,22206,22506,f,0,1,CALIN,deep,protein,H,Coenzyme transport and metabolism
462073,deep-0362_000018,1,691,r,1,1,CALIN,deep,protein,E,Amino acid transport and metabolism
462218,deep-0362_000018,158802,159189,r,0,1,CALIN,deep,protein,nan,nan
462219,deep-0362_000018,159329,159641,r,0,1,CALIN,deep,protein,nan,nan
462220,deep-0362_000018,159791,160097,r,0,1,CALIN,deep,protein,nan,nan
462221,deep-0362_000018,160263,160752,r,0,1,CALIN,deep,protein,nan,nan
462222,deep-0362_000018,160768,161245,r,0,1,CALIN,deep,protein,nan,nan
462223,deep-0362_000018,161708,162050,r,0,1,CALIN,deep,protein,nan,nan
462224,deep-0362_000018,162133,162787,r,0,1,CALIN,deep,protein,nan,nan
462225,deep-0362_000018,162883,163411,r,0,1,CALIN,deep,protein,R,General function prediction only
466437,deep-0378_000022,254,521,r,0,1,complete,deep,protein,nan,nan
466438,deep-0378_000022,641,1214,r,0,1,complete,deep,protein,nan,nan
466446,deep-0378_000022,12354,12459,f,1,1,complete,deep,protein,J,"Translation, ribosomal structure and biogenesis"
468858,deep-0441_000026,21564,22413,r,0,1,CALIN,deep,protein,nan,nan
468859,deep-0441_000026,22578,23607,r,0,1,CALIN,deep,protein,nan,nan
468860,deep-0441_000026,23772,24285,r,0,1,CALIN,deep,protein,nan,nan
469567,deep-0441_000052,2069,2255,r,0,1,CALIN,deep,protein,nan,nan
469568,deep-0441_000052,2397,2820,f,0,1,CALIN,deep,protein,nan,nan
469569,deep-0441_000052,2947,3619,f,0,1,CALIN,deep,protein,nan,nan
469582,deep-0441_000055,80,1187,r,0,1,CALIN,deep,protein,C!!!E,Energy production and conversion
469582,deep-0441_000055,80,1187,r,0,1,CALIN,deep,protein,C!!!E,Amino acid transport and metabolism
469584,deep-0441_000055,2745,3093,f,0,1,CALIN,deep,protein,nan,nan
469585,deep-0441_000055,3219,3840,r,0,1,CALIN,deep,protein,nan,nan
469631,deep-0441_000063,242,647,r,0,1,CALIN,deep,protein,S,Function unknown
469632,deep-0441_000063,671,1355,r,0,1,CALIN,deep,protein,I,Lipid transport and metabolism
469633,deep-0441_000063,1454,1844,r,0,1,CALIN,deep,protein,nan,nan
469649,deep-0441_000063,17032,17197,f,1,1,CALIN,deep,protein,P,Inorganic ion transport and metabolism
469752,deep-0441_000072,2794,3682,r,0,1,CALIN,deep,protein,nan,nan
469753,deep-0441_000072,3683,4202,r,0,1,CALIN,deep,protein,nan,nan
469754,deep-0441_000072,4326,4575,f,0,1,CALIN,deep,protein,nan,nan
469784,deep-0441_000074,1,154,r,1,1,CALIN,deep,protein,nan,nan
469785,deep-0441_000074,172,2008,r,0,1,CALIN,deep,protein,R,General function prediction only
469786,deep-0441_000074,2054,2888,r,0,1,CALIN,deep,protein,nan,nan
469858,deep-0441_000083,2,713,f,1,1,CALIN,deep,protein,L,"Replication, recombination and repair"
469859,deep-0441_000083,883,1294,f,0,1,CALIN,deep,protein,nan,nan
469860,deep-0441_000083,1534,1909,r,0,1,CALIN,deep,protein,O,"Posttranslational modification, protein turnover, chaperones"
469861,deep-0441_000083,2135,3629,r,0,1,CALIN,deep,protein,P,Inorganic ion transport and metabolism
470025,deep-0441_000101,1905,2079,r,0,1,complete,deep,protein,nan,nan
470026,deep-0441_000101,2175,2457,f,1,1,complete,deep,protein,nan,nan
472985,deep-0349_000162,2,590,r,1,1,CALIN,deep,protein,nan,nan
472986,deep-0349_000162,617,1667,r,0,1,CALIN,deep,protein,J,"Translation, ribosomal structure and biogenesis"
472987,deep-0349_000162,1697,2750,r,0,1,CALIN,deep,protein,E,Amino acid transport and metabolism
472988,deep-0349_000162,2828,3995,r,0,1,CALIN,deep,protein,J,"Translation, ribosomal structure and biogenesis"
472989,deep-0349_000162,4116,4596,f,0,1,CALIN,deep,protein,nan,nan
473314,deep-0349_000185,8879,9719,f,0,1,CALIN,deep,protein,nan,nan
473315,deep-0349_000185,9935,10394,f,0,1,CALIN,deep,protein,V,Defense mechanisms
473316,deep-0349_000185,10559,10961,r,0,1,CALIN,deep,protein,nan,nan
473317,deep-0349_000185,10957,11170,r,0,1,CALIN,deep,protein,nan,nan
473318,deep-0349_000185,11175,11427,r,0,1,CALIN,deep,protein,nan,nan
473319,deep-0349_000185,12372,12654,f,0,1,CALIN,deep,protein,V,Defense mechanisms
474286,deep-0349_000241,0,81,r,1,1,complete,deep,protein,nan,nan
474288,deep-0349_000241,1604,2111,f,0,1,complete,deep,protein,F,Nucleotide transport and metabolism
474289,deep-0349_000241,2182,5413,r,0,1,complete,deep,protein,M,Cell wall/membrane/envelope biogenesis
474290,deep-0349_000241,5938,6241,f,0,1,complete,deep,protein,nan,nan
474291,deep-0349_000241,6237,6984,f,0,1,complete,deep,protein,L,"Replication, recombination and repair"
474292,deep-0349_000241,7015,7543,f,0,1,complete,deep,protein,F,Nucleotide transport and metabolism
474293,deep-0349_000241,7864,9625,f,0,1,complete,deep,protein,nan,nan
485917,deep-0305_000152,1075,2962,r,0,1,CALIN,deep,protein,L,"Replication, recombination and repair"
485918,deep-0305_000152,3072,3726,r,0,1,CALIN,deep,protein,R,General function prediction only
486950,deep-0534_000083,1,400,f,1,1,CALIN,deep,protein,nan,nan
486951,deep-0534_000083,442,940,f,0,1,CALIN,deep,protein,nan,nan
486952,deep-0534_000083,1000,1777,f,0,1,CALIN,deep,protein,nan,nan
486953,deep-0534_000083,1812,2418,r,0,1,CALIN,deep,protein,H!!!H,Coenzyme transport and metabolism
486953,deep-0534_000083,1812,2418,r,0,1,CALIN,deep,protein,H!!!H,Coenzyme transport and metabolism
516925,deep-0430_000322,821,1142,r,0,1,CALIN,deep,protein,nan,nan
516926,deep-0430_000322,1159,1474,r,0,1,CALIN,deep,protein,K,Transcription
516927,deep-0430_000322,1470,1749,r,0,1,CALIN,deep,protein,nan,nan
516928,deep-0430_000322,1863,2178,r,0,1,CALIN,deep,protein,V,Defense mechanisms
518590,deep-0548_000018,34260,34488,f,0,1,CALIN,deep,protein,nan,nan
518591,deep-0548_000018,34607,35192,f,0,1,CALIN,deep,protein,nan,nan
518592,deep-0548_000018,35194,35356,f,0,1,CALIN,deep,protein,nan,nan
518593,deep-0548_000018,35472,36258,f,0,1,CALIN,deep,protein,nan,nan
519659,deep-0548_000045,400,1687,f,0,1,complete,deep,protein,O!!!E,"Posttranslational modification, protein turnover, chaperones"
519659,deep-0548_000045,400,1687,f,0,1,complete,deep,protein,O!!!E,Amino acid transport and metabolism
519660,deep-0548_000045,1973,3104,r,0,1,complete,deep,protein,I,Lipid transport and metabolism
519661,deep-0548_000045,3226,3967,r,0,1,complete,deep,protein,O!!!O,"Posttranslational modification, protein turnover, chaperones"
519661,deep-0548_000045,3226,3967,r,0,1,complete,deep,protein,O!!!O,"Posttranslational modification, protein turnover, chaperones"
519662,deep-0548_000045,4441,5137,f,0,1,complete,deep,protein,D!!!N,"Cell cycle control, cell division, chromosome partitioning"
519662,deep-0548_000045,4441,5137,f,0,1,complete,deep,protein,D!!!N,Cell motility
519663,deep-0548_000045,5096,5465,f,0,1,complete,deep,protein,nan,nan
519664,deep-0548_000045,5765,7904,f,0,1,complete,deep,protein,T!!!K,Signal transduction mechanisms
519664,deep-0548_000045,5765,7904,f,0,1,complete,deep,protein,T!!!K,Transcription
519665,deep-0548_000045,7908,8211,f,0,1,complete,deep,protein,nan,nan
519666,deep-0548_000045,8431,8857,f,0,1,complete,deep,protein,nan,nan
519667,deep-0548_000045,9030,10392,r,0,1,complete,deep,protein,T,Signal transduction mechanisms
519668,deep-0548_000045,10502,12539,r,0,1,complete,deep,protein,T,Signal transduction mechanisms
519669,deep-0548_000045,12711,13836,r,0,1,complete,deep,protein,I,Lipid transport and metabolism
519670,deep-0548_000045,14243,16046,r,0,1,complete,deep,protein,R,General function prediction only
519671,deep-0548_000045,16465,17266,f,0,1,complete,deep,protein,M!!!O,Cell wall/membrane/envelope biogenesis
519671,deep-0548_000045,16465,17266,f,0,1,complete,deep,protein,M!!!O,"Posttranslational modification, protein turnover, chaperones"
519672,deep-0548_000045,17334,18177,r,0,1,complete,deep,protein,M,Cell wall/membrane/envelope biogenesis
519673,deep-0548_000045,18844,19036,f,0,1,complete,deep,protein,nan,nan
519674,deep-0548_000045,19240,19969,f,0,1,complete,deep,protein,J,"Translation, ribosomal structure and biogenesis"
519675,deep-0548_000045,20130,21087,f,0,1,complete,deep,protein,E!!!H!!!J!!!Q,Amino acid transport and metabolism
519675,deep-0548_000045,20130,21087,f,0,1,complete,deep,protein,E!!!H!!!J!!!Q,Coenzyme transport and metabolism
519675,deep-0548_000045,20130,21087,f,0,1,complete,deep,protein,E!!!H!!!J!!!Q,"Translation, ribosomal structure and biogenesis"
519675,deep-0548_000045,20130,21087,f,0,1,complete,deep,protein,E!!!H!!!J!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
519676,deep-0548_000045,21220,21787,f,0,1,complete,deep,protein,K,Transcription
519677,deep-0548_000045,21779,22223,f,0,1,complete,deep,protein,J!!!L!!!K,"Translation, ribosomal structure and biogenesis"
519677,deep-0548_000045,21779,22223,f,0,1,complete,deep,protein,J!!!L!!!K,"Replication, recombination and repair"
519677,deep-0548_000045,21779,22223,f,0,1,complete,deep,protein,J!!!L!!!K,Transcription
519678,deep-0548_000045,22298,22652,r,0,1,complete,deep,protein,nan,nan
519679,deep-0548_000045,22661,23774,r,0,1,complete,deep,protein,N!!!W,Cell motility
519679,deep-0548_000045,22661,23774,r,0,1,complete,deep,protein,N!!!W,Extracellular structures
519680,deep-0548_000045,23835,24879,r,0,1,complete,deep,protein,N!!!W,Cell motility
519680,deep-0548_000045,23835,24879,r,0,1,complete,deep,protein,N!!!W,Extracellular structures
519681,deep-0548_000045,24906,25593,f,0,1,complete,deep,protein,H,Coenzyme transport and metabolism
519682,deep-0548_000045,25830,26652,f,0,1,complete,deep,protein,E,Amino acid transport and metabolism
519683,deep-0548_000045,26687,27227,f,0,1,complete,deep,protein,O,"Posttranslational modification, protein turnover, chaperones"
519684,deep-0548_000045,27341,27794,f,0,1,complete,deep,protein,nan,nan
519685,deep-0548_000045,28123,30145,f,0,1,complete,deep,protein,E!!!R!!!C,Amino acid transport and metabolism
519685,deep-0548_000045,28123,30145,f,0,1,complete,deep,protein,E!!!R!!!C,General function prediction only
519685,deep-0548_000045,28123,30145,f,0,1,complete,deep,protein,E!!!R!!!C,Energy production and conversion
519686,deep-0548_000045,30184,31396,r,0,1,complete,deep,protein,N!!!W,Cell motility
519686,deep-0548_000045,30184,31396,r,0,1,complete,deep,protein,N!!!W,Extracellular structures
519687,deep-0548_000045,31548,33381,r,0,1,complete,deep,protein,S,Function unknown
519688,deep-0548_000045,33728,34505,r,0,1,complete,deep,protein,L,"Replication, recombination and repair"
519689,deep-0548_000045,34803,35763,f,0,1,complete,deep,protein,G,Carbohydrate transport and metabolism
