gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,accession,function
2100229,c_115056,7845,8670,r,0,1,complete,SP,I,Lipid transport and metabolism
2115853,c_115660,74852,75371,r,0,1,CALIN,SP,Q,"Secondary metabolites biosynthesis, transport and catabolism"
2115854,c_115660,75680,75926,r,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2115856,c_115660,76614,77052,r,0,1,CALIN,SP,C,Energy production and conversion
2123336,c_115952,1,160,f,1,1,CALIN,SP,S,Function unknown
2123337,c_115952,278,635,f,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2123338,c_115952,819,1269,f,0,1,CALIN,SP,H!!!R,Coenzyme transport and metabolism
2123338,c_115952,819,1269,f,0,1,CALIN,SP,H!!!R,General function prediction only
2123339,c_115952,1346,1670,f,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2123340,c_115952,1798,2425,f,0,1,CALIN,SP,E,Amino acid transport and metabolism
2123342,c_115952,2924,3155,f,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2123343,c_115952,3284,3728,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2123344,c_115952,3724,3847,f,0,1,CALIN,SP,C,Energy production and conversion
2123346,c_115952,4289,4454,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2130807,c_116247,25300,26008,r,0,1,CALIN,SP,R!!!G,General function prediction only
2130807,c_116247,25300,26008,r,0,1,CALIN,SP,R!!!G,Carbohydrate transport and metabolism
2130808,c_116247,26084,27356,r,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2130809,c_116247,27607,28150,r,0,1,CALIN,SP,T,Signal transduction mechanisms
2138427,c_116514,1,1339,f,1,1,CALIN,SP,E!!!M,Amino acid transport and metabolism
2138427,c_116514,1,1339,f,1,1,CALIN,SP,E!!!M,Cell wall/membrane/envelope biogenesis
2138428,c_116514,1555,2536,r,0,1,CALIN,SP,I,Lipid transport and metabolism
2143416,c_116702,32,1394,f,0,1,CALIN,SP,R!!!C,General function prediction only
2143416,c_116702,32,1394,f,0,1,CALIN,SP,R!!!C,Energy production and conversion
2143417,c_116702,1403,1931,f,0,1,CALIN,SP,I,Lipid transport and metabolism
2143418,c_116702,1956,2364,f,0,1,CALIN,SP,C,Energy production and conversion
2143419,c_116702,2368,3001,f,0,1,CALIN,SP,C,Energy production and conversion
2173411,c_117984,125,485,r,0,1,complete,SP,P,Inorganic ion transport and metabolism
2173412,c_117984,622,931,r,0,1,complete,SP,H,Coenzyme transport and metabolism
2173414,c_117984,2109,3072,f,0,1,complete,SP,S,Function unknown
2175975,c_118084,12396,13503,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2175978,c_118084,15640,16501,f,0,1,CALIN,SP,I,Lipid transport and metabolism
2175979,c_118084,16742,17015,r,1,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2186585,c_118553,24759,25938,r,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2186586,c_118553,25945,26944,r,0,1,CALIN,SP,I,Lipid transport and metabolism
2192842,c_118814,30244,31051,f,0,1,complete,SP,N!!!W,Cell motility
2192842,c_118814,30244,31051,f,0,1,complete,SP,N!!!W,Extracellular structures
2207540,c_119497,3464,4886,r,0,1,complete,SP,C,Energy production and conversion
2207542,c_119497,5709,6045,f,0,1,complete,SP,E,Amino acid transport and metabolism
2207543,c_119497,6038,7028,r,0,1,complete,SP,S,Function unknown
2207544,c_119497,7433,8186,f,0,1,complete,SP,G,Carbohydrate transport and metabolism
2207545,c_119497,8607,8712,f,0,1,complete,SP,M,Cell wall/membrane/envelope biogenesis
2207546,c_119497,8743,9472,f,0,1,complete,SP,C!!!P,Energy production and conversion
2207546,c_119497,8743,9472,f,0,1,complete,SP,C!!!P,Inorganic ion transport and metabolism
2207547,c_119497,9799,10099,f,1,1,complete,SP,O,"Posttranslational modification, protein turnover, chaperones"
2219538,c_120012,1504,1615,f,0,1,CALIN,SP,C,Energy production and conversion
2262845,c_122045,6589,7402,r,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2262847,c_122045,7756,8071,r,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2262848,c_122045,8180,8600,r,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2264232,c_122126,103,541,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
2264234,c_122126,1040,1568,r,0,1,CALIN,SP,R,General function prediction only
2264252,c_122126,15906,16704,r,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2264253,c_122126,16757,17561,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2264254,c_122126,17608,17893,r,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2264258,c_122126,19995,20304,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2264259,c_122126,20529,21054,f,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2264326,c_122130,5221,6370,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2271895,c_122506,10247,10604,f,0,1,complete,SP,G!!!M,Carbohydrate transport and metabolism
2271895,c_122506,10247,10604,f,0,1,complete,SP,G!!!M,Cell wall/membrane/envelope biogenesis
2276169,c_122721,17531,18875,f,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2276442,c_122737,701,1661,r,0,1,CALIN,SP,C,Energy production and conversion
2276443,c_122737,1718,2744,r,0,1,CALIN,SP,M!!!R,Cell wall/membrane/envelope biogenesis
2276443,c_122737,1718,2744,r,0,1,CALIN,SP,M!!!R,General function prediction only
2276444,c_122737,2794,3931,f,0,1,CALIN,SP,E!!!J!!!M,Amino acid transport and metabolism
2276444,c_122737,2794,3931,f,0,1,CALIN,SP,E!!!J!!!M,"Translation, ribosomal structure and biogenesis"
2276444,c_122737,2794,3931,f,0,1,CALIN,SP,E!!!J!!!M,Cell wall/membrane/envelope biogenesis
2276445,c_122737,3952,5239,f,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2276446,c_122737,5238,6225,f,0,1,CALIN,SP,R,General function prediction only
2298470,c_123845,14895,15348,f,0,1,CALIN,SP,T!!!E,Signal transduction mechanisms
2298470,c_123845,14895,15348,f,0,1,CALIN,SP,T!!!E,Amino acid transport and metabolism
2298471,c_123845,15503,16034,f,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2299794,c_123933,1273,2248,f,0,1,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones"
2299795,c_123933,2354,2804,f,0,1,CALIN,SP,X!!!V,"Mobilome: prophages, transposons"
2299795,c_123933,2354,2804,f,0,1,CALIN,SP,X!!!V,Defense mechanisms
2299796,c_123933,3288,3408,f,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2299799,c_123933,4974,5739,f,0,1,CALIN,SP,L,"Replication, recombination and repair"
2304001,c_124118,662,965,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2304004,c_124118,2857,5089,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2313562,c_124485,15814,16696,f,0,1,CALIN,SP,O!!!R!!!C!!!O!!!M!!!O,"Posttranslational modification, protein turnover, chaperones"
2313562,c_124485,15814,16696,f,0,1,CALIN,SP,O!!!R!!!C!!!O!!!M!!!O,General function prediction only
2313562,c_124485,15814,16696,f,0,1,CALIN,SP,O!!!R!!!C!!!O!!!M!!!O,Energy production and conversion
2313562,c_124485,15814,16696,f,0,1,CALIN,SP,O!!!R!!!C!!!O!!!M!!!O,"Posttranslational modification, protein turnover, chaperones"
2313562,c_124485,15814,16696,f,0,1,CALIN,SP,O!!!R!!!C!!!O!!!M!!!O,Cell wall/membrane/envelope biogenesis
2313562,c_124485,15814,16696,f,0,1,CALIN,SP,O!!!R!!!C!!!O!!!M!!!O,"Posttranslational modification, protein turnover, chaperones"
2351140,c_126085,1943,2138,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2351143,c_126085,2749,2920,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
2351144,c_126085,2916,3147,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
2351146,c_126085,3401,3617,r,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2351147,c_126085,3603,3834,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
2351148,c_126085,3799,3982,r,0,1,CALIN,SP,R,General function prediction only
2351149,c_126085,3962,4199,r,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2351150,c_126085,4200,4455,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2351151,c_126085,4451,4790,r,0,1,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones"
2351152,c_126085,4848,5052,r,0,1,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones"
2351153,c_126085,5061,5502,r,0,1,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones"
2388896,c_127831,3381,7563,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2388897,c_127831,7612,7984,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2388899,c_127831,8482,10576,f,0,1,CALIN,SP,E,Amino acid transport and metabolism
2388902,c_127831,11682,12294,f,0,1,CALIN,SP,O!!!G,"Posttranslational modification, protein turnover, chaperones"
2388902,c_127831,11682,12294,f,0,1,CALIN,SP,O!!!G,Carbohydrate transport and metabolism
2388903,c_127831,12293,12587,f,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2388904,c_127831,12589,13417,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2388905,c_127831,13420,13693,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2388906,c_127831,13692,14031,f,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2410077,c_128951,2438,3488,r,0,1,complete,SP,R,General function prediction only
2410078,c_128951,3810,4332,f,0,1,complete,SP,G,Carbohydrate transport and metabolism
2410079,c_128951,4493,4838,f,0,1,complete,SP,G,Carbohydrate transport and metabolism
2421971,c_129559,4517,4931,f,0,1,CALIN,SP,C,Energy production and conversion
2421972,c_129559,4993,5743,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2421973,c_129559,5739,6471,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2421974,c_129559,6467,6734,f,1,1,CALIN,SP,G,Carbohydrate transport and metabolism
2462970,c_131906,820,1351,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
2462972,c_131906,2012,2186,r,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2462973,c_131906,2349,3240,r,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2473261,c_132645,26243,26813,r,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2477763,c_133005,9102,9489,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2477765,c_133005,10150,10447,f,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2515310,c_135514,16883,18740,f,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2515311,c_135514,18739,18907,f,0,1,CALIN,SP,F,Nucleotide transport and metabolism
2529370,c_136144,31759,32128,f,0,1,CALIN,SP,R,General function prediction only
2529371,c_136144,32319,32562,f,0,1,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones"
2529373,c_136144,32960,33476,f,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2529728,c_136150,5938,6292,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2529729,c_136150,6304,6838,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2529730,c_136150,6861,7257,r,0,1,CALIN,SP,N,Cell motility
2529731,c_136150,7287,7593,r,0,1,CALIN,SP,C,Energy production and conversion
2535199,c_136376,13609,14614,r,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2535200,c_136376,14643,15645,r,0,1,CALIN,SP,C,Energy production and conversion
2535201,c_136376,15655,16522,r,0,1,CALIN,SP,S,Function unknown
2535202,c_136376,16654,17410,r,0,1,CALIN,SP,C,Energy production and conversion
2535203,c_136376,17402,17639,r,0,1,CALIN,SP,C,Energy production and conversion
2535204,c_136376,17710,23857,r,0,1,CALIN,SP,C,Energy production and conversion
2537252,c_136461,1347,1866,f,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2537254,c_136461,2417,2687,f,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2537255,c_136461,2673,3450,f,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2537256,c_136461,3446,4019,f,0,1,CALIN,SP,E!!!R!!!L,Amino acid transport and metabolism
2537256,c_136461,3446,4019,f,0,1,CALIN,SP,E!!!R!!!L,General function prediction only
2537256,c_136461,3446,4019,f,0,1,CALIN,SP,E!!!R!!!L,"Replication, recombination and repair"
2537257,c_136461,4049,5906,f,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2537258,c_136461,5905,6073,f,0,1,CALIN,SP,R,General function prediction only
2537259,c_136461,6065,6449,f,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2563020,c_137584,28680,28959,r,0,1,CALIN,SP,I,Lipid transport and metabolism
2589297,c_138586,1581,2328,r,0,1,CALIN,SP,R,General function prediction only
2589298,c_138586,2437,4933,r,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2589299,c_138586,5088,5844,r,0,1,CALIN,SP,V!!!I,Defense mechanisms
2589299,c_138586,5088,5844,r,0,1,CALIN,SP,V!!!I,Lipid transport and metabolism
2589300,c_138586,5946,6357,r,0,1,CALIN,SP,C!!!P,Energy production and conversion
2589300,c_138586,5946,6357,r,0,1,CALIN,SP,C!!!P,Inorganic ion transport and metabolism
2589305,c_138586,10332,11541,r,0,1,CALIN,SP,B,Chromatin structure and dynamics
2589924,c_138597,279328,280042,f,0,1,complete,SP,O,"Posttranslational modification, protein turnover, chaperones"
2589926,c_138597,281876,282425,f,0,1,complete,SP,O,"Posttranslational modification, protein turnover, chaperones"
2589927,c_138597,282470,282761,f,0,1,complete,SP,O,"Posttranslational modification, protein turnover, chaperones"
2589928,c_138597,282843,283275,f,0,1,complete,SP,O,"Posttranslational modification, protein turnover, chaperones"
2613117,c_139531,19390,19588,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
2613127,c_139531,25532,25967,r,0,1,CALIN,SP,F!!!H,Nucleotide transport and metabolism
2613127,c_139531,25532,25967,r,0,1,CALIN,SP,F!!!H,Coenzyme transport and metabolism
2618771,c_139766,610,871,r,0,1,CALIN,SP,C!!!T,Energy production and conversion
2618771,c_139766,610,871,r,0,1,CALIN,SP,C!!!T,Signal transduction mechanisms
2618772,c_139766,1322,1811,f,0,1,CALIN,SP,R,General function prediction only
2618773,c_139766,1812,3405,f,0,1,CALIN,SP,K,Transcription
2621244,c_139879,23537,24197,r,0,1,complete,SP,T,Signal transduction mechanisms
2621246,c_139879,24604,25462,r,0,1,complete,SP,O,"Posttranslational modification, protein turnover, chaperones"
2622324,c_139915,84,663,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2622325,c_139915,856,1798,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2628037,c_140172,224,647,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2628039,c_140172,1181,1514,r,0,1,CALIN,SP,E!!!P,Amino acid transport and metabolism
2628039,c_140172,1181,1514,r,0,1,CALIN,SP,E!!!P,Inorganic ion transport and metabolism
2628040,c_140172,1543,1651,r,0,1,CALIN,SP,E!!!P,Amino acid transport and metabolism
2628040,c_140172,1543,1651,r,0,1,CALIN,SP,E!!!P,Inorganic ion transport and metabolism
2628042,c_140172,2100,2652,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2628044,c_140172,3174,3633,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2628045,c_140172,3739,4165,r,0,1,CALIN,SP,E!!!P,Amino acid transport and metabolism
2628045,c_140172,3739,4165,r,0,1,CALIN,SP,E!!!P,Inorganic ion transport and metabolism
2628046,c_140172,4277,4415,r,1,1,CALIN,SP,E!!!P,Amino acid transport and metabolism
2628046,c_140172,4277,4415,r,1,1,CALIN,SP,E!!!P,Inorganic ion transport and metabolism
2628793,c_140208,48830,49022,r,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2628794,c_140208,49797,50247,r,0,1,CALIN,SP,M!!!H,Cell wall/membrane/envelope biogenesis
2628794,c_140208,49797,50247,r,0,1,CALIN,SP,M!!!H,Coenzyme transport and metabolism
2628795,c_140208,50806,51118,r,0,1,CALIN,SP,C,Energy production and conversion
2628796,c_140208,51204,51693,r,0,1,CALIN,SP,C,Energy production and conversion
2628797,c_140208,52571,53186,r,0,1,CALIN,SP,R!!!P,General function prediction only
2628797,c_140208,52571,53186,r,0,1,CALIN,SP,R!!!P,Inorganic ion transport and metabolism
2628798,c_140208,53546,53900,r,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2658724,c_141586,33052,34078,r,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2658725,c_141586,34181,34460,r,0,1,CALIN,SP,I,Lipid transport and metabolism
2658726,c_141586,34495,35476,r,0,1,CALIN,SP,I,Lipid transport and metabolism
2660491,c_141650,5583,8223,r,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2660492,c_141650,8348,9311,r,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2670583,c_142151,12768,13011,f,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2726129,c_144805,21490,21769,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
2726130,c_144805,22051,22288,r,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2726131,c_144805,22388,22664,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2739128,c_145393,52460,52748,r,0,1,complete,SP,C,Energy production and conversion
2748249,c_145888,2,797,r,1,1,CALIN,SP,T!!!T!!!T,Signal transduction mechanisms
2748249,c_145888,2,797,r,1,1,CALIN,SP,T!!!T!!!T,Signal transduction mechanisms
2748249,c_145888,2,797,r,1,1,CALIN,SP,T!!!T!!!T,Signal transduction mechanisms
2749231,c_145951,19265,19895,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
2753558,c_146107,4737,5061,r,0,1,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones"
2753559,c_146107,5309,5957,f,0,1,CALIN,SP,U,"Intracellular trafficking, secretion, and vesicular transport"
2753560,c_146107,6070,6682,f,0,1,CALIN,SP,U,"Intracellular trafficking, secretion, and vesicular transport"
2765463,c_146761,4631,4811,f,0,1,CALIN,SP,I!!!Q!!!Q,Lipid transport and metabolism
2765463,c_146761,4631,4811,f,0,1,CALIN,SP,I!!!Q!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
2765463,c_146761,4631,4811,f,0,1,CALIN,SP,I!!!Q!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
2765465,c_146761,6048,6762,r,0,1,CALIN,SP,H!!!R,Coenzyme transport and metabolism
2765465,c_146761,6048,6762,r,0,1,CALIN,SP,H!!!R,General function prediction only
2765466,c_146761,6825,6981,r,0,1,CALIN,SP,C!!!P,Energy production and conversion
2765466,c_146761,6825,6981,r,0,1,CALIN,SP,C!!!P,Inorganic ion transport and metabolism
2777459,c_147291,25983,26730,r,0,1,CALIN,SP,F,Nucleotide transport and metabolism
2777460,c_147291,26951,27614,r,0,1,CALIN,SP,H!!!R,Coenzyme transport and metabolism
2777460,c_147291,26951,27614,r,0,1,CALIN,SP,H!!!R,General function prediction only
2777462,c_147291,28141,28375,r,0,1,CALIN,SP,D,"Cell cycle control, cell division, chromosome partitioning"
2777463,c_147291,28486,28969,r,0,1,CALIN,SP,U,"Intracellular trafficking, secretion, and vesicular transport"
2788273,c_147828,32,302,r,0,1,CALIN,SP,K,Transcription
2798588,c_148371,231,1140,f,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2798598,c_148371,12643,13030,f,0,1,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones"
2804406,c_148664,46214,46550,f,0,1,CALIN,SP,K!!!L,Transcription
2804406,c_148664,46214,46550,f,0,1,CALIN,SP,K!!!L,"Replication, recombination and repair"
2804412,c_148664,48572,48680,f,0,1,CALIN,SP,D!!!L,"Cell cycle control, cell division, chromosome partitioning"
2804412,c_148664,48572,48680,f,0,1,CALIN,SP,D!!!L,"Replication, recombination and repair"
2804416,c_148664,50863,51664,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2804417,c_148664,51753,52554,f,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
2804418,c_148664,52679,53285,f,0,1,CALIN,SP,E!!!H,Amino acid transport and metabolism
2804418,c_148664,52679,53285,f,0,1,CALIN,SP,E!!!H,Coenzyme transport and metabolism
2816366,c_149163,51373,51898,f,0,1,complete,SP,N!!!U!!!W,Cell motility
2816366,c_149163,51373,51898,f,0,1,complete,SP,N!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport"
2816366,c_149163,51373,51898,f,0,1,complete,SP,N!!!U!!!W,Extracellular structures
2816368,c_149163,52530,53013,f,0,1,complete,SP,R,General function prediction only
2817533,c_149221,34159,34855,f,0,1,CALIN,SP,M!!!R,Cell wall/membrane/envelope biogenesis
2817533,c_149221,34159,34855,f,0,1,CALIN,SP,M!!!R,General function prediction only
2817535,c_149221,35770,36388,f,0,1,CALIN,SP,C,Energy production and conversion
2817538,c_149221,36997,38866,f,0,1,CALIN,SP,H,Coenzyme transport and metabolism
2828196,c_149706,382,2281,r,0,1,CALIN,SP,H!!!C,Coenzyme transport and metabolism
2828196,c_149706,382,2281,r,0,1,CALIN,SP,H!!!C,Energy production and conversion
2828198,c_149706,3288,3960,r,0,1,CALIN,SP,P!!!R,Inorganic ion transport and metabolism
2828198,c_149706,3288,3960,r,0,1,CALIN,SP,P!!!R,General function prediction only
2828199,c_149706,4054,4672,r,0,1,CALIN,SP,C!!!C,Energy production and conversion
2828199,c_149706,4054,4672,r,0,1,CALIN,SP,C!!!C,Energy production and conversion
2828200,c_149706,4772,5051,r,0,1,CALIN,SP,D!!!Z,"Cell cycle control, cell division, chromosome partitioning"
2828200,c_149706,4772,5051,r,0,1,CALIN,SP,D!!!Z,Cytoskeleton
2838654,c_150212,71515,72685,f,0,1,CALIN,SP,N!!!U!!!W,Cell motility
2838654,c_150212,71515,72685,f,0,1,CALIN,SP,N!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport"
2838654,c_150212,71515,72685,f,0,1,CALIN,SP,N!!!U!!!W,Extracellular structures
2838655,c_150212,72762,73071,f,0,1,CALIN,SP,U,"Intracellular trafficking, secretion, and vesicular transport"
2838656,c_150212,73095,73449,f,0,1,CALIN,SP,U,"Intracellular trafficking, secretion, and vesicular transport"
2838657,c_150212,73537,74038,f,0,1,CALIN,SP,U,"Intracellular trafficking, secretion, and vesicular transport"
2850186,c_150814,65726,65948,f,0,1,CALIN,SP,Q,"Secondary metabolites biosynthesis, transport and catabolism"
2850187,c_150814,66034,66625,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2850188,c_150814,66617,67262,r,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2850189,c_150814,67381,67999,r,0,1,CALIN,SP,I,Lipid transport and metabolism
2850799,c_150849,39004,39505,r,0,1,CALIN,SP,C,Energy production and conversion
2850800,c_150849,39593,39947,r,0,1,CALIN,SP,T,Signal transduction mechanisms
2850801,c_150849,39971,40280,r,0,1,CALIN,SP,T,Signal transduction mechanisms
2853663,c_150980,209,848,f,0,1,complete,SP,L,"Replication, recombination and repair"
2855599,c_151045,23255,28100,f,0,1,CALIN,SP,R,General function prediction only
2859910,c_151303,83,443,f,0,1,complete,SP,C,Energy production and conversion
2860030,c_151303,125136,126114,r,0,1,complete,SP,K,Transcription
2860031,c_151303,126736,128131,f,0,1,complete,SP,I,Lipid transport and metabolism
2886093,c_152976,42367,43378,r,0,1,In0,SP,C,Energy production and conversion
2895570,c_153876,891,1305,f,0,1,CALIN,SP,T,Signal transduction mechanisms
2895576,c_153876,3725,4070,f,0,1,CALIN,SP,U,"Intracellular trafficking, secretion, and vesicular transport"
2895584,c_153876,8351,8477,r,1,1,CALIN,SP,X,"Mobilome: prophages, transposons"
2903830,c_154574,15440,15704,r,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2907417,c_154797,3841,4252,r,0,1,CALIN,SP,C!!!G,Energy production and conversion
2907417,c_154797,3841,4252,r,0,1,CALIN,SP,C!!!G,Carbohydrate transport and metabolism
2907418,c_154797,4241,4544,r,0,1,CALIN,SP,K,Transcription
2907419,c_154797,4540,4711,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2907420,c_154797,4713,4911,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2907421,c_154797,4873,5077,r,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2907423,c_154797,5402,5714,r,0,1,CALIN,SP,S,Function unknown
2907424,c_154797,5718,5904,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2907425,c_154797,5916,6165,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2913592,c_155108,10321,12202,f,0,1,CALIN,SP,G,Carbohydrate transport and metabolism
2913593,c_155108,12191,14516,f,0,1,CALIN,SP,R,General function prediction only
2913595,c_155108,14715,14856,f,0,1,CALIN,SP,V,Defense mechanisms
2938604,c_156327,7228,7855,f,0,1,CALIN,SP,K,Transcription
2938605,c_156327,7933,8728,f,0,1,CALIN,SP,U,"Intracellular trafficking, secretion, and vesicular transport"
2938606,c_156327,8727,8928,f,1,1,CALIN,SP,P!!!T,Inorganic ion transport and metabolism
2938606,c_156327,8727,8928,f,1,1,CALIN,SP,P!!!T,Signal transduction mechanisms
2983092,c_158016,1486,2047,f,0,1,CALIN,SP,M!!!U!!!W,Cell wall/membrane/envelope biogenesis
2983092,c_158016,1486,2047,f,0,1,CALIN,SP,M!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport"
2983092,c_158016,1486,2047,f,0,1,CALIN,SP,M!!!U!!!W,Extracellular structures
2983093,c_158016,2196,2547,f,0,1,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones"
2983094,c_158016,2763,2970,f,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2983097,c_158016,4549,5152,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2989626,c_158271,4232,4556,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2989627,c_158271,4686,5121,r,0,1,CALIN,SP,J,"Translation, ribosomal structure and biogenesis"
2989628,c_158271,5170,5521,r,0,1,CALIN,SP,O!!!T,"Posttranslational modification, protein turnover, chaperones"
2989628,c_158271,5170,5521,r,0,1,CALIN,SP,O!!!T,Signal transduction mechanisms
2989629,c_158271,5645,6446,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2989630,c_158271,6527,7481,r,0,1,CALIN,SP,P,Inorganic ion transport and metabolism
2989631,c_158271,7521,8136,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2989632,c_158271,8248,8959,r,0,1,CALIN,SP,E,Amino acid transport and metabolism
2989633,c_158271,9157,10207,f,0,1,CALIN,SP,S,Function unknown
2990247,c_158297,6400,10606,f,0,1,CALIN,SP,M!!!O,Cell wall/membrane/envelope biogenesis
2990247,c_158297,6400,10606,f,0,1,CALIN,SP,M!!!O,"Posttranslational modification, protein turnover, chaperones"
2990248,c_158297,10652,11687,f,0,1,CALIN,SP,M,Cell wall/membrane/envelope biogenesis
3010352,c_159148,9465,9711,r,0,1,CALIN,SP,L,"Replication, recombination and repair"
3019764,c_159602,12794,13160,r,0,1,complete,SP,S,Function unknown
3019765,c_159602,13180,13429,r,0,1,complete,SP,O,"Posttranslational modification, protein turnover, chaperones"
