gene_callers_id,contig,start,stop,bin,bin_contig,source,integron,ocean,category_accession,COG_category,e_value
646364,SP-59_61400,42898,43351,SP-59,61400,tara,CALIN,SP,P,Inorganic ion transport and metabolism,0
675332,SP-60_41009,2910,3531,SP-60,41009,tara,complete,SP,L,"Replication, recombination and repair",0
675333,SP-60_41009,3699,3897,SP-60,41009,tara,complete,SP,L,"Replication, recombination and repair",0
675334,SP-60_41009,4220,4721,SP-60,41009,tara,complete,SP,,,
675335,SP-60_41009,4763,5114,SP-60,41009,tara,complete,SP,,,
675504,SP-60_61766,61908,62529,SP-60,61766,tara,In0,SP,L,"Replication, recombination and repair",0
682094,SP-244_MHASMcontig_538306,136673,139268,SP-244,MHASMcontig_538306,tara,CALIN,SP,K!!!L,Transcription,0
682094,SP-244_MHASMcontig_538306,136673,139268,SP-244,MHASMcontig_538306,tara,CALIN,SP,K!!!L,"Replication, recombination and repair",0
682095,SP-244_MHASMcontig_538306,139323,139797,SP-244,MHASMcontig_538306,tara,CALIN,SP,,,
699662,SP-302_108020,88073,88913,SP-302,108020,tara,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones",0
699663,SP-302_108020,89077,89248,SP-302,108020,tara,CALIN,SP,,,
699664,SP-302_108020,89594,90587,SP-302,108020,tara,CALIN,SP,I,Lipid transport and metabolism,0
699665,SP-302_108020,90846,91047,SP-302,108020,tara,CALIN,SP,,,
699666,SP-302_108020,91190,91442,SP-302,108020,tara,CALIN,SP,V,Defense mechanisms,0
699668,SP-302_108020,91775,92111,SP-302,108020,tara,CALIN,SP,,,
699669,SP-302_108020,92245,92539,SP-302,108020,tara,CALIN,SP,H,Coenzyme transport and metabolism,0
722451,SP-43_1228,23341,23932,SP-43,1228,tara,CALIN,SP,,,
722452,SP-43_1228,24011,25019,SP-43,1228,tara,CALIN,SP,S,Function unknown,0
722453,SP-43_1228,24999,25212,SP-43,1228,tara,CALIN,SP,,,
722454,SP-43_1228,25325,25712,SP-43,1228,tara,CALIN,SP,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
722455,SP-43_1228,25808,26330,SP-43,1228,tara,CALIN,SP,,,
722456,SP-43_1228,26475,26940,SP-43,1228,tara,CALIN,SP,,,
722457,SP-43_1228,27085,27466,SP-43,1228,tara,CALIN,SP,,,
722458,SP-43_1228,27563,28088,SP-43,1228,tara,CALIN,SP,J!!!O,"Translation, ribosomal structure and biogenesis",0
722458,SP-43_1228,27563,28088,SP-43,1228,tara,CALIN,SP,J!!!O,"Posttranslational modification, protein turnover, chaperones",0
722459,SP-43_1228,28188,29256,SP-43,1228,tara,CALIN,SP,,,
722460,SP-43_1228,29300,29984,SP-43,1228,tara,CALIN,SP,I,Lipid transport and metabolism,0
722461,SP-43_1228,30008,30413,SP-43,1228,tara,CALIN,SP,S,Function unknown,0
722462,SP-43_1228,30500,31088,SP-43,1228,tara,CALIN,SP,,,
732440,SP-312_139915,84,663,SP-312,139915,tara,CALIN,SP,,,
732441,SP-312_139915,856,1798,SP-312,139915,tara,CALIN,SP,,,
750637,SP-86_82804,42,180,SP-86,82804,tara,CALIN,SP,,,
750638,SP-86_82804,145,523,SP-86,82804,tara,CALIN,SP,,,
750639,SP-86_82804,646,1309,SP-86,82804,tara,CALIN,SP,,,
750687,SP-86_82804,42401,43631,SP-86,82804,tara,CALIN,SP,V,Defense mechanisms,0
762525,SP-93_MHASMcontig_2025790,71045,71507,SP-93,MHASMcontig_2025790,tara,CALIN,SP,,,
762526,SP-93_MHASMcontig_2025790,71620,71923,SP-93,MHASMcontig_2025790,tara,CALIN,SP,C,Energy production and conversion,0
762527,SP-93_MHASMcontig_2025790,72057,72474,SP-93,MHASMcontig_2025790,tara,CALIN,SP,,,
762528,SP-93_MHASMcontig_2025790,72692,73226,SP-93,MHASMcontig_2025790,tara,CALIN,SP,,,
790827,SP-182_MHASMcontig_2030085,95561,96527,SP-182,MHASMcontig_2030085,tara,complete,SP,L,"Replication, recombination and repair",0
790828,SP-182_MHASMcontig_2030085,96770,97142,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790829,SP-182_MHASMcontig_2030085,97250,97715,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790830,SP-182_MHASMcontig_2030085,97836,98541,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790831,SP-182_MHASMcontig_2030085,98619,98976,SP-182,MHASMcontig_2030085,tara,complete,SP,R,General function prediction only,0
790832,SP-182_MHASMcontig_2030085,99177,99618,SP-182,MHASMcontig_2030085,tara,complete,SP,N!!!U,Cell motility,0
790832,SP-182_MHASMcontig_2030085,99177,99618,SP-182,MHASMcontig_2030085,tara,complete,SP,N!!!U,"Intracellular trafficking, secretion, and vesicular transport",0
790833,SP-182_MHASMcontig_2030085,99732,100140,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790834,SP-182_MHASMcontig_2030085,100277,100712,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790835,SP-182_MHASMcontig_2030085,100842,101124,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790836,SP-182_MHASMcontig_2030085,102189,102537,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790837,SP-182_MHASMcontig_2030085,102744,103158,SP-182,MHASMcontig_2030085,tara,complete,SP,K,Transcription,0
790838,SP-182_MHASMcontig_2030085,103277,103607,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790839,SP-182_MHASMcontig_2030085,103693,103990,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
790840,SP-182_MHASMcontig_2030085,104086,104512,SP-182,MHASMcontig_2030085,tara,complete,SP,,,
806041,SP-59_61479,35230,35896,SP-59,61479,tara,complete,SP,G,Carbohydrate transport and metabolism,0
806042,SP-59_61479,35978,36473,SP-59,61479,tara,complete,SP,,,
806043,SP-59_61479,37074,37416,SP-59,61479,tara,complete,SP,,,
806044,SP-59_61479,37506,37941,SP-59,61479,tara,complete,SP,,,
806045,SP-59_61479,37995,38433,SP-59,61479,tara,complete,SP,,,
806046,SP-59_61479,38557,39004,SP-59,61479,tara,complete,SP,,,
806047,SP-59_61479,39339,40296,SP-59,61479,tara,complete,SP,L,"Replication, recombination and repair",0
11057,SP-180_110555,172659,173562,SP-180,110555,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
11058,SP-180_110555,173669,174059,SP-180,110555,malaspina,CALIN,SP,F,Nucleotide transport and metabolism,0
11059,SP-180_110555,174147,175215,SP-180,110555,malaspina,CALIN,SP,M,Cell wall/membrane/envelope biogenesis,0
46361,SP-59_61500,1,163,SP-59,61500,malaspina,CALIN,SP,P,Inorganic ion transport and metabolism,0
46362,SP-59_61500,350,506,SP-59,61500,malaspina,CALIN,SP,L,"Replication, recombination and repair",0
46363,SP-59_61500,601,1159,SP-59,61500,malaspina,CALIN,SP,M,Cell wall/membrane/envelope biogenesis,0
46364,SP-59_61500,1686,2442,SP-59,61500,malaspina,CALIN,SP,,,
46365,SP-59_61500,2563,3079,SP-59,61500,malaspina,CALIN,SP,,,
46366,SP-59_61500,3082,3562,SP-59,61500,malaspina,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones",0
46493,SP-59_61500,128615,129965,SP-59,61500,malaspina,CALIN,SP,,,
61597,SP-2982_MHASMcontig_2128505,105,624,SP-2982,MHASMcontig_2128505,malaspina,complete,SP,,,
61598,SP-2982_MHASMcontig_2128505,799,1192,SP-2982,MHASMcontig_2128505,malaspina,complete,SP,,,
61599,SP-2982_MHASMcontig_2128505,1256,1715,SP-2982,MHASMcontig_2128505,malaspina,complete,SP,J,"Translation, ribosomal structure and biogenesis",0
61600,SP-2982_MHASMcontig_2128505,2049,3390,SP-2982,MHASMcontig_2128505,malaspina,complete,SP,R,General function prediction only,0
81106,SP-3048_89232,126,1176,SP-3048,89232,malaspina,CALIN,SP,,,
81107,SP-3048_89232,1723,2638,SP-3048,89232,malaspina,CALIN,SP,S,Function unknown,0
81108,SP-3048_89232,2725,3109,SP-3048,89232,malaspina,CALIN,SP,R,General function prediction only,0
81109,SP-3048_89232,3089,3365,SP-3048,89232,malaspina,CALIN,SP,H,Coenzyme transport and metabolism,0
81110,SP-3048_89232,4712,5090,SP-3048,89232,malaspina,CALIN,SP,C,Energy production and conversion,0
81111,SP-3048_89232,5179,5770,SP-3048,89232,malaspina,CALIN,SP,,,
81112,SP-3048_89232,5985,6096,SP-3048,89232,malaspina,CALIN,SP,C,Energy production and conversion,0
86443,SP-64_64219,26540,31430,SP-64,64219,malaspina,CALIN,SP,K!!!E,Transcription,0
86443,SP-64_64219,26540,31430,SP-64,64219,malaspina,CALIN,SP,K!!!E,Amino acid transport and metabolism,0
86444,SP-64_64219,31483,32179,SP-64,64219,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
86445,SP-64_64219,32263,32473,SP-64,64219,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
92771,SP-252_62423,296420,297389,SP-252,62423,malaspina,In0,SP,I,Lipid transport and metabolism,0
118807,SP-163_MHASMcontig_1031774,88674,89712,SP-163,MHASMcontig_1031774,malaspina,In0,SP,G,Carbohydrate transport and metabolism,0
124914,SP-347_90977,177898,178270,SP-347,90977,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
124915,SP-347_90977,178357,179023,SP-347,90977,malaspina,CALIN,SP,N!!!U!!!W,Cell motility,0
124915,SP-347_90977,178357,179023,SP-347,90977,malaspina,CALIN,SP,N!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport",0
124915,SP-347_90977,178357,179023,SP-347,90977,malaspina,CALIN,SP,N!!!U!!!W,Extracellular structures,0
124916,SP-347_90977,179104,179722,SP-347,90977,malaspina,CALIN,SP,H,Coenzyme transport and metabolism,0
124917,SP-347_90977,179842,180061,SP-347,90977,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
124918,SP-347_90977,180134,180653,SP-347,90977,malaspina,CALIN,SP,P,Inorganic ion transport and metabolism,0
124919,SP-347_90977,180752,181442,SP-347,90977,malaspina,CALIN,SP,,,
124920,SP-347_90977,181534,182263,SP-347,90977,malaspina,CALIN,SP,R,General function prediction only,0
124921,SP-347_90977,182345,183485,SP-347,90977,malaspina,CALIN,SP,P,Inorganic ion transport and metabolism,0
124922,SP-347_90977,183560,184538,SP-347,90977,malaspina,CALIN,SP,J,"Translation, ribosomal structure and biogenesis",0
124923,SP-347_90977,184527,185766,SP-347,90977,malaspina,CALIN,SP,J,"Translation, ribosomal structure and biogenesis",0
124924,SP-347_90977,185834,186848,SP-347,90977,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
124925,SP-347_90977,187554,188190,SP-347,90977,malaspina,CALIN,SP,R,General function prediction only,0
128362,SP-43_5267,42178,42562,SP-43,5267,malaspina,CALIN,SP,H,Coenzyme transport and metabolism,0
128363,SP-43_5267,42691,43264,SP-43,5267,malaspina,CALIN,SP,F,Nucleotide transport and metabolism,0
128364,SP-43_5267,43369,44062,SP-43,5267,malaspina,CALIN,SP,P,Inorganic ion transport and metabolism,0
128365,SP-43_5267,44096,45152,SP-43,5267,malaspina,CALIN,SP,R,General function prediction only,0
128366,SP-43_5267,45232,45628,SP-43,5267,malaspina,CALIN,SP,R,General function prediction only,0
128367,SP-43_5267,46151,46571,SP-43,5267,malaspina,CALIN,SP,K,Transcription,0
128368,SP-43_5267,46659,46929,SP-43,5267,malaspina,CALIN,SP,S,Function unknown,0
128369,SP-43_5267,46909,47182,SP-43,5267,malaspina,CALIN,SP,S,Function unknown,0
128370,SP-43_5267,47306,47657,SP-43,5267,malaspina,CALIN,SP,R,General function prediction only,0
142268,SP-244_146107,4737,5061,SP-244,146107,malaspina,CALIN,SP,,,
142269,SP-244_146107,5309,5957,SP-244,146107,malaspina,CALIN,SP,,,
142270,SP-244_146107,6070,6682,SP-244,146107,malaspina,CALIN,SP,,,
169788,SP-2985_MHASMcontig_1039603,9563,10889,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,P,Inorganic ion transport and metabolism,0
169789,SP-2985_MHASMcontig_1039603,11124,11814,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,F,Nucleotide transport and metabolism,0
169790,SP-2985_MHASMcontig_1039603,12008,12632,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,K,Transcription,0
169791,SP-2985_MHASMcontig_1039603,12786,13269,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,F,Nucleotide transport and metabolism,0
169792,SP-2985_MHASMcontig_1039603,13830,14070,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,,,
169793,SP-2985_MHASMcontig_1039603,14202,14490,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,J,"Translation, ribosomal structure and biogenesis",0
169794,SP-2985_MHASMcontig_1039603,14909,15449,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones",0
169795,SP-2985_MHASMcontig_1039603,15601,16129,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,M,Cell wall/membrane/envelope biogenesis,0
169796,SP-2985_MHASMcontig_1039603,16451,17270,SP-2985,MHASMcontig_1039603,malaspina,CALIN,SP,,,
220736,SP-333_147008,42952,43576,SP-333,147008,malaspina,CALIN,SP,K,Transcription,0
220737,SP-333_147008,43711,44464,SP-333,147008,malaspina,CALIN,SP,,,
220738,SP-333_147008,44582,45383,SP-333,147008,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
220739,SP-333_147008,45483,45771,SP-333,147008,malaspina,CALIN,SP,E!!!I,Amino acid transport and metabolism,0
220739,SP-333_147008,45483,45771,SP-333,147008,malaspina,CALIN,SP,E!!!I,Lipid transport and metabolism,0
220740,SP-333_147008,45866,46037,SP-333,147008,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
225174,SP-180_108041,95954,96188,SP-180,108041,malaspina,complete,SP,O,"Posttranslational modification, protein turnover, chaperones",0
225175,SP-180_108041,96318,96756,SP-180,108041,malaspina,complete,SP,,,
225176,SP-180_108041,96876,97914,SP-180,108041,malaspina,complete,SP,T,Signal transduction mechanisms,0
225178,SP-180_108041,100111,100618,SP-180,108041,malaspina,complete,SP,,,
225179,SP-180_108041,100700,101660,SP-180,108041,malaspina,complete,SP,M,Cell wall/membrane/envelope biogenesis,0
225180,SP-180_108041,101763,102081,SP-180,108041,malaspina,complete,SP,T!!!K!!!T,Signal transduction mechanisms,0
225180,SP-180_108041,101763,102081,SP-180,108041,malaspina,complete,SP,T!!!K!!!T,Transcription,0
225180,SP-180_108041,101763,102081,SP-180,108041,malaspina,complete,SP,T!!!K!!!T,Signal transduction mechanisms,0
225183,SP-180_108041,103410,104397,SP-180,108041,malaspina,complete,SP,L,"Replication, recombination and repair",0
229635,SP-347_MHASMcontig_1681549,35299,35959,SP-347,MHASMcontig_1681549,malaspina,CALIN,SP,L,"Replication, recombination and repair",0
229636,SP-347_MHASMcontig_1681549,36055,37945,SP-347,MHASMcontig_1681549,malaspina,CALIN,SP,L,"Replication, recombination and repair",0
229637,SP-347_MHASMcontig_1681549,38367,39399,SP-347,MHASMcontig_1681549,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
229638,SP-347_MHASMcontig_1681549,39512,41507,SP-347,MHASMcontig_1681549,malaspina,CALIN,SP,S,Function unknown,0
229639,SP-347_MHASMcontig_1681549,41602,42547,SP-347,MHASMcontig_1681549,malaspina,CALIN,SP,T!!!K,Signal transduction mechanisms,0
229639,SP-347_MHASMcontig_1681549,41602,42547,SP-347,MHASMcontig_1681549,malaspina,CALIN,SP,T!!!K,Transcription,0
233817,SP-258_166865,46399,47707,SP-258,166865,malaspina,In0,SP,,,
237121,SP-3094_MHASMcontig_1931415,50687,51239,SP-3094,MHASMcontig_1931415,malaspina,CALIN,SP,R,General function prediction only,0
237122,SP-3094_MHASMcontig_1931415,51339,52116,SP-3094,MHASMcontig_1931415,malaspina,CALIN,SP,R,General function prediction only,0
237123,SP-3094_MHASMcontig_1931415,52218,52953,SP-3094,MHASMcontig_1931415,malaspina,CALIN,SP,I,Lipid transport and metabolism,0
237124,SP-3094_MHASMcontig_1931415,53735,54053,SP-3094,MHASMcontig_1931415,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
254953,SP-49_50817,12491,13253,SP-49,50817,malaspina,CALIN,SP,I,Lipid transport and metabolism,0
254954,SP-49_50817,13353,13854,SP-49,50817,malaspina,CALIN,SP,H!!!R,Coenzyme transport and metabolism,0
254954,SP-49_50817,13353,13854,SP-49,50817,malaspina,CALIN,SP,H!!!R,General function prediction only,0
254955,SP-49_50817,13872,14253,SP-49,50817,malaspina,CALIN,SP,,,
254956,SP-49_50817,14266,15193,SP-49,50817,malaspina,CALIN,SP,,,
257581,SP-10_MHASMcontig_2633955,739,1729,SP-10,MHASMcontig_2633955,malaspina,In0,SP,J,"Translation, ribosomal structure and biogenesis",0
272468,SP-93_MHASMcontig_2038468,12022,12820,SP-93,MHASMcontig_2038468,malaspina,CALIN,SP,,,
272469,SP-93_MHASMcontig_2038468,12930,13734,SP-93,MHASMcontig_2038468,malaspina,CALIN,SP,K,Transcription,0
272470,SP-93_MHASMcontig_2038468,13660,13861,SP-93,MHASMcontig_2038468,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
272471,SP-93_MHASMcontig_2038468,13868,16130,SP-93,MHASMcontig_2038468,malaspina,CALIN,SP,T!!!T,Signal transduction mechanisms,0
272471,SP-93_MHASMcontig_2038468,13868,16130,SP-93,MHASMcontig_2038468,malaspina,CALIN,SP,T!!!T,Signal transduction mechanisms,0
272472,SP-93_MHASMcontig_2038468,16524,17511,SP-93,MHASMcontig_2038468,malaspina,complete,SP,U!!!W,"Intracellular trafficking, secretion, and vesicular transport",0
272472,SP-93_MHASMcontig_2038468,16524,17511,SP-93,MHASMcontig_2038468,malaspina,complete,SP,U!!!W,Extracellular structures,0
272473,SP-93_MHASMcontig_2038468,17845,18124,SP-93,MHASMcontig_2038468,malaspina,complete,SP,R,General function prediction only,0
272474,SP-93_MHASMcontig_2038468,18210,18801,SP-93,MHASMcontig_2038468,malaspina,complete,SP,T!!!T,Signal transduction mechanisms,0
272474,SP-93_MHASMcontig_2038468,18210,18801,SP-93,MHASMcontig_2038468,malaspina,complete,SP,T!!!T,Signal transduction mechanisms,0
286347,SP-258_166867,100643,101228,SP-258,166867,malaspina,CALIN,SP,,,
286348,SP-258_166867,101224,102310,SP-258,166867,malaspina,CALIN,SP,M,Cell wall/membrane/envelope biogenesis,0
286349,SP-258_166867,102540,102840,SP-258,166867,malaspina,CALIN,SP,N,Cell motility,0
286350,SP-258_166867,103809,104133,SP-258,166867,malaspina,CALIN,SP,R!!!U!!!W,General function prediction only,0
286350,SP-258_166867,103809,104133,SP-258,166867,malaspina,CALIN,SP,R!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport",0
286350,SP-258_166867,103809,104133,SP-258,166867,malaspina,CALIN,SP,R!!!U!!!W,Extracellular structures,0
286351,SP-258_166867,104340,104640,SP-258,166867,malaspina,CALIN,SP,,,
286352,SP-258_166867,104640,104925,SP-258,166867,malaspina,CALIN,SP,H!!!R,Coenzyme transport and metabolism,0
286352,SP-258_166867,104640,104925,SP-258,166867,malaspina,CALIN,SP,H!!!R,General function prediction only,0
286353,SP-258_166867,105553,105844,SP-258,166867,malaspina,CALIN,SP,,,
286354,SP-258_166867,106377,106776,SP-258,166867,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
286355,SP-258_166867,106759,107038,SP-258,166867,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
286364,SP-258_166867,119028,120336,SP-258,166867,malaspina,In0,SP,,,
289509,SP-3094_57439,141678,142347,SP-3094,57439,malaspina,complete,SP,H,Coenzyme transport and metabolism,0
289510,SP-3094_57439,144060,144789,SP-3094,57439,malaspina,complete,SP,J,"Translation, ribosomal structure and biogenesis",0
289511,SP-3094_57439,144875,145502,SP-3094,57439,malaspina,complete,SP,,,
289512,SP-3094_57439,145588,146395,SP-3094,57439,malaspina,complete,SP,,,
289513,SP-3094_57439,146504,147452,SP-3094,57439,malaspina,complete,SP,,,
289514,SP-3094_57439,148387,149362,SP-3094,57439,malaspina,complete,SP,,,
309408,SP-112_88314,246,1257,SP-112,88314,malaspina,In0,SP,E,Amino acid transport and metabolism,0
340000,SP-133_MHASMcontig_3350026,125336,126302,SP-133,MHASMcontig_3350026,malaspina,complete,SP,,,
340001,SP-133_MHASMcontig_3350026,126515,127193,SP-133,MHASMcontig_3350026,malaspina,complete,SP,,,
340002,SP-133_MHASMcontig_3350026,127292,127919,SP-133,MHASMcontig_3350026,malaspina,complete,SP,,,
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,malaspina,complete,SP,G,Carbohydrate transport and metabolism,0
354679,SP-63_109528,245675,246596,SP-63,109528,malaspina,complete,SP,H,Coenzyme transport and metabolism,0
354680,SP-63_109528,246842,247274,SP-63,109528,malaspina,complete,SP,I,Lipid transport and metabolism,0
354681,SP-63_109528,247444,248200,SP-63,109528,malaspina,complete,SP,,,
354682,SP-63_109528,248646,249174,SP-63,109528,malaspina,complete,SP,I,Lipid transport and metabolism,0
354683,SP-63_109528,249320,249725,SP-63,109528,malaspina,complete,SP,O,"Posttranslational modification, protein turnover, chaperones",0
354684,SP-63_109528,249825,251184,SP-63,109528,malaspina,complete,SP,P!!!O,Inorganic ion transport and metabolism,0
354684,SP-63_109528,249825,251184,SP-63,109528,malaspina,complete,SP,P!!!O,"Posttranslational modification, protein turnover, chaperones",0
354685,SP-63_109528,251293,251809,SP-63,109528,malaspina,complete,SP,E,Amino acid transport and metabolism,0
354686,SP-63_109528,251927,252557,SP-63,109528,malaspina,complete,SP,H,Coenzyme transport and metabolism,0
387542,SP-350_40697,261220,261502,SP-350,40697,malaspina,CALIN,SP,T!!!T,Signal transduction mechanisms,0
387542,SP-350_40697,261220,261502,SP-350,40697,malaspina,CALIN,SP,T!!!T,Signal transduction mechanisms,0
387543,SP-350_40697,261662,262142,SP-350,40697,malaspina,CALIN,SP,K!!!T,Transcription,0
387543,SP-350_40697,261662,262142,SP-350,40697,malaspina,CALIN,SP,K!!!T,Signal transduction mechanisms,0
387544,SP-350_40697,262144,262270,SP-350,40697,malaspina,CALIN,SP,,,
387545,SP-350_40697,262241,262610,SP-350,40697,malaspina,CALIN,SP,,,
387546,SP-350_40697,262713,263145,SP-350,40697,malaspina,CALIN,SP,,,
387547,SP-350_40697,263236,263632,SP-350,40697,malaspina,CALIN,SP,,,
387549,SP-350_40697,264479,265277,SP-350,40697,malaspina,CALIN,SP,H,Coenzyme transport and metabolism,0
412266,SP-244_MHASMcontig_2759088,1466,2429,SP-244,MHASMcontig_2759088,malaspina,complete,SP,,,
458276,SP-181_MHASMcontig_2027988,46373,47336,SP-181,MHASMcontig_2027988,malaspina,In0,SP,C,Energy production and conversion,0
462211,SP-3048_88229,54749,55334,SP-3048,88229,malaspina,CALIN,SP,T,Signal transduction mechanisms,0
462212,SP-3048_88229,55491,55737,SP-3048,88229,malaspina,CALIN,SP,,,
462213,SP-3048_88229,55736,56054,SP-3048,88229,malaspina,CALIN,SP,,,
462214,SP-3048_88229,56120,56381,SP-3048,88229,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
462215,SP-3048_88229,56384,56663,SP-3048,88229,malaspina,CALIN,SP,R,General function prediction only,0
462216,SP-3048_88229,56911,57136,SP-3048,88229,malaspina,CALIN,SP,H!!!R,Coenzyme transport and metabolism,0
462216,SP-3048_88229,56911,57136,SP-3048,88229,malaspina,CALIN,SP,H!!!R,General function prediction only,0
462217,SP-3048_88229,57132,57522,SP-3048,88229,malaspina,CALIN,SP,,,
462218,SP-3048_88229,57651,57846,SP-3048,88229,malaspina,CALIN,SP,,,
462219,SP-3048_88229,57842,58244,SP-3048,88229,malaspina,CALIN,SP,,,
462220,SP-3048_88229,58364,58787,SP-3048,88229,malaspina,CALIN,SP,,,
462221,SP-3048_88229,58791,59016,SP-3048,88229,malaspina,CALIN,SP,,,
462222,SP-3048_88229,59106,59451,SP-3048,88229,malaspina,CALIN,SP,,,
462223,SP-3048_88229,59526,59820,SP-3048,88229,malaspina,CALIN,SP,,,
462224,SP-3048_88229,59993,60323,SP-3048,88229,malaspina,CALIN,SP,,,
462225,SP-3048_88229,60434,61931,SP-3048,88229,malaspina,CALIN,SP,R,General function prediction only,0
462226,SP-3048_88229,62093,63530,SP-3048,88229,malaspina,CALIN,SP,,,
462227,SP-3048_88229,63629,63857,SP-3048,88229,malaspina,CALIN,SP,M,Cell wall/membrane/envelope biogenesis,0
462228,SP-3048_88229,64023,64353,SP-3048,88229,malaspina,CALIN,SP,,,
462229,SP-3048_88229,64502,65252,SP-3048,88229,malaspina,CALIN,SP,T,Signal transduction mechanisms,0
462230,SP-3048_88229,65716,65926,SP-3048,88229,malaspina,CALIN,SP,K,Transcription,0
462231,SP-3048_88229,66114,66408,SP-3048,88229,malaspina,CALIN,SP,,,
462232,SP-3048_88229,66503,66707,SP-3048,88229,malaspina,CALIN,SP,R,General function prediction only,0
462233,SP-3048_88229,66910,67423,SP-3048,88229,malaspina,CALIN,SP,J!!!O,"Translation, ribosomal structure and biogenesis",0
462233,SP-3048_88229,66910,67423,SP-3048,88229,malaspina,CALIN,SP,J!!!O,"Posttranslational modification, protein turnover, chaperones",0
462234,SP-3048_88229,67506,68025,SP-3048,88229,malaspina,CALIN,SP,T,Signal transduction mechanisms,0
462235,SP-3048_88229,68160,68802,SP-3048,88229,malaspina,CALIN,SP,T!!!K,Signal transduction mechanisms,0
462235,SP-3048_88229,68160,68802,SP-3048,88229,malaspina,CALIN,SP,T!!!K,Transcription,0
469194,SP-64_64064,33193,33658,SP-64,64064,malaspina,CALIN,SP,J,"Translation, ribosomal structure and biogenesis",0
469195,SP-64_64064,34255,34477,SP-64,64064,malaspina,CALIN,SP,T,Signal transduction mechanisms,0
469196,SP-64_64064,34588,34948,SP-64,64064,malaspina,CALIN,SP,J,"Translation, ribosomal structure and biogenesis",0
469197,SP-64_64064,35029,35404,SP-64,64064,malaspina,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones",0
469198,SP-64_64064,35427,36222,SP-64,64064,malaspina,CALIN,SP,O,"Posttranslational modification, protein turnover, chaperones",0
469199,SP-64_64064,36421,37123,SP-64,64064,malaspina,CALIN,SP,S,Function unknown,0
469200,SP-64_64064,37209,37470,SP-64,64064,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0
477260,SP-32_MHASMcontig_3512163,11764,12289,SP-32,MHASMcontig_3512163,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
477261,SP-32_MHASMcontig_3512163,12270,13035,SP-32,MHASMcontig_3512163,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
513872,SP-181_MHASMcontig_2029418,33446,33875,SP-181,MHASMcontig_2029418,malaspina,CALIN,SP,G,Carbohydrate transport and metabolism,0
513873,SP-181_MHASMcontig_2029418,33978,34623,SP-181,MHASMcontig_2029418,malaspina,CALIN,SP,S,Function unknown,0
518109,SP-3048_88290,9704,10640,SP-3048,88290,malaspina,CALIN,SP,V,Defense mechanisms,0
518110,SP-3048_88290,10846,11293,SP-3048,88290,malaspina,CALIN,SP,K,Transcription,0
518111,SP-3048_88290,11388,12072,SP-3048,88290,malaspina,CALIN,SP,,,
518112,SP-3048_88290,12162,12561,SP-3048,88290,malaspina,CALIN,SP,T,Signal transduction mechanisms,0
518113,SP-3048_88290,12665,14993,SP-3048,88290,malaspina,CALIN,SP,T!!!K,Signal transduction mechanisms,0
518113,SP-3048_88290,12665,14993,SP-3048,88290,malaspina,CALIN,SP,T!!!K,Transcription,0
