gene_callers_id,contig,start,stop,bin,bin_contig,source,integron,ocean,category_accession,COG_category,e_value,pnps,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,defense_pnps_median,defense_count,transposase_pnps_median,transposase_count
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,X,"Mobilome: prophages, transposons",0,0.014416699381719952,ERR599020,MES,,,,,,,,
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,X,"Mobilome: prophages, transposons",0,0.0,ERR599033,MES,,,,,,,,
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,X,"Mobilome: prophages, transposons",0,0.0,ERR599071,MES,,,,,,,,
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,X,"Mobilome: prophages, transposons",0,0.0017246798215836865,ERR599083,MES,,,,,,,,
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,X,"Mobilome: prophages, transposons",0,0.0,ERR599096,MES,,,,,,,,
628147,SP-1_MHASMcontig_2304771,3624,4050,SP-1,MHASMcontig_2304771,tara,complete,SP,J,"Translation, ribosomal structure and biogenesis",0,0.4891743020762054,ERR598948,DCM,0.059237152374896365,2022.0,0.04630632593861902,53.0,0.06602746789190439,46.0,nan,nan
628148,SP-1_MHASMcontig_2304771,4138,4624,SP-1,MHASMcontig_2304771,tara,complete,SP,J,"Translation, ribosomal structure and biogenesis",0,0.12114337568057995,ERR598948,DCM,0.059237152374896365,2022.0,0.04630632593861902,53.0,0.06602746789190439,46.0,nan,nan
628149,SP-1_MHASMcontig_2304771,4639,5215,SP-1,MHASMcontig_2304771,tara,complete,SP,K!!!S,Transcription,0,0.38898877744162585,ERR598948,DCM,0.059237152374896365,2022.0,0.04630632593861902,53.0,0.06602746789190439,46.0,nan,nan
628149,SP-1_MHASMcontig_2304771,4639,5215,SP-1,MHASMcontig_2304771,tara,complete,SP,K!!!S,Function unknown,0,0.38898877744162585,ERR598948,DCM,0.059237152374896365,2022.0,0.04630632593861902,53.0,0.06602746789190439,46.0,nan,nan
790836,SP-182_MHASMcontig_2030085,102189,102537,SP-182,MHASMcontig_2030085,tara,complete,SP,nan,nan,nan,0.08762900784367714,ERR598948,DCM,0.05650431202697161,74.0,0.05187899981213481,26.0,0.15830630706518162,2.0,nan,nan
124914,SP-347_90977,177898,178270,SP-347,90977,malaspina,CALIN,SP,E,Amino acid transport and metabolism,0,0.05088075251982815,SP_SRR3963449,deep,,,,,,,,
2317,NP-23_MHASMcontig_536970,114450,115839,NP-23,MHASMcontig_536970,tara,In0,NP,L,"Replication, recombination and repair",0,0.08343476950332494,ERR599015,MES,,,,,,,,
2317,NP-23_MHASMcontig_536970,114450,115839,NP-23,MHASMcontig_536970,tara,In0,NP,L,"Replication, recombination and repair",0,0.11538301039073015,ERR599127,MES,,,,,,,,
131438,NP-2_80031,1019,1436,NP-2,80031,tara,CALIN,NP,nan,nan,nan,0.6140198551059202,SRR3968063,deep,0.07124049151550628,45.0,0.07124049151550628,9.0,0.20317024896901972,2.0,0.0701832180303189,4.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.1793063721595429,ERR598942,DCM,,,,,,,,
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.1093839671904539,ERR599087,DCM,0.04308858752695818,24.0,0.05270317763012308,10.0,0.1093839671904539,1.0,0.026082060128040496,1.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.10445985795905348,ERR598971,MES,0.03692309878981607,117.0,0.04335604995344248,24.0,0.16886165776435394,4.0,0.04905278680793953,2.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.12279689270907655,ERR598980,MES,0.02983621707081069,100.0,0.044570539696827886,21.0,0.08813792896660462,4.0,0.06178594400982417,2.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.06811363994929924,ERR599004,MES,0.024002676090178785,27.0,0.028097340026858132,13.0,0.19102712604043684,2.0,0.042372445128837186,1.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.1818388195509333,ERR599015,MES,,,,,,,,
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.1053782034581778,ERR599051,MES,0.022502813252027857,26.0,0.02664005778443912,13.0,0.4314466119773874,2.0,0.0351687288285214,1.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.10262812371505467,ERR599060,MES,0.039355545265909606,28.0,0.04994503520185065,12.0,0.3747065882509428,2.0,0.03698737526857857,1.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.13663974891508024,ERR599076,MES,,,,,,,,
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.12339318506427295,ERR599115,MES,0.04077777791602703,18.0,0.04077777791602703,6.0,0.10049757512456786,2.0,0.07437968207764728,1.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.1373599057510175,ERR599127,MES,,,,,,,,
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.13227076622378864,ERR599152,MES,,,,,,,,
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.10503034534668276,ERR599175,MES,0.03232358958794407,28.0,0.04312744036937734,12.0,0.16165110144672185,2.0,0.1193338107223752,1.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.182683392205728,SRR3965585,deep,,,,,,,,
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.1519846966559064,SRR3968062,deep,,,,,,,,
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.13426874296014418,SRR3968063,deep,0.07124049151550628,45.0,0.07124049151550628,9.0,0.20317024896901972,2.0,0.0701832180303189,4.0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,V,Defense mechanisms,0,0.17881860660638838,SRR3968770,deep,,,,,,,,
263068,NP-13_79087,83157,83700,NP-13,79087,tara,CALIN,NP,nan,nan,nan,1.2840972932799497,SRR3961935,deep,0.14545448508799874,1100.0,0.0901992782793292,21.0,0.1008928641782332,30.0,0.11446226623247938,2.0
263068,NP-13_79087,83157,83700,NP-13,79087,tara,CALIN,NP,nan,nan,nan,1.0281697522240325,SRR3961936,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174248,4.0
263068,NP-13_79087,83157,83700,NP-13,79087,tara,CALIN,NP,nan,nan,nan,0.43012402117034976,SRR3962293,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649306,59.0,0.2797264765461908,7.0
263071,NP-13_79087,84394,84703,NP-13,79087,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.0961955850014094,SRR3961935,deep,0.14545448508799874,1100.0,0.0901992782793292,21.0,0.1008928641782332,30.0,0.11446226623247938,2.0
263071,NP-13_79087,84394,84703,NP-13,79087,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.10570060447529796,SRR3961936,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174248,4.0
263071,NP-13_79087,84394,84703,NP-13,79087,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.08743368530588443,SRR3962293,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649306,59.0,0.2797264765461908,7.0
263071,NP-13_79087,84394,84703,NP-13,79087,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.1024104989350528,SRR3962771,deep,0.1710261065739319,2482.0,0.14119150422372706,37.0,0.1478510941270908,54.0,0.12970905889784867,3.0
264104,NP-13_102013,36910,37480,NP-13,102013,tara,CALIN,NP,J,"Translation, ribosomal structure and biogenesis",0,0.06393353344895689,SRR3961936,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174248,4.0
264104,NP-13_102013,36910,37480,NP-13,102013,tara,CALIN,NP,J,"Translation, ribosomal structure and biogenesis",0,0.06652413766589045,SRR3962293,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649306,59.0,0.2797264765461908,7.0
264104,NP-13_102013,36910,37480,NP-13,102013,tara,CALIN,NP,J,"Translation, ribosomal structure and biogenesis",0,0.06531246009844187,SRR3962771,deep,0.1710261065739319,2482.0,0.14119150422372706,37.0,0.1478510941270908,54.0,0.12970905889784867,3.0
264105,NP-13_102013,37771,38800,NP-13,102013,tara,CALIN,NP,E,Amino acid transport and metabolism,0,0.1110045950530994,SRR3961936,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174248,4.0
264105,NP-13_102013,37771,38800,NP-13,102013,tara,CALIN,NP,E,Amino acid transport and metabolism,0,0.09106418049792003,SRR3962293,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649306,59.0,0.2797264765461908,7.0
264105,NP-13_102013,37771,38800,NP-13,102013,tara,CALIN,NP,E,Amino acid transport and metabolism,0,0.20887792848335648,SRR3962771,deep,0.1710261065739319,2482.0,0.14119150422372706,37.0,0.1478510941270908,54.0,0.12970905889784867,3.0
264106,NP-13_102013,38998,40765,NP-13,102013,tara,CALIN,NP,nan,nan,nan,0.07826331386202443,SRR3961936,deep,0.16173698800809988,2459.0,0.19091181851442776,37.0,0.13622601860468733,53.0,0.21425055643174248,4.0
264106,NP-13_102013,38998,40765,NP-13,102013,tara,CALIN,NP,nan,nan,nan,0.11518899572744802,SRR3962293,deep,0.17950804909260473,2763.0,0.18573752899043489,46.0,0.15297115334649306,59.0,0.2797264765461908,7.0
264106,NP-13_102013,38998,40765,NP-13,102013,tara,CALIN,NP,nan,nan,nan,0.03962496390961366,SRR3962771,deep,0.1710261065739319,2482.0,0.14119150422372706,37.0,0.1478510941270908,54.0,0.12970905889784867,3.0
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.0622081586002666,ERR599052,SRF,,,,,,,,
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.11745462220346255,ERR599087,DCM,,,,,,,,
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.07192083064158405,ERR598980,MES,,,,,,,,
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.06609916708677413,ERR599115,MES,,,,,,,,
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.08901343599033906,SRR3962293,deep,,,,,,,,
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.0812596109655883,SRR3962771,deep,,,,,,,,
316842,NP-1_78107,30847,31042,NP-1,78107,tara,CALIN,NP,K,Transcription,0,0.06976693180010309,ERR598971,MES,0.049284963593227024,1628.0,0.030604427292912437,57.0,0.051923946808470345,38.0,0.0908346623782695,8.0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.09712619592926852,ERR598971,MES,0.049284963593227024,1628.0,0.030604427292912437,57.0,0.051923946808470345,38.0,0.0908346623782695,8.0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.086861155041817,ERR599004,MES,,,,,,,,
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.0,ERR599051,MES,,,,,,,,
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.062109863554183076,ERR599060,MES,,,,,,,,
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.05427109237838042,ERR599115,MES,0.0521229613815518,68.0,0.04029296318430915,12.0,0.08209769607719243,2.0,0.0800432534827055,5.0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.0645187464868504,ERR599175,MES,,,,,,,,
420000,NP-151_25816,5013,5316,NP-151,25816,tara,CALIN,NP,C,Energy production and conversion,0,0.25810376227016435,ERR599115,MES,0.0417771394103059,1998.0,0.02758770640899744,31.0,0.036153006269953096,39.0,0.017682975704235673,1.0
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,nan,nan,nan,0.008816048450972079,ERR598971,MES,0.031206507332655363,502.0,0.03233895778098178,45.0,0.1188808105261214,14.0,0.0406486502296941,10.0
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,nan,nan,nan,0.00314934565784761,ERR598980,MES,0.02749717908474438,429.0,0.039372159587502606,38.0,0.1847443270473927,9.0,0.03805739303176348,7.0
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,nan,nan,nan,0.0271970372550748,SRR3965585,deep,0.043676934222253966,227.0,0.04757593362900642,35.0,0.15011431029730365,4.0,0.07438098351796027,9.0
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,nan,nan,nan,0.010953056369329852,SRR3968062,deep,0.03935974203876404,297.0,0.04680756074731472,41.0,0.10544877402164543,9.0,0.048693689831336484,9.0
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,nan,nan,nan,0.010521057120113714,SRR3968063,deep,0.046650277836387116,356.0,0.05655831189947145,41.0,0.1364576405839759,14.0,0.06586224410723311,9.0
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,nan,nan,nan,0.007417159598731683,SRR3968770,deep,0.04870926262583379,170.0,0.05953193360722156,32.0,0.20542120738628236,6.0,0.055872098068187666,5.0
428688,NP-15_23303,4266,5304,NP-15,23303,tara,complete,NP,X,"Mobilome: prophages, transposons",0,0.5169436799661177,SRR3965585,deep,0.043676934222253966,227.0,0.04757593362900642,35.0,0.15011431029730365,4.0,0.07438098351796027,9.0
428785,NP-15_34395,3177,3888,NP-15,34395,tara,CALIN,NP,nan,nan,nan,0.19893428063943128,ERR599065,DCM,0.021799850026553786,117.0,0.03803989722298578,23.0,0.5554429035730013,1.0,0.03578136975875334,5.0
428785,NP-15_34395,3177,3888,NP-15,34395,tara,CALIN,NP,nan,nan,nan,0.2661430563278272,ERR599087,DCM,0.02802820566063421,194.0,0.03808825343719829,33.0,0.34491973442654394,3.0,0.04000938346026665,5.0
428785,NP-15_34395,3177,3888,NP-15,34395,tara,CALIN,NP,nan,nan,nan,0.19741886824320784,ERR598971,MES,0.031206507332655363,502.0,0.03233895778098178,45.0,0.1188808105261214,14.0,0.0406486502296941,10.0
428787,NP-15_34395,4720,5767,NP-15,34395,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.08880917247077748,ERR598971,MES,0.031206507332655363,502.0,0.03233895778098178,45.0,0.1188808105261214,14.0,0.0406486502296941,10.0
428787,NP-15_34395,4720,5767,NP-15,34395,tara,CALIN,NP,X,"Mobilome: prophages, transposons",0,0.3445019435857881,SRR3965585,deep,0.043676934222253966,227.0,0.04757593362900642,35.0,0.15011431029730365,4.0,0.07438098351796027,9.0
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,K,Transcription,0,2.370708316821453,NP_SRR3961906,deep,,,,,,,,
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,K,Transcription,0,1.7079043921921382,NP_SRR3961935,deep,,,,,,,,
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,K,Transcription,0,1.3096097824394528,NP_SRR3962293,deep,,,,,,,,
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,K,Transcription,0,0.5049016464831564,NP_SRR3968062,deep,,,,,,,,
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,K,Transcription,0,0.468440055419996,NP_SRR3968063,deep,,,,,,,,
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,K,Transcription,0,1.3932767682837979,NP_SRR3968777,deep,,,,,,,,
57798,NP-16_MHASMcontig_156078,21472,21673,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,0.536789204875913,NP_SRR3961935,deep,,,,,,,,
57798,NP-16_MHASMcontig_156078,21472,21673,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,0.1192296251633097,NP_SRR3968062,deep,,,,,,,,
57798,NP-16_MHASMcontig_156078,21472,21673,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,0.1976305833555076,NP_SRR3968063,deep,,,,,,,,
57798,NP-16_MHASMcontig_156078,21472,21673,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,0.5366966391573088,NP_SRR3968777,deep,,,,,,,,
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,J,"Translation, ribosomal structure and biogenesis",0,1.9227276251401324,NP_SRR3961935,deep,,,,,,,,
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,J,"Translation, ribosomal structure and biogenesis",0,0.8175419160535663,NP_SRR3962293,deep,,,,,,,,
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,J,"Translation, ribosomal structure and biogenesis",0,0.6878621807424291,NP_SRR3968062,deep,,,,,,,,
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,J,"Translation, ribosomal structure and biogenesis",0,1.636362939952131,NP_SRR3968063,deep,,,,,,,,
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,J,"Translation, ribosomal structure and biogenesis",0,1.0430919994879126,NP_SRR3968777,deep,,,,,,,,
57800,NP-16_MHASMcontig_156078,22797,23169,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,0.5084042884812289,NP_SRR3961935,deep,,,,,,,,
57800,NP-16_MHASMcontig_156078,22797,23169,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,4.577237600011918,NP_SRR3968777,deep,,,,,,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,C!!!R,Energy production and conversion,0,0.4676069174475572,NP_SRR3961906,deep,,,,,,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,C!!!R,Energy production and conversion,0,0.7634406703675792,NP_SRR3961935,deep,,,,,,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,C!!!R,Energy production and conversion,0,1.8853771353145663,NP_SRR3962293,deep,,,,,,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,C!!!R,Energy production and conversion,0,0.6282859285732588,NP_SRR3968777,deep,,,,,,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,C!!!R,General function prediction only,0,0.4676069174475572,NP_SRR3961906,deep,,,,,,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,C!!!R,General function prediction only,0,0.7634406703675792,NP_SRR3961935,deep,,,,,,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,C!!!R,General function prediction only,0,1.8853771353145663,NP_SRR3962293,deep,,,,,,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,C!!!R,General function prediction only,0,0.6282859285732588,NP_SRR3968777,deep,,,,,,,,
57802,NP-16_MHASMcontig_156078,24051,24621,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L,"Replication, recombination and repair",0,3.086070476519731,NP_SRR3961935,deep,,,,,,,,
57802,NP-16_MHASMcontig_156078,24051,24621,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L,"Replication, recombination and repair",0,0.08553520076530513,NP_SRR3968062,deep,,,,,,,,
57802,NP-16_MHASMcontig_156078,24051,24621,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L,"Replication, recombination and repair",0,0.8738361824887773,NP_SRR3968777,deep,,,,,,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,0.2795149845686519,NP_SRR3961906,deep,,,,,,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,1.4176994464794803,NP_SRR3961935,deep,,,,,,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,0.304631831349505,NP_SRR3968062,deep,,,,,,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,1.1493047014328799,NP_SRR3968063,deep,,,,,,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,nan,nan,nan,0.5408112167725228,NP_SRR3968777,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.3748770879134948,NP_SRR3961906,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.6241139465336476,NP_SRR3961935,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.9316364603902146,NP_SRR3962293,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.1399615834393826,NP_SRR3968062,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.17044491033877893,NP_SRR3968063,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.3673391029857337,NP_SRR3968777,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.3748770879134948,NP_SRR3961906,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.6241139465336476,NP_SRR3961935,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.9316364603902146,NP_SRR3962293,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.1399615834393826,NP_SRR3968062,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.17044491033877893,NP_SRR3968063,deep,,,,,,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,L!!!L,"Replication, recombination and repair",0,0.3673391029857337,NP_SRR3968777,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,Signal transduction mechanisms,0,0.9910813539949911,NP_SRR3961935,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,Signal transduction mechanisms,0,0.6927740338295268,NP_SRR3962293,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,Signal transduction mechanisms,0,0.8491322826288124,NP_SRR3968777,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,Transcription,0,0.9910813539949911,NP_SRR3961935,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,Transcription,0,0.6927740338295268,NP_SRR3962293,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,Transcription,0,0.8491322826288124,NP_SRR3968777,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,General function prediction only,0,0.9910813539949911,NP_SRR3961935,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,General function prediction only,0,0.6927740338295268,NP_SRR3962293,deep,,,,,,,,
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,T!!!K!!!R,General function prediction only,0,0.8491322826288124,NP_SRR3968777,deep,,,,,,,,
57936,NP-16_MHASMcontig_161301,1,1795,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,Q,"Secondary metabolites biosynthesis, transport and catabolism",0,0.6504673120960786,NP_SRR3961906,deep,,,,,,,,
57936,NP-16_MHASMcontig_161301,1,1795,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,Q,"Secondary metabolites biosynthesis, transport and catabolism",0,0.6265717946795003,NP_SRR3961935,deep,,,,,,,,
57936,NP-16_MHASMcontig_161301,1,1795,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,Q,"Secondary metabolites biosynthesis, transport and catabolism",0,0.2998959192608596,NP_SRR3968062,deep,,,,,,,,
