contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599056,pnps_ERR599126,pnps_ERR599148,pnps_ERR599000,pnps_ERR599048,pnps_ERR599035,pnps_ERR598984,pnps_ERR599010,pnps_ERR599009,pnps_ERR599103,pnps_ERR599131,pnps_ERR599017,pnps_ERR599122,pnps_ERR599027,pnps_ERR599133,pnps_ERR599149,pnps_ERR599044,pnps_ERR598947,pnps_ERR599129,pnps_ERR599005,pnps_ERR599040,pnps_ERR599137,pnps_ERR599105
c_232376,SAT,2422018,non-integron,,,,,0.10850260850260814,0.013053446368206644,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422019,non-integron,R,General function prediction only,,,0.13083597061757438,0.0996731111053048,,,0.12564864795607208,,,,,,,,,,0.10543856149660752,,,,,,
c_232376,SAT,2422020,non-integron,,,,,0.08155694433474257,0.09489948917276228,,,,,,,,,,,,,0.1314262011633186,,,,,,
c_232376,SAT,2422021,non-integron,,,,,0.2527558187500713,0.1177116378053083,,,0.2070571428707831,,,,,,,,,,0.12251688768301662,,,,,,
c_232376,SAT,2422022,non-integron,R,General function prediction only,,,0.2206419512041803,0.11554972926926707,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422023,non-integron,V,Defense mechanisms,,,,0.11703955654377698,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422035,non-integron,,,,,,0.4066575023594778,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422036,non-integron,,,,,0.42035265481716105,3.6472054312929214,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422037,non-integron,,,,,,0.2467996322899955,,,,,,,,,,,,,0.3795419660120681,,,,,,
c_232376,SAT,2422040,non-integron,K,Transcription,,,,0.0,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422041,non-integron,E,Amino acid transport and metabolism,,,,0.13442389157329704,,,,,,,,,,,,,0.11822479086380637,,,,,,
c_232376,SAT,2422043,non-integron,E,Amino acid transport and metabolism,,,,0.017393441607126154,,,,,,,,,,,,,0.0,,,,,,
c_232376,SAT,2422044,non-integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,,,0.061489660986913414,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422045,non-integron,T!!!T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms,,,0.16370122560289216,0.12418138496336965,,,,,,,,,,,,,0.06051529877283314,,,,,,
c_232376,SAT,2422047,non-integron,K,Transcription,,,,0.17126315973548473,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422050,non-integron,R!!!J,"General function prediction only!!!Translation, ribosomal structure and biogenesis",,,0.12135217944142256,0.04361015838279173,,,0.5094665913787363,,,,,,,,,,0.033576490280642,,,,,,
c_232376,SAT,2422051,non-integron,,,,,,0.4769840842106846,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422052,non-integron,X,"Mobilome: prophages, transposons",,,,0.06937182270576969,,,,,,,,,,,,,0.14738923385715588,,,,,,
c_232376,SAT,2422053,non-integron,E!!!T,Amino acid transport and metabolism!!!Signal transduction mechanisms,,,0.5219553558821832,0.5815796432604655,,,,,,,,,,,,,0.7888685156372559,,,,,,
c_232376,SAT,2422054,non-integron,C,Energy production and conversion,,,0.05432589056314551,0.06869857704941264,,,0.0844469178211552,,,,,,,,,,0.0665237944527811,,,,,,
c_232376,SAT,2422055,non-integron,K,Transcription,,,0.0649245540505493,0.05862161231020886,,,0.04812510220834152,,,,,,,,,,0.0679111415222576,,,,,,
c_232376,SAT,2422056,non-integron,E,Amino acid transport and metabolism,,,,0.17390271586433453,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422057,non-integron,R,General function prediction only,,,0.05116643231767082,0.06696970551160716,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422059,non-integron,F,Nucleotide transport and metabolism,,,,0.0066128536414998395,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422060,non-integron,F!!!F,Nucleotide transport and metabolism!!!Nucleotide transport and metabolism,,,0.04317201279066223,0.028211210511947193,,,,,,,,,,,,,0.03727734402436916,,,,,,
c_232376,SAT,2422061,non-integron,T!!!K,Signal transduction mechanisms!!!Transcription,,,0.015572127478112876,0.020872463742887128,,,0.0,,,,,,,,,,0.01130837379860348,,,,,,
c_232376,SAT,2422062,non-integron,T,Signal transduction mechanisms,,,0.018913514459032558,0.009959793310858434,,,,,,,,,,,,,0.026666674324291532,,,,,,
c_232376,SAT,2422063,non-integron,K,Transcription,,,0.031281583735433195,0.039550244336176654,,,0.0,,,,,,,,,,0.02522924614933796,,,,,,
c_232376,SAT,2422064,non-integron,C,Energy production and conversion,,,0.07723982675338961,0.05965859164587201,,,,,,,,,,,,,0.03675811415318661,,,,,,
c_232376,SAT,2422065,non-integron,R,General function prediction only,,,0.0,0.011185765406106631,,,,,,,,,,,,,0.0,,,,,,
c_232376,SAT,2422066,non-integron,K,Transcription,,,0.0021306964135323274,0.006087623840454686,,,,,,,,,,,,,0.005918378212387082,,,,,,
c_232376,SAT,2422067,non-integron,E,Amino acid transport and metabolism,,,0.022215991909734358,0.1075139704196043,,,,,,,,,,,,,0.053418440127116114,,,,,,
c_232376,SAT,2422068,non-integron,J,"Translation, ribosomal structure and biogenesis",,,0.027220970420834014,0.03578123837127375,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422069,non-integron,H,Coenzyme transport and metabolism,,,,0.0016352437561047912,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422070,non-integron,J!!!H!!!O,"Translation, ribosomal structure and biogenesis!!!Coenzyme transport and metabolism!!!Posttranslational modification, protein turnover, chaperones",,,,0.09084250562050572,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422071,non-integron,,,,,0.18906466754004225,0.1810312185380639,,,0.2512018425460664,,,,,,,,,,0.18874464542423647,,,,,,
c_232376,SAT,2422072,non-integron,V,Defense mechanisms,,,0.024367753612036545,0.03537442100989011,,,0.015245685359918309,,,,,,,,,,0.026253485664920043,,,,,,
c_232376,SAT,2422073,non-integron,J,"Translation, ribosomal structure and biogenesis",,,0.04511498320241352,0.032282514200793935,,,0.010828947432434856,,,,,,,,,,0.02392617222810673,,,,,,
c_232376,SAT,2422074,non-integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,,0.03877162025469776,0.04370944831242088,,,0.01869015471876167,,,,,,,,,,0.022591624765682026,,,,,,
c_232376,SAT,2422075,non-integron,H,Coenzyme transport and metabolism,,,0.08977083044171233,0.07242940218406775,,,,,,,,,,,,,0.08245718768566708,,,,,,
c_232376,SAT,2422076,non-integron,,,,,0.008792169502138677,0.05198959872628193,,,,,,,,,,,,,0.07790175824887481,,,,,,
c_232376,SAT,2422077,non-integron,F,Nucleotide transport and metabolism,,,0.13789762533172548,0.067231194805007,,,,,,,,,,,,,0.05679824410300429,,,,,,
c_232376,SAT,2422084,non-integron,E,Amino acid transport and metabolism,,,0.0,0.0,,,,,,,,,,,,,0.010983184676601924,,,,,,
c_232376,SAT,2422085,non-integron,P,Inorganic ion transport and metabolism,,0.0,0.04198869993908223,0.040318067744133206,,,,,,,,,,,,,0.0323773052964152,,,,,,
c_232376,SAT,2422086,non-integron,I,Lipid transport and metabolism,,,0.057020815090927664,0.06308656520219193,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422087,non-integron,I,Lipid transport and metabolism,,,,0.15945128427244246,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422088,non-integron,I,Lipid transport and metabolism,,,0.0,0.01639879776768464,,,0.0,,,,,,,,,,0.052353970998735455,,,,,,
c_232376,SAT,2422089,non-integron,I,Lipid transport and metabolism,,,0.014529740333373882,0.03609845410645143,,,0.002429005330283022,,,,,,,,,,0.0220897485086664,,,,,,
c_232376,SAT,2422090,non-integron,J,"Translation, ribosomal structure and biogenesis",,,0.04013063404790315,0.0499112897829944,,,0.050722521086382914,,,,,,,,,,0.02410884576101316,,,,,,
c_232376,SAT,2422091,non-integron,I,Lipid transport and metabolism,,,0.05354059198262299,0.04756126299323656,,,0.06797837989134213,,,,,,,,,,0.039160380779970784,,,,,,
c_232376,SAT,2422092,non-integron,K,Transcription,,,0.11333548096668955,0.10762662636199788,,,0.3424848554120468,,,,,,,,,,0.1423339409859413,,,,,,
c_232376,SAT,2422093,non-integron,,,,,,0.4295286456989499,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422094,non-integron,,,,,0.08566151847942075,0.07672760005851734,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422095,non-integron,S,Function unknown,,,0.008337795369129531,0.052175615528103486,,,0.038199929080300836,,,,,,,,,,0.007366318249678534,,,,,,
c_232376,SAT,2422096,non-integron,S,Function unknown,,,0.04191590922552045,0.1712832558735771,,,,,,,,,,,,,0.07532368456540499,,,,,,
c_232376,SAT,2422097,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,0.17061433425852066,,,,,,,,,,,,,0.04857795832163303,,,,,,
c_232376,SAT,2422098,non-integron,,,,,,0.10362107176372068,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422099,non-integron,V,Defense mechanisms,,,0.03431982711633068,0.04314276276439587,,,,,,,,,,,,,0.053808873990114456,,,,,,
c_232376,SAT,2422100,non-integron,S,Function unknown,,,0.023833988803452062,0.0174636664513137,,,0.0,,,,,,,,,,0.025484817811938728,,,,,,
c_232376,SAT,2422101,non-integron,S,Function unknown,,,,0.0357310950953121,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422102,non-integron,,,,,,0.4750196660699432,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422103,non-integron,S,Function unknown,,,,0.4514781375035647,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422108,non-integron,L,"Replication, recombination and repair",,,0.041987705550064335,0.03775274818286937,,,,,,,,,,,,,,,,,,,
c_232376,SAT,2422109,non-integron,L!!!L,"Replication, recombination and repair!!!Replication, recombination and repair",,,0.3848544703226635,0.22130787789451908,,,,,,,,,,,,,0.1341805852046966,,,,,,
c_232376,SAT,2422110,non-integron,R,General function prediction only,,,0.14184936821870042,0.10772376249410287,,,0.14509127357981105,,,,,,,,,,0.13833099281341338,,,,,,
c_233015,SAT,2428100,non-integron,,,,,0.06799320257928985,,,,,,,,,,,,,,,,,,,,
c_233015,SAT,2428101,non-integron,,,,,,,,,,,0.09239399406410836,,,,0.07270847528626644,,,,,,,,,,
c_233015,SAT,2428102,integron,L!!!L,"Replication, recombination and repair!!!Replication, recombination and repair",,,,,,,0.03182076280654187,,,,,0.025983073147199817,0.0714562199356841,,,,,,,,,,
c_233015,SAT,2428103,integron,,,,0.13569376762328833,,,,,0.09256323451607568,,,,,,,,,,,,,,,,
c_233015,SAT,2428105,non-integron,,,,,,,,,0.04967295680677553,,,,,,,,,,,,,,,,
c_233015,SAT,2428106,non-integron,,,,,,,,,0.012727294784418737,,,,,,,,,,,,,,,,
c_233015,SAT,2428107,non-integron,R,General function prediction only,,,,,,,0.048893426212762825,,,,,,,,,,,,,,,,
c_233015,SAT,2428108,non-integron,,,,,,,,,0.13167175432275025,,,,,,,,,,,,,,,,
c_233015,SAT,2428109,non-integron,,,,,,,,,0.06787554024539147,,,,,,,,,,,,,0.0529818586896745,,,
c_238658,SAT,2492345,non-integron,,,,,0.13030129595486634,,,,0.3296410714027102,,,,,,,,,,,,,,,,
c_238658,SAT,2492346,non-integron,,,,0.14493552716639674,0.10126066948708873,,,,0.0843429483200519,,,,,,,,,,,,,0.08445342493595817,,,0.4230916510656097
c_238658,SAT,2492347,non-integron,,,,0.08156243153178178,0.06382987666303927,,,,0.04787385277562467,,,,,,,,0.03942917117050991,,,,,0.057803745382280815,,,0.046489940971041824
c_238658,SAT,2492348,non-integron,,,,0.044161138541170236,0.061256039272674624,,,,0.04688021048302867,,,,,,,,0.023378195553515446,,,,,0.02334036437206056,,,0.04101870219998483
c_238658,SAT,2492349,non-integron,,,,0.05693700581657925,0.06252344986984677,,,,0.05768423114521731,,,,,,,,0.06989062061494243,,,,,0.05068337678880802,0.0069394107363663455,,0.04973933992760799
c_238658,SAT,2492350,integron,,,,0.03526286006075993,0.03785310991732326,,,,0.041091884911955284,,,,,,,,,,,,,0.04748878040773944,,,0.045864348536303313
c_242776,SAT,2546167,non-integron,,,,,,,,,0.030152082773642026,,,,,,,,,,,,,,,,
c_244703,SAT,2566103,non-integron,L,"Replication, recombination and repair",,,,0.698648271431814,,,,,,,,,,,,,,,,,,,
c_244703,SAT,2566105,non-integron,I,Lipid transport and metabolism,,,,0.0637771966411565,,,,,,,,,,,,,,,,,,,
c_244703,SAT,2566106,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,0.3832877773787858,,,,,,,,,,,,,,,,,,,
c_244703,SAT,2566107,non-integron,,,,,,0.050645724621415436,,,,,,,,,,,,,,,,,,,
c_245459,SAT,2575362,integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,0.059800548577044324,,,,,,
c_247181,SAT,2601168,non-integron,H,Coenzyme transport and metabolism,,,,0.1788508744497523,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617119,integron,V,Defense mechanisms,,,,0.1160405929546785,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617129,non-integron,F,Nucleotide transport and metabolism,,,,0.0,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617130,non-integron,F,Nucleotide transport and metabolism,,,0.1010574422791602,0.03198978184228759,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617131,non-integron,R,General function prediction only,,,,0.02223933869188425,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617132,non-integron,R,General function prediction only,,,,0.06906565042462566,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617133,non-integron,R,General function prediction only,,,,0.054941239103511764,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617134,non-integron,I,Lipid transport and metabolism,,,0.0021121052027752367,0.033888051669990066,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617136,non-integron,P,Inorganic ion transport and metabolism,,,,0.006200331402966709,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617137,non-integron,P,Inorganic ion transport and metabolism,,,,0.009591958121795677,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617138,non-integron,,,,,,0.03341400992583248,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617139,non-integron,,,,,,0.5880346386268727,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617141,non-integron,,,,,,0.04619577470373945,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617149,non-integron,N,Cell motility,,,,0.01855522960424879,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617159,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.09555179645730046,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617160,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.00954982801465614,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617162,non-integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,,0.05367441018872556,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617163,non-integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,,0.0,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617164,non-integron,G,Carbohydrate transport and metabolism,,,,0.03353535325590637,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617165,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.2447376547354296,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617166,non-integron,E,Amino acid transport and metabolism,,,,0.08555869154472953,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617167,non-integron,K,Transcription,,,,0.0031073019703815176,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617168,non-integron,E,Amino acid transport and metabolism,,,,0.06620772040798838,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617169,non-integron,F,Nucleotide transport and metabolism,,,,0.004462370915375171,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617170,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.01670730445410901,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617171,non-integron,N!!!W,Cell motility!!!Extracellular structures,,,,0.024082619776634017,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617172,non-integron,D,"Cell cycle control, cell division, chromosome partitioning",,,,0.3189450100460475,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617173,non-integron,I,Lipid transport and metabolism,,,,0.0061476406101796215,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617174,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.1266222867014882,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617175,non-integron,T,Signal transduction mechanisms,,,,0.013835637247847187,,,,,,,,,,,,,,,,,,,
c_248384,SAT,2617176,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,0.3121366202360791,,,,,,,,,,,,,,,,,,,
c_248571,SAT,2619975,non-integron,,,,,0.14741720111963982,,,,0.19033518084146928,,,,,,,,,,,,,,,,
c_249297,SAT,2629003,non-integron,C,Energy production and conversion,,,,0.025817351884054585,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629005,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,0.0816041592994622,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629009,non-integron,T,Signal transduction mechanisms,,,,0.0888059255606488,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629012,non-integron,S,Function unknown,,,,0.0,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629024,non-integron,G!!!M,Carbohydrate transport and metabolism!!!Cell wall/membrane/envelope biogenesis,,,,0.022379785955977196,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629025,non-integron,F,Nucleotide transport and metabolism,,,,0.07091250755880273,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629027,non-integron,C,Energy production and conversion,,,,0.8248448872307821,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629028,non-integron,C,Energy production and conversion,,,,0.04941101156897328,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629030,non-integron,F!!!R,Nucleotide transport and metabolism!!!General function prediction only,,,,0.1046367946095028,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629031,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,0.25216061643396426,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629042,non-integron,C,Energy production and conversion,,,,0.1820947512865038,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629044,non-integron,F,Nucleotide transport and metabolism,,,,0.0,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629045,non-integron,F,Nucleotide transport and metabolism,,,,0.20487582226392012,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629046,non-integron,T,Signal transduction mechanisms,,,,0.027604995962995257,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629047,non-integron,R,General function prediction only,,,,0.08415224959121018,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629048,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,0.4404510996235743,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629051,non-integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,,,0.0,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629052,non-integron,V,Defense mechanisms,,,,0.04952443173130342,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629053,non-integron,H!!!R,Coenzyme transport and metabolism!!!General function prediction only,,,,0.2432125943432857,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629055,non-integron,C,Energy production and conversion,,,,0.0659063129909518,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629056,non-integron,F!!!R,Nucleotide transport and metabolism!!!General function prediction only,,,,0.110150942287923,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629057,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,0.4565374580695263,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629058,non-integron,P,Inorganic ion transport and metabolism,,,,0.05822562369779066,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629062,non-integron,P,Inorganic ion transport and metabolism,,,,0.0,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629064,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,0.10832215061272392,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629065,non-integron,C,Energy production and conversion,,,,0.034879490984850686,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629066,non-integron,P,Inorganic ion transport and metabolism,,,,0.034055262893444176,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629067,non-integron,P,Inorganic ion transport and metabolism,,,,0.2432706507755265,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629068,non-integron,P,Inorganic ion transport and metabolism,,,,0.12484990278013855,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629069,non-integron,G!!!E!!!R,Carbohydrate transport and metabolism!!!Amino acid transport and metabolism!!!General function prediction only,,,,0.12201854452493005,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629070,non-integron,,,,,,0.2638172357751397,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629071,non-integron,K,Transcription,,,,0.12382517956194265,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629072,non-integron,P,Inorganic ion transport and metabolism,,,,0.08503759951469325,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629073,non-integron,C!!!P,Energy production and conversion!!!Inorganic ion transport and metabolism,,,,0.10346135560740337,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629076,non-integron,F!!!F,Nucleotide transport and metabolism!!!Nucleotide transport and metabolism,,,,0.015006653818097094,,,,,,,,,,,,,,,,,,,
c_249297,SAT,2629077,non-integron,F,Nucleotide transport and metabolism,,,,0.02051771667993475,,,,,,,,,,,,,,,,,,,
c_250643,SAT,2645117,integron,,,,,0.12428336614847935,,,,,,,,,,,,,,,,,,,,
c_252991,SAT,2671572,integron,X,"Mobilome: prophages, transposons",,,0.07340109217582802,,,,,,,,,,,,,,0.01928444703830674,,,,,,
c_254081,SAT,2683094,non-integron,X,"Mobilome: prophages, transposons",,,,,,,,,,,,,,,,,0.02028112481074306,,,,,,
c_254175,SAT,2683914,non-integron,P,Inorganic ion transport and metabolism,,,0.056186791001449465,,,,,,,,,,,,0.02617984870111212,,,,,,,,
c_254175,SAT,2683915,integron,P,Inorganic ion transport and metabolism,,,0.017399754500817873,,,,,,,,,,,,0.09960201429688437,,,,,,,,
c_254175,SAT,2683916,non-integron,M,Cell wall/membrane/envelope biogenesis,,,0.18249020547090475,,,,,,,,,,,,0.002068969695189934,,,,,,,,
c_254889,SAT,2690864,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,0.09214725047335157,,,,,,
c_254889,SAT,2690870,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,0.0052866942978367325,,,,,,
c_254889,SAT,2690872,non-integron,I,Lipid transport and metabolism,,0.2282032010604696,0.0021355013340312585,0.0,,,,,,,,,,,,,0.06179691616265037,,,,,,
c_254889,SAT,2690874,non-integron,R,General function prediction only,,0.20911372490260294,,,,,,,,,,,,,,,0.06235025709798875,,,,,,
c_254889,SAT,2690875,non-integron,M!!!O,"Cell wall/membrane/envelope biogenesis!!!Posttranslational modification, protein turnover, chaperones",,,0.10341252302285624,,,,,,,,,,,,,,0.022101323571369527,,,,,,
c_254889,SAT,2690876,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,0.16787779287088894,,,,,,
c_254889,SAT,2690878,non-integron,J,"Translation, ribosomal structure and biogenesis",,0.0,,0.0,,,,,,,,,,,,,0.013323055307122468,,,,,,
c_254889,SAT,2690879,non-integron,E!!!H!!!J!!!Q,"Amino acid transport and metabolism!!!Coenzyme transport and metabolism!!!Translation, ribosomal structure and biogenesis!!!Secondary metabolites biosynthesis, transport and catabolism",,0.0,0.00822946543512491,0.0,,,,,,,,,,,,,0.006413015217135141,,,0.06871551849709727,,,
c_254889,SAT,2690880,non-integron,K,Transcription,,,,0.0,,,,,,,,,,,,,0.0040677998068938785,,,,,,
c_254889,SAT,2690881,non-integron,J!!!L!!!K,"Translation, ribosomal structure and biogenesis!!!Replication, recombination and repair!!!Transcription",,,0.05244838297245007,0.0,,,,,,,,,,,,,0.01867007749712064,,,,,,
c_254889,SAT,2690882,non-integron,R,General function prediction only,,0.0,0.04980248279903175,,,,,,,,,,,,,,0.00515015519356816,,,,,,
c_254889,SAT,2690883,non-integron,I,Lipid transport and metabolism,,0.0,0.010911859218046913,,,,,,,,,,,,,,0.02287341343135326,,,,,,
c_254889,SAT,2690884,non-integron,,,,0.0547994171610067,,,,,,,,,,,,,,,0.017123811235186415,,,,,,
c_254889,SAT,2690885,non-integron,N!!!W,Cell motility!!!Extracellular structures,,0.022085205843344717,0.07737715090927996,0.05023188912600685,,,,,,,,,,,,,0.021288245260889703,,,0.0,,,
c_254889,SAT,2690886,non-integron,N!!!W,Cell motility!!!Extracellular structures,,0.0018097190651595828,0.03626784524531671,0.012555593236224556,,,,,,,,,,,,,0.013062309085949766,,,,,,
c_254889,SAT,2690887,non-integron,H,Coenzyme transport and metabolism,,0.3681404311636553,1.2551577089873869,0.2286631663797153,,,,,,,,,,,,,0.4303439294541765,,,,,,
c_254889,SAT,2690888,non-integron,E,Amino acid transport and metabolism,,0.03478556767827004,,0.04707636747772809,,,,,,,,,,,,,0.024505347255344617,,,,,,
c_254889,SAT,2690889,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,0.04962976757958302,0.11379406050513405,0.05766698365207476,,,,,,,,,,,,,0.06357612229807433,,,,,,
c_254889,SAT,2690890,non-integron,,,,0.10380123452643664,0.13474799160535364,,,,,,,,,,,,,,0.1484063698553207,,,,,,
c_254889,SAT,2690891,non-integron,S,Function unknown,,0.1827237854655032,0.2807318254940356,0.1494150426064671,,,,,,,,,,,,,0.18053737728474276,,,,,,
c_254889,SAT,2690892,non-integron,E,Amino acid transport and metabolism,,0.05758022001622262,0.058631289883643786,0.07864742741939101,,,,,,,,,,,,,0.07980343872055784,,,,,,
c_254889,SAT,2690893,non-integron,L,"Replication, recombination and repair",,0.006003843848684322,0.005953334020722435,,,,,,,,,,,,,,0.030181576237039393,,,,,,
c_254889,SAT,2690894,non-integron,G,Carbohydrate transport and metabolism,,0.0,0.0038375530299729742,,,,,,,,,,,,,,0.01100560052614802,,,,,,
c_254889,SAT,2690895,non-integron,G,Carbohydrate transport and metabolism,,0.03329724512045562,0.029651537707799807,0.0705102765734613,,,,,,,,,,,,,0.04996266562857131,,,,,,
c_254889,SAT,2690897,non-integron,L,"Replication, recombination and repair",,0.19866514225114096,0.12136877676695493,0.06043613744897301,,,,,,,,,,,,,0.1588933115715133,,,,,,
c_254889,SAT,2690898,non-integron,E,Amino acid transport and metabolism,,0.04695242477277401,0.06666001804631669,0.05120337867389757,,,,,,,,,,,,,0.02202512074260445,,,0.0,,,
c_254889,SAT,2690899,non-integron,E,Amino acid transport and metabolism,,0.05556631213961913,0.032911064333536966,0.02415549701518861,,,,,,,,,,,,,0.02711163303426238,,,,,,
c_254889,SAT,2690900,non-integron,E!!!E,Amino acid transport and metabolism!!!Amino acid transport and metabolism,,0.02576718244244173,0.019509939024144454,0.0,,,,,,,,,,,,,0.026405500353463597,,,0.0,,,
c_254889,SAT,2690901,non-integron,R!!!K,General function prediction only!!!Transcription,,,,,,,,,,,,,,,,,0.21546703561562994,,,,,,
c_254889,SAT,2690902,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,0.014425255112979252,,,,,,
c_254889,SAT,2690908,non-integron,,,,,,,,,,,,,,,,,,,0.15294808497644974,,,,,,
