contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599079,pnps_ERR598948,pnps_ERR599128,pnps_ERR599083,pnps_ERR599055,pnps_ERR598999,pnps_ERR599042,pnps_ERR599132,pnps_ERR599014,pnps_ERR599093,pnps_ERR598992,pnps_ERR598957,pnps_ERR598962,pnps_ERR599085,pnps_ERR599072,pnps_ERR599096,pnps_ERR598943,pnps_ERR599039,pnps_ERR599033,pnps_ERR599168,pnps_ERR598954,pnps_ERR599020,pnps_ERR599120,pnps_ERR598978,pnps_ERR599071
c_164112,SP,3134156,non-integron,L,"Replication, recombination and repair",,0.002202564541306104,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134157,non-integron,,,,0.029012565057163413,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134158,non-integron,,,,0.030057207940584963,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134159,non-integron,R,General function prediction only,,0.03117430840215675,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134161,non-integron,,,,0.22976359493337786,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134165,non-integron,T!!!U,"Signal transduction mechanisms!!!Intracellular trafficking, secretion, and vesicular transport",,0.6524575932172891,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134166,non-integron,,,,0.10589464210015566,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134167,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134168,non-integron,,,,0.04929312969371477,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134169,non-integron,,,,0.03395302025442823,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134170,non-integron,,,,0.2917729591836744,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134173,non-integron,,,,0.041425370112773884,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134177,non-integron,,,,0.5254534097058083,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134181,non-integron,,,,0.034897301398250286,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134182,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134184,non-integron,,,,0.02764605324686277,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134185,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134187,non-integron,,,,0.08489026469662732,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134188,non-integron,,,,0.025089618444201302,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134189,non-integron,,,,0.0012919121598227118,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134191,non-integron,,,,0.0028701306307216106,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134192,non-integron,G!!!K,Carbohydrate transport and metabolism!!!Transcription,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134193,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134196,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,0.08663341368936765,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134197,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,0.014747361484823904,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134199,non-integron,,,,0.053878078194052256,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134200,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134202,non-integron,,,,0.0010350141541196976,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134203,non-integron,T,Signal transduction mechanisms,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134204,non-integron,,,,0.0025566198664116768,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134206,non-integron,E,Amino acid transport and metabolism,,0.08455711125760809,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134207,non-integron,,,,0.025448853285330975,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134208,non-integron,M,Cell wall/membrane/envelope biogenesis,,0.04255648866533037,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134209,non-integron,,,,0.013704111608806212,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134222,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,0.3436728766554911,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134223,non-integron,,,,0.9880980789881848,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134226,non-integron,,,,0.1056442689753626,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134227,non-integron,,,,0.03730398613058561,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134229,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134230,non-integron,,,,0.016839835907584682,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134232,non-integron,P!!!T,Inorganic ion transport and metabolism!!!Signal transduction mechanisms,,0.051154595546189466,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134233,non-integron,,,,0.052005378346877344,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134234,non-integron,,,,0.31046223983457694,,,,,,,,,,,,,,,,,,,,,,,
c_164112,SP,3134235,non-integron,,,,0.113969743017342,,,,,,,,,,,,,,,,,,,,,,,
c_165209,SP,3158324,non-integron,,,,0.03708854667770706,,,,,,,,,,,,,,,,,,,,,,,
c_165209,SP,3158325,integron,,,,0.03649805890341239,,,,,,,,,,,,,,,,,,,,,,,
c_165209,SP,3158326,integron,D!!!Z,"Cell cycle control, cell division, chromosome partitioning!!!Cytoskeleton",,0.01726573858694629,,,,,,,,,,,,,,,,,,,,,,,
c_165209,SP,3158327,integron,E,Amino acid transport and metabolism,,0.008056519130503065,,,,,,,,,,,,,,,,,,,,,,,
c_165209,SP,3158328,integron,T,Signal transduction mechanisms,,0.011501478507538698,,,,,,,,,,,,,,,,,,,,,,,
c_165209,SP,3158329,integron,,,,0.002961496007879444,,,,,,,,,,,,,,,,,,,,,,,
c_165209,SP,3158330,integron,,,,0.07593540194154311,,,,,,,,,,,,,,,,,,,,,,,
c_165209,SP,3158331,non-integron,,,,0.0010427025435493537,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159193,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159194,non-integron,,,,0.0036167502712562507,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159195,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159196,non-integron,,,,0.028950717680016263,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159198,non-integron,,,,0.010099762039238588,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159202,integron,,,,0.8771115959338721,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159211,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,0.310271835993378,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159213,non-integron,,,,0.4499929892099933,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159215,non-integron,,,,0.08599758557964085,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159216,non-integron,,,,0.03385267364951645,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159217,non-integron,,,,0.039838801400142974,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159218,non-integron,,,,0.002487285321060761,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159219,non-integron,,,,0.037305250576001085,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159220,non-integron,,,,0.032840411440525345,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159221,non-integron,,,,0.0951379551201335,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159223,non-integron,,,,0.15313039525357205,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159224,non-integron,J,"Translation, ribosomal structure and biogenesis",,0.06461238412041574,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159225,non-integron,E!!!H,Amino acid transport and metabolism!!!Coenzyme transport and metabolism,,0.13738854187685956,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159226,non-integron,,,,0.16112263489206569,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159227,non-integron,,,,0.10923616634386264,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159228,non-integron,,,,0.15509475516170765,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159229,non-integron,,,,0.07217319060370139,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159230,non-integron,,,,0.08433343772675947,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159231,non-integron,,,,0.18260041948334196,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159232,non-integron,T,Signal transduction mechanisms,,0.4821671662763296,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159233,non-integron,,,,0.11152598933865457,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159245,non-integron,,,,0.03975538831834823,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159246,non-integron,,,,0.06141674511219851,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159247,non-integron,J,"Translation, ribosomal structure and biogenesis",,0.11660269567891883,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159248,non-integron,,,,0.012902263113344857,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159249,non-integron,E!!!G,Amino acid transport and metabolism!!!Carbohydrate transport and metabolism,,0.01776697511044012,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159250,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159252,non-integron,,,,0.14416152660843054,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159254,non-integron,,,,0.022219664384463426,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159257,non-integron,,,,0.001918505754025136,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159258,non-integron,,,,0.0010770925199287589,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159260,non-integron,,,,0.23015853551122015,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159261,non-integron,,,,0.11847687118204528,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159262,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159264,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159266,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159267,non-integron,,,,0.057639869283303224,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159268,non-integron,,,,0.022478856183177732,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159269,non-integron,D!!!I,"Cell cycle control, cell division, chromosome partitioning!!!Lipid transport and metabolism",,0.04445465743602935,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159271,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159275,non-integron,,,,0.019090280888699764,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159276,non-integron,,,,0.019780505027454782,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159277,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,0.0007281817138915969,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159278,non-integron,R,General function prediction only,,0.11890374949718187,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159280,non-integron,,,,0.3427972982424965,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159281,non-integron,,,,0.02710088597683801,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159282,non-integron,U,"Intracellular trafficking, secretion, and vesicular transport",,0.02179844049190682,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159283,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,0.15774328226232145,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159284,non-integron,,,,0.09746022031823716,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159285,non-integron,,,,0.2386397137669939,,,,,,,,,,,,,,,,,,,,,,,
c_165255,SP,3159286,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_165798,SP,3169240,integron,E!!!E!!!E,Amino acid transport and metabolism!!!Amino acid transport and metabolism!!!Amino acid transport and metabolism,,0.0663325397465426,,,,,,,,,,,,,,,,,,,,,,,
c_166395,SP,3185111,non-integron,P,Inorganic ion transport and metabolism,,0.023393661810369327,,,,,,0.12207547227089732,,,,,,,,,,,,,,,,,
c_170977,SP,3260123,non-integron,,,,0.01837571203056252,,,,,,0.025903695402823928,,,,,,,0.0,,,,,,,,,,
c_170977,SP,3260124,non-integron,,,,0.007193435694452466,,,,,,,,,,,,,,,,,,,,,,,
c_170977,SP,3260125,non-integron,,,,0.09893361851653876,,,,,,,,,,,,,,,,,,,,,,,
c_170977,SP,3260129,non-integron,,,,0.0,,,,,,0.07300889055422846,,,,,,,,,,,,,,,,,
c_170977,SP,3260134,non-integron,,,,0.6697506789503679,,,,,,,,,,,,,,,,,,,,,,,
c_170977,SP,3260135,non-integron,,,,0.06330674681328187,,,,,,,,,,,,,,,,,,,,0.009870106302418248,,,
c_170977,SP,3260136,non-integron,,,,0.16023210949467254,,,,,,,,,,,,,,,,,,,,,,,
c_170977,SP,3260137,non-integron,,,,0.0726857351068047,,,,,,0.027707495126114808,,,,,,,,,,,,,,,,,
c_170977,SP,3260138,non-integron,,,,0.0,,,,,,0.011079181893355206,,,,,,,,,,,,,,,,,
c_170977,SP,3260141,non-integron,,,,0.07577817860222064,0.0976327507325018,,,,,0.043102872580252666,,,,,,,,,,,,,,0.07243992026540336,,,
c_170977,SP,3260142,non-integron,P!!!G,Inorganic ion transport and metabolism!!!Carbohydrate transport and metabolism,,0.12029127371335835,,,,,,0.39695006409952893,,,,,,,,,,,,,,,,,
c_170977,SP,3260143,non-integron,,,,0.06514159932550571,,,,,,0.023675867149700262,,,,,,,,,,,,,,,,,
c_170977,SP,3260145,non-integron,,,,1.9245435912102855,,,,,,0.0,,,,,,,,,,,,,,,,,
c_170977,SP,3260147,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_170977,SP,3260148,non-integron,,,,0.186358485224578,,,,,,0.07529580112358165,,,,,,,,,,,,,,,,,
c_170977,SP,3260149,non-integron,,,,0.06807434208682359,0.10159619942590824,,,,,0.053923726993464406,,,,,,,0.05041143647158102,,,,,,,,,,
c_170977,SP,3260150,non-integron,,,,0.22539512766772402,,,,,,,,,,,,,,,,,,,,,,,
c_170977,SP,3260151,non-integron,M,Cell wall/membrane/envelope biogenesis,,0.036801269124445056,,,,,,0.0420545729568352,,,,,,,,,,,,,,,,,
c_170977,SP,3260152,non-integron,,,,0.03884990533959642,,,,,,0.050735760915758266,,,,,,,,,,,,,,,,,
c_170977,SP,3260153,non-integron,,,,0.07958978152104107,0.0,,,,,0.0313063226690922,,,,,,,0.004808173490386836,,,,,,,0.0,,,
c_170977,SP,3260154,non-integron,,,,0.0,,,,,,0.053180203817584856,,,,,,,,,,,,,,,,,
c_170977,SP,3260155,non-integron,E,Amino acid transport and metabolism,,0.002419232535215663,0.0,,0.0,,,0.0008973439959114773,,,,,,,0.0015795688701453314,,,0.0,,,,0.0,,,
c_170977,SP,3260156,non-integron,,,,0.08524160973752018,0.08358078096943129,,,,,0.0438260538534803,,,,,,,0.07077449619929177,,,,,,,0.030387399807735107,,,
c_170977,SP,3260157,non-integron,,,,0.1747295965184349,0.03949050842150408,,,,,0.053971869349449586,0.0,,,,,,0.018876580574421254,,,,,,,0.0,,,
c_170977,SP,3260158,non-integron,,,,0.10064914834140658,0.19618371340083107,,,,,0.20219206336266912,0.047706815940050634,,,0.20987326483444865,,,0.41268538120378384,,,0.013837630959783673,,,,0.06848049772316653,,,
c_170977,SP,3260159,non-integron,O!!!H,"Posttranslational modification, protein turnover, chaperones!!!Coenzyme transport and metabolism",,0.0,0.01829697307643028,,,,,0.034834892655285436,0.0,,,,,,0.013347384967250216,,,0.1389094244771465,,,,0.035193324870433286,,,
c_170977,SP,3260160,non-integron,O!!!H,"Posttranslational modification, protein turnover, chaperones!!!Coenzyme transport and metabolism",,0.029733884524706555,0.08109841275135063,,,,,0.10135045638846878,0.06759421062105855,,,0.07568067177147324,,,0.05538144193043256,,,0.06461172698242655,,,,0.07918936987170493,,,
c_170977,SP,3260161,non-integron,,,,0.14304473212304286,,,,,,0.08392154548409704,,,,,,,,,,,,,,,,,
c_170977,SP,3260162,non-integron,,,,0.2539488218582206,0.09774552595297427,,,,,0.2884600705709511,1.1432520675794065,,,0.14057118959530934,,,0.15390553051121805,,,0.8257434149945514,,,,0.2631701801295824,,,
c_170977,SP,3260163,non-integron,,,,0.015115931485837997,,,,,,0.11427261116279178,,,,,,,0.11457931450617727,,,,,,,,,,
c_170977,SP,3260164,non-integron,,,,0.2451333881476931,0.26607128179290523,,,,,0.3968923285554077,,,,0.1764591631027594,,,0.16385882986603306,,,,,,,0.20264632875462693,,,
c_170977,SP,3260165,non-integron,,,,0.08103963949866691,0.14078779285064305,,,,,0.20265782854823547,,,,,,,0.22735630198797865,,,,,,,,,,
c_170977,SP,3260166,non-integron,C!!!C,Energy production and conversion!!!Energy production and conversion,,0.3514266253276601,0.2256098854207408,,,,,0.3361371724356175,,,,,,,,,,,,,,0.4369657129943621,,,
c_170977,SP,3260167,non-integron,,,,0.27127369386048505,0.2269810662766402,,,,,0.15739048482785914,,,,,,,0.18903439605530795,,,,,,,0.09794010582466096,,,
c_170977,SP,3260169,non-integron,,,,0.28851432095636065,,,,,,0.18912876433924472,,,,,,,0.09814793032345777,,,,,,,,,,
c_170977,SP,3260170,non-integron,,,,1.1195355536468992,,,,,,1.1175314394318503,,,,,,,,,,,,,,,,,
c_170977,SP,3260171,non-integron,,,,0.030850355915972388,0.027107707340156283,,,,,0.05031542352862574,,,,,,,0.0,,,,,,,,,,
c_170977,SP,3260172,non-integron,,,,0.053979782467000366,,,,,,0.023167584164785888,,,,,,,,,,,,,,,,,
c_170977,SP,3260173,non-integron,K,Transcription,,0.11985055154019154,,,,,,,,,,,,,,,,,,,,,,,
c_170977,SP,3260174,non-integron,,,,0.11372854875266206,0.2325150186759404,,,,,0.11936473014527665,0.02437501368203345,,,,,,0.2486817121184729,,,,,,,0.10009681981044004,,,
c_170977,SP,3260175,non-integron,,,,0.317223315282891,,,,,,0.4805771990863966,,,,,,,1.3223113661870454,,,,,,,2.2875186970250847,,,
c_170977,SP,3260176,non-integron,C,Energy production and conversion,,0.06732184910387892,0.2556758947401745,,,,,0.2379489649352015,0.2403149947663301,,,0.7195757225011936,,,0.35576538301198923,,,0.4137045890503435,,,,0.2375520770081441,,,
c_170977,SP,3260177,non-integron,G,Carbohydrate transport and metabolism,,0.006698384901865787,0.0,,0.008369840082629967,,,0.015317653433860453,,,,,,,0.0,,,,,,,0.0,,,
c_170977,SP,3260178,non-integron,,,,0.11048428547840608,,,,,,0.11201935321628344,,,,,,,,,,,,,,,,,
c_170977,SP,3260179,non-integron,,,,0.22663674739701045,0.8291005291005253,,,,,0.15738701712982978,,,,,,,0.11781818181818128,,,,,,,,,,
c_170977,SP,3260180,non-integron,,,,0.9001733540676784,1.474943402856158,,,,,0.9392775430206968,,,,,,,,,,,,,,0.3908959181433047,,,
c_170977,SP,3260184,non-integron,,,,0.7610856958788534,0.2203004524886885,,,,,0.3250968234235834,,,,,,,,,,,,,,,,,
c_172525,SP,3267311,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_9364,SP,3290676,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,0.17467487303343388,
c_MHASMcontig_9364,SP,3290681,non-integron,,,,,,,,,,,0.08205383810096044,,,,,,,,,,,,,,,,
c_MHASMcontig_9364,SP,3290682,non-integron,,,,,,,,,,,0.11208056708616428,,0.15646223280492286,,,,,,,0.05592808261081945,,,,,,0.0006763945140217607,
c_MHASMcontig_9364,SP,3290683,non-integron,,,,,,,,,,,0.0,,,,,,,,,0.004567364875485393,,,,,,0.040899613707840565,
c_MHASMcontig_9364,SP,3290688,non-integron,,,,,,,,,,,0.1431461401521302,,,,,,,,,0.1305350629580519,,,,,,,
c_MHASMcontig_9364,SP,3290689,non-integron,,,,,,,,,,,,,,,,,,,,0.40870465712376014,,,,,,,
c_MHASMcontig_9364,SP,3290691,integron,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011779309818858695,
c_MHASMcontig_26541,SP,3332542,non-integron,,,,0.0009971438014304225,,,,,,0.0034329772495754482,,,,,,,,,,,,,,,,,
c_MHASMcontig_26541,SP,3332543,non-integron,,,,0.004211449771457667,,,,,,0.0,,,,,,,,,,,,,,,,,
c_MHASMcontig_26541,SP,3332544,non-integron,,,,0.11837189724697815,,,,,,0.008976630179302838,,,,,,,,,,,,,,,,,
c_MHASMcontig_26541,SP,3332545,non-integron,,,,0.0424750843822036,,,,,,0.01931082573717401,,,,0.022535014653698657,,,0.0,,,,,,,0.0,,,
c_MHASMcontig_44173,SP,3374065,non-integron,,,,,,,,,,,0.015536971420216619,0.007178692590173502,0.0,0.025924314310703425,,,,,,0.012054884755840172,,,0.0012963349158125062,,0.022151597208825462,,
c_MHASMcontig_61576,SP,3416175,non-integron,,,,,,,,,,,0.01848053300559444,0.09027456768470507,,0.07222577506013331,,,,,0.025037439878085432,0.016473720285239628,,0.0,0.060047399008931635,0.029643463075001143,,0.017643550109489762,
c_MHASMcontig_61576,SP,3416177,non-integron,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,
c_MHASMcontig_61576,SP,3416178,non-integron,,,,,,,,,,,0.2692018751126854,,,,,,,,,0.15225843228937033,,,,0.32872590503055743,,0.238416988416987,
c_MHASMcontig_61576,SP,3416179,non-integron,,,,,,,,,,,0.002692494261368741,,,0.0027494370328939644,,,,,,0.014667868944466615,,,0.00307418816748523,,,0.0012190575316415454,
c_MHASMcontig_61576,SP,3416180,integron,,,,,,,,,,,0.07261304850587766,,,,,,,,,0.05097351084759665,,,0.03629049917430291,,,0.0,
c_MHASMcontig_61576,SP,3416181,non-integron,,,,,,,,,,,0.006999154214274357,,0.0010488663311367054,0.0060346937828152855,0.0028630050598507113,,,,0.0012341060088131527,0.007804315846466715,,0.001993934327567783,0.00965451881314603,0.008420427657443249,,0.006631309385103921,
c_MHASMcontig_61576,SP,3416182,non-integron,,,,,,,,,,,0.07038221243105297,,0.039701089273174256,0.0037188832814344093,,,,,0.0909059135100468,0.07361022998889827,,0.09548822915850584,0.07296615058503204,0.0751416769235365,,0.06914263392506183,
c_MHASMcontig_66830,SP,3428947,non-integron,,,,0.1286189433659605,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_71117,SP,3438825,integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,,,,,,,,,,,,,,,,,,,0.0,,,,
c_MHASMcontig_71117,SP,3438826,integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,,,,,,,,,,,,,,,,,,,0.1115383862833858,,,,
c_MHASMcontig_71117,SP,3438827,integron,,,,,,,,,,,,,,,,,,,,,,,0.01868118021301407,,,,
c_MHASMcontig_71117,SP,3438828,integron,,,,,,,,,,,,0.01224825047288732,,,,,,,,,,,0.06178555107693865,,,,
c_MHASMcontig_95150,SP,3495465,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,0.1275792468707011,,,,,,,,,,,0.03716742031439348,,0.028690827415776762,,
c_MHASMcontig_118737,SP,3552703,integron,,,,,,,,,,,0.02601702093804098,,,,,,,,,0.08994330060727447,,,,,,0.06158406637534732,
c_MHASMcontig_118737,SP,3552705,non-integron,,,,,,,,,,,,,,,,,,,,0.10493211050299008,,,,,,,
c_MHASMcontig_181087,SP,3648720,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,0.06622197468013015,,,,,,,,,,,,,,,
c_MHASMcontig_181087,SP,3648721,non-integron,,,,,,,,,,,2.222093770864761,0.3759719640157643,7.889696162572759,,,,,,,1.6549212242244742,,,,,,5.802122853004075,
c_MHASMcontig_194996,SP,3666543,non-integron,V,Defense mechanisms,,,,,,,,,,,,0.015977613347947874,,,,,,,,,,,,,
c_MHASMcontig_202381,SP,3675365,integron,M,Cell wall/membrane/envelope biogenesis,,0.06730985689017548,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_208728,SP,3683270,non-integron,,,,,,,,,,,1.0941600190319622,,,,,,,,,,,,,,,,
c_MHASMcontig_251546,SP,3721834,integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",0.2069230769230794,,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_251546,SP,3721835,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,0.21678572872945312,,,,,,,,,,,,,
c_MHASMcontig_265457,SP,3737878,non-integron,,,0.1320954907161807,0.03403450599217097,,,,,,,,,,0.030295163252644912,,,,,,,,,,,,,
c_MHASMcontig_305954,SP,3782385,non-integron,,,,,,,,,,0.1760837894136938,,,,,,,,,,,,,,0.13419924812030048,,,
c_MHASMcontig_305954,SP,3782386,non-integron,,,,,0.08986654616279187,,,,,0.3048119675083837,,,,,,,,,,,,,,,,,0.13709584305512648
c_MHASMcontig_305954,SP,3782387,integron,R,General function prediction only,,,,,,,,0.18139574774891354,,,,,,,,,,,,,,,,,
c_MHASMcontig_305954,SP,3782388,integron,,,,,,,,,,0.04526709924964949,,,,,,,,,,,,,,,,,
c_MHASMcontig_305954,SP,3782389,integron,,,,,,,,,,0.2945820117912033,,,,,,,,,,,,,,0.3163558888766189,,,
c_MHASMcontig_305954,SP,3782390,integron,,,,,0.10180072114670624,,,,,0.1367319258086852,,,,,,,,,,,,,,0.1072709549538446,,,0.0
c_MHASMcontig_321179,SP,3796910,non-integron,F!!!F,Nucleotide transport and metabolism!!!Nucleotide transport and metabolism,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_387374,SP,3858343,integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,0.1823159810791732,,,,
c_MHASMcontig_387374,SP,3858348,integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,0.020865686897000173,,,,
c_MHASMcontig_428629,SP,3896330,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.11727600210613115,,,,
c_MHASMcontig_428629,SP,3896331,integron,,,,,,,,,,,,0.004886446746917639,,,,,,,,,,,,,,,
c_MHASMcontig_428629,SP,3896332,non-integron,,,,,,,,,,,,0.04989748025940372,,,,,,,,,,,,,,,
c_MHASMcontig_453734,SP,3915871,non-integron,,,0.10033509889730928,,,,,,,,,,,0.12330694158034733,,,,,,,,,0.10283799338251648,,,,
c_MHASMcontig_453734,SP,3915872,non-integron,E,Amino acid transport and metabolism,0.05394338384226622,,,,,,0.05818769910556396,,0.030408417358073987,0.06023309075672013,,0.04988235769049102,,,,,,0.03716249136210677,,,0.06927890535305177,,0.06341056128520184,0.07351623870022372,
c_MHASMcontig_453734,SP,3915873,integron,C,Energy production and conversion,,,,,,,,,,0.1615193922373407,,,,,,,,,,,0.15309467739411467,,,,
c_MHASMcontig_455303,SP,3917858,non-integron,,,,,,,,,,,,0.3680300546151321,,,,,,,,,,,,,,,
