bin,depth,Percent Complete,Percent Contamination,Strain Heterogeneity,GC_content,contigs count,Max. contig length (bp),N50 contig length (bp),Mean contig length (bp),bin_size(Mbp),Coding density,Data repository hosting the genome assembly reported in this study,GenBank Accession ID for newly reported draft genomes,Matches Delmont et al. (2017) genome,Matches Tully et al. (2017) genome,Domain,Phylum,Class,Order,Family,Genus,Species,Phylogeny source method,ocean,Total ORFs,Transposases,Integrases,Percent Transposases,Percent Integrases,Highest Relative Abundance,complete genome size (Mbp),tara_station,size_fraction,biofilm_count,percent_biofilm,defense_count,percent_defense,prot,prot_normalized,bact,bact_over_prot,lifestyle
SP-304,MES,85.7,2.14,0.0,54.23,50,"258,045","64,256","46,385",2.32,93.85,NCBI Assembly,PBHE00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,,Hug et al. phylogenetic marker set,SP,2331,0,2,0.0,0.0008580010000000001,tara122_girus_meso,2.707117853,tara122,girus,0,0.0,27,0.011583011583011582,0.490059296,0.8848496978785844,2.149929589,0.8848496978785844,mixed
SP-3040,DCM,93.79,8.56,20.0,28.01,17,"388,307","311,246","123,689",2.1,95.43,NCBI Assembly,PBHD00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,,Hug et al. phylogenetic marker set,SP,1879,0,11,0.0,0.005854178000000001,tara110_bact_dcm,2.239044674,tara110,bact,0,0.0,19,0.010111761575306013,0.2806041760000001,7.946304052691334,11.055169527,7.946304052691334,mixed
SP-3041,epi,77.71,4.46,100.0,30.74,20,"197,211","87,532","63,563",1.27,95.51,NCBI Assembly,PBHC00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1293,0,4,0.0,0.0030935809999999998,tara123_girus_epi,1.634281302,tara123,girus,0,0.0,12,0.009280742459396751,0.117805348,2.7318123680828683,1.5955924460000002,2.7318123680828683,mixed
SP-3044,DCM,79.21,4.95,100.0,31.33,21,"244,876","53,809","56,848",1.19,95.03,NCBI Assembly,PBHA00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1219,0,2,0.0,0.0016406889999999999,tara122_girus_dcm,1.502335564,tara122,girus,0,0.0,15,0.012305168170631665,0.275795291,7.120131677458706,9.736009077999999,7.120131677458706,mixed
SP-3046,epi,85.09,8.77,93.75,32.5,28,"203,451","60,600","54,437",1.52,96.11,NCBI Assembly,PBGY00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,nove_genusE8,,Hug et al. phylogenetic marker set,SP,1508,0,4,0.0,0.00265252,tara123_girus_epi,1.786343871,tara123,girus,2,0.00132626,16,0.010610079575596816,0.146705016,4.633315701006709,3.37010129,4.633315701006709,mixed
SP-3048,DCM,78.37,2.04,55.56,55.22,76,"207,091","61,256","44,130",3.35,92.62,NCBI Assembly,PBGX00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,SP,3044,13,2,0.004270696,0.00065703,tara122_virus_dcm,4.27459487,tara122,virus,16,0.0052562419999999995,45,0.01478318002628121,0.12030989,0.14531758056139638,0.086681334,0.14531758056139638,mixed
SP-305,SRF,82.8,3.76,77.78,32.01,23,"226,618","75,413","66,016",1.52,95.85,NCBI Assembly,PBGV00000000,TARA_PSW_MAG_00061,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,,,Hug et al. phylogenetic marker set,SP,1354,0,1,0.0,0.000738552,tara122_girus_surface,1.835748792,tara122,girus,0,0.0,15,0.011078286558345642,0.110635105,4.87432847604016,2.673707184,4.87432847604016,mixed
SP-3050,MES,72.72,2.82,16.67,53.12,61,"102,067","38,234","34,054",2.08,93.49,NCBI Assembly,PBGU00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,SP,1982,0,4,0.0,0.002018163,tara098_bact_meso,2.8602860289999996,tara098,bact,0,0.0,31,0.01564076690211907,0.685508075,2.977404486331789,10.11944074,2.977404486331789,mixed
SP-3054,SRF,74.93,4.0,66.67,43.03,56,"104,969","46,533","36,267",2.03,95.77,NCBI Assembly,PBGS00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_B,,,Hug et al. phylogenetic marker set,SP,1726,0,1,0.0,0.000579374,tara128_bact_surface,2.709195249,tara128,bact,0,0.0,21,0.01216685979142526,0.168505366,2.1380586708753118,1.7862385259999995,2.1380586708753118,mixed
SP-3058,SRF,73.41,3.3,66.67,30.04,51,"52,832","30,990","27,885",1.42,95.53,NCBI Assembly,PBGQ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,CheckM,SP,1491,0,2,0.0,0.0013413820000000001,tara122_prot_surface,1.93434137,tara122,prot,1,0.0006706910000000001,19,0.012743125419181758,0.29865921999999995,0.9039778887535126,1.338566132,0.9039778887535126,mixed
SP-3059,SRF,86.0,5.6,100.0,35.56,26,"167,202","113,517","73,787",1.92,95.73,NCBI Assembly,PBGP00000000,TARA_PSW_MAG_00055,n.a.,Archaea,Euryarchaeota,,,novelFamily_A,,,Hug et al. phylogenetic marker set,SP,1557,0,10,0.0,0.006422608000000001,tara122_girus_surface,2.23255814,tara122,girus,0,0.0,15,0.009633911368015413,0.14641759799999995,0.6514112697269441,0.47288402599999996,0.6514112697269441,mixed
SP-3060,SRF,92.31,7.69,100.0,31.1,36,"119,149","60,264","40,424",1.46,97.18,NCBI Assembly,PBGO00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,SP,1327,0,2,0.0,0.0015071589999999999,tara122_girus_surface,1.5816271259999999,tara122,girus,0,0.0,14,0.010550113036925395,0.040031009000000006,4.937316989629392,0.9799268240000001,4.937316989629392,mixed
SP-3061,SRF,73.79,2.14,66.67,44.69,26,"95,557","56,533","43,142",1.12,95.05,NCBI Assembly,PBGN00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_D,,Hug et al. phylogenetic marker set,SP,1109,0,1,0.0,0.0009017130000000001,tara123_girus_surface,1.5178208430000002,tara123,girus,0,0.0,18,0.016230838593327322,0.5265928480000001,12.468526391006591,32.55338716000002,12.468526391006591,free_living
SP-3062,SRF,71.47,4.8,0.0,45.97,57,"87,295","36,391","31,888",1.82,93.72,NCBI Assembly,PBGM00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,,,,CheckM,SP,1535,1,1,0.000651466,0.000651466,tara123_girus_surface,2.5465230169999997,tara123,girus,0,0.0,18,0.011726384364820847,0.107319394,2.176534360938667,1.158110069,2.176534360938667,mixed
SP-3063,DCM,84.8,5.6,28.57,51.2,27,"108,947","82,017","54,607",1.47,95.46,NCBI Assembly,PBGL00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_I,,,Hug et al. phylogenetic marker set,SP,1290,0,2,0.0,0.001550388,tara096_prot_dcm,1.733490566,tara096,prot,0,0.0,18,0.013953488372093023,0.47230064200000005,3.4345958196611552,8.042670399,3.4345958196611552,mixed
SP-3065,epi,72.35,4.6,20.0,53.43,169,"109,977","34,433","29,368",4.96,88.73,NCBI Assembly,PBGK00000000,n.a.,n.a.,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_D,,Hug et al. phylogenetic marker set,SP,3556,0,1,0.0,0.000281215,tara123_prot_epi,6.855563234,tara123,prot,2,0.00056243,55,0.01546681664791901,0.446281427,0.07990605689734512,0.17680502800000003,0.07990605689734512,particle
SP-3066,SRF,70.93,3.6,100.0,45.02,25,"106,308","72,292","61,270",1.53,95.71,NCBI Assembly,PBGJ00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_B,,,Hug et al. phylogenetic marker set,SP,1298,0,2,0.0,0.001540832,tara123_prot_surface,2.157056253,tara123,prot,0,0.0,22,0.01694915254237288,0.4202111540000001,4.428838939032791,9.227064596,4.428838939032791,mixed
SP-3068,DCM,76.81,4.8,100.0,46.54,26,"160,079","94,385","60,087",1.56,95.74,NCBI Assembly,PBGH00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_H,,,Hug et al. phylogenetic marker set,SP,1358,0,3,0.0,0.002209131,tara096_prot_dcm,2.030985549,tara096,prot,0,0.0,8,0.005891016200294551,0.8751562660000002,0.6946816476185721,3.014237929,0.6946816476185721,mixed
SP-3069,epi,72.41,4.73,100.0,62.96,130,"118,834","34,408","31,240",4.06,90.53,NCBI Assembly,PBGG00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,CheckM,SP,3965,2,2,0.000504414,0.000504414,tara124_prot_epi,5.606960365,tara124,prot,3,0.00075662,53,0.013366960907944515,0.17104983899999995,1.6349254542229512,1.386521867,1.6349254542229512,mixed
SP-3070,SRF,87.18,6.41,25.0,68.32,49,"167,815","74,618","55,498",2.72,92.88,NCBI Assembly,PBGE00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,,Hug et al. phylogenetic marker set,SP,2632,0,1,0.0,0.00037993900000000004,tara125_girus_surface,3.119981647,tara125,girus,0,0.0,29,0.011018237082066869,0.3163020329999999,2.0135421687007002,3.1576850480000003,2.0135421687007002,mixed
SP-3073,epi,79.34,4.41,0.0,29.08,34,"126,744","86,953","39,504",1.34,96.52,NCBI Assembly,PBGD00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_B,,,Hug et al. phylogenetic marker set,SP,1208,0,1,0.0,0.000827815,tara125_girus_epi,1.688933703,tara125,girus,0,0.0,4,0.0033112582781456954,0.07312370700000001,2.101798694691103,0.76200078,2.101798694691103,mixed
SP-3074,DCM,80.44,5.6,14.29,48.73,23,"428,232","132,463","72,799",1.67,95.44,NCBI Assembly,PBGC00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,,,,CheckM,SP,1452,0,3,0.0,0.0020661160000000002,tara128_bact_dcm,2.076081551,tara128,bact,0,0.0,7,0.0048209366391184574,0.39993226399999987,4.6692428210006165,9.258465221000003,4.6692428210006165,mixed
SP-3083,MES,94.74,7.66,0.0,55.25,114,"383,879","92,748","55,998",6.38,85.78,NCBI Assembly,PBFX00000000,n.a.,n.a.,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novel_genus4,,Alternative phylogenetic marker set,SP,4926,0,1,0.0,0.000203004,tara100_prot_meso,6.73421997,tara100,prot,3,0.000609013,23,0.004669102720259845,1.0650663269999998,0.03713497923113516,0.19609473700000002,0.03713497923113516,particle
SP-3084,MES,90.65,5.16,0.0,63.33,77,"427,728","122,618","75,988",5.85,88.5,NCBI Assembly,PBFW00000000,n.a.,n.a.,Bacteria,Proteobacteria,Deltaproteobacteria,,,,,Hug et al. phylogenetic marker set,SP,5201,11,17,0.002114978,0.0032686020000000002,tara100_prot_meso,6.453392168,tara100,prot,3,0.000576812,60,0.011536243030186502,0.7278394949999999,0.005677840384621416,0.020489195,0.005677840384621416,particle
SP-3097,DCM,76.37,3.3,0.0,34.56,60,"115,666","40,633","35,293",2.12,95.51,NCBI Assembly,PBFM00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,SP,1837,0,1,0.0,0.000544366,tara122_girus_dcm,2.7759591460000004,tara122,girus,1,0.000544366,23,0.012520413718018509,0.09297445,2.7233796446592464,1.2553877979999997,2.7233796446592464,mixed
SP-3098,DCM,88.24,8.09,64.29,30.93,38,"146,199","54,976","46,043",1.75,95.83,NCBI Assembly,PBFL00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,,Hug et al. phylogenetic marker set,SP,1550,0,5,0.0,0.003225806,tara110_bact_dcm,1.9832275609999999,tara110,bact,1,0.000645161,13,0.008387096774193548,0.104935174,12.619817233382122,6.565688137,12.619817233382122,free_living
SP-3103,epi,92.25,8.28,40.0,41.87,52,"221,068","62,882","53,538",2.78,92.05,NCBI Assembly,PBFH00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,Hug et al. phylogenetic marker set,SP,2684,1,7,0.00037257800000000004,0.002608048,tara124_girus_epi,3.013550136,tara124,girus,1,0.00037257800000000004,30,0.011177347242921014,0.07306251000000001,5.000433955970993,1.811375051,5.000433955970993,mixed
SP-3105,SRF,86.81,6.04,0.0,28.07,35,"115,311","49,880","41,655",1.46,97.32,NCBI Assembly,PBFG00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,SP,1359,0,2,0.0,0.00147167,tara112_bact_surface,1.68183389,tara112,bact,2,0.00147167,12,0.008830022075055188,0.07353684400000002,9.032085752551263,3.293056162,9.032085752551263,mixed
SP-3107,DCM,73.78,3.2,83.33,48.81,18,"239,640","93,070","72,256",1.3,95.9,NCBI Assembly,PBFF00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_I,,,Hug et al. phylogenetic marker set,SP,1118,0,10,0.0,0.008944544,tara122_girus_dcm,1.761995121,tara122,girus,0,0.0,9,0.008050089445438283,0.523944381,2.319304473508053,6.024889011999999,2.319304473508053,mixed
SP-3109,SRF,94.62,9.14,19.05,34.7,32,"150,125","74,325","55,575",1.78,95.64,NCBI Assembly,PBFE00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,,,Hug et al. phylogenetic marker set,SP,1636,0,9,0.0,0.005501221999999999,tara123_girus_surface,1.8812090469999998,tara123,girus,0,0.0,14,0.008557457212713936,0.10338745,2.94609338360134,1.510151195,2.94609338360134,mixed
SP-311,epi,94.44,2.2,0.0,45.35,7,"632,637","439,213","288,782",2.02,93.51,NCBI Assembly,PBFD00000000,TARA_RED_MAG_00069,n.a.,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,,Hug et al. phylogenetic marker set,SP,1779,0,3,0.0,0.001686341,tara123_girus_epi,2.138924185,tara123,girus,2,0.001124227,24,0.013490725126475547,0.145677147,3.663615019465477,2.6461067240000005,3.663615019465477,mixed
SP-3110,DCM,72.68,2.89,72.22,65.58,59,"105,457","42,470","39,610",2.34,90.68,NCBI Assembly,PBFC00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Oceanicaulis,,CheckM,SP,2216,4,2,0.001805054,0.000902527,tara100_prot_dcm,3.219592735,tara100,prot,7,0.003158845,22,0.009927797833935019,0.515794924,0.550605983928113,1.4080694919999999,0.550605983928113,mixed
SP-3111,DCM,83.8,9.89,8.33,33.1,71,"115,754","48,956","37,971",2.7,96.15,NCBI Assembly,PBFB00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,SP,2314,0,2,0.0,0.000864304,tara122_girus_dcm,3.221957041,tara122,girus,1,0.000432152,27,0.011668107173725151,0.015459642,14.363746881788673,1.100964395,14.363746881788673,free_living
SP-3112,MES,85.96,5.65,37.5,39.38,17,"316,138","132,363","102,615",1.74,93.01,NCBI Assembly,PBFA00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,,Hug et al. phylogenetic marker set,SP,1662,4,11,0.0024067389999999998,0.006618532,tara112_bact_meso,2.024197301,tara112,bact,2,0.001203369,19,0.011432009626955475,0.26263493399999993,0.8033062747225422,1.046019426,0.8033062747225422,mixed
SP-3118,DCM,85.46,6.25,71.43,45.33,43,"153,181","62,531","45,274",1.95,95.11,NCBI Assembly,PBEX00000000,n.a.,n.a.,Bacteria,Planctomycetes,Phycisphaerae,JL-ENTP-F27,,,,Hug et al. phylogenetic marker set,SP,1759,1,1,0.000568505,0.000568505,tara122_girus_dcm,2.281769249,tara122,girus,0,0.0,17,0.009664582148948267,0.025256264,3.73420757263439,0.46759909499999996,3.73420757263439,mixed
SP-3119,DCM,81.32,9.29,0.0,28.29,50,"83,506","43,275","33,223",1.66,96.89,NCBI Assembly,PBEW00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,SP,1510,0,3,0.0,0.001986755,tara122_girus_dcm,2.041318249,tara122,girus,1,0.000662252,11,0.00728476821192053,0.035055025,8.411755288734478,1.461985311,8.411755288734478,mixed
SP-312,SRF,82.88,0.0,0.0,57.15,43,"396,148","99,456","70,506",3.03,92.0,NCBI Assembly,PBEV00000000,TARA_ION_MAG_00032,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,spongiibacter,,Hug et al. phylogenetic marker set,SP,2816,24,5,0.008522726999999999,0.001775568,tara122_virus_surface,3.6558880310000004,tara122,virus,5,0.001775568,29,0.010298295454545454,1.317027199,0.22701553898793592,1.4823693519999999,0.22701553898793592,mixed
SP-316,MES,83.33,0.0,0.0,30.68,16,"205,418","113,549","81,310",1.3,94.72,NCBI Assembly,PBER00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1316,0,2,0.0,0.001519757,tara111_bact_meso,1.5600624019999998,tara111,bact,0,0.0,33,0.02507598784194529,0.25191315299999995,4.661649628667373,5.822326696,4.661649628667373,mixed
SP-319,epi,80.45,0.99,100.0,41.54,24,"146,852","57,744","53,329",1.28,94.31,NCBI Assembly,PBEP00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-1,,,,,Hug et al. phylogenetic marker set,SP,1261,0,2,0.0,0.0015860429999999999,tara123_girus_epi,1.591050342,tara123,girus,1,0.0007930210000000001,15,0.011895321173671689,0.013704612,8.114888395283435,0.551385567,8.114888395283435,mixed
SP-32,DCM,98.64,0.74,0.0,65.6,59,"269,307","116,833","76,877",4.54,90.27,NCBI Assembly,PBEO00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Hug et al. phylogenetic marker set,SP,4214,32,2,0.007593735,0.000474608,tara128_bact_dcm,4.6025952960000005,tara128,bact,7,0.00166113,35,0.008305647840531562,1.114527292,0.873367454989302,4.826072148999999,0.873367454989302,mixed
SP-320,epi,78.47,0.0,0.0,42.92,28,"127,535","63,706","46,418",1.3,94.63,NCBI Assembly,PBEN00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-1,,,,,Hug et al. phylogenetic marker set,SP,1283,0,2,0.0,0.001558846,tara123_girus_epi,1.656684083,tara123,girus,0,0.0,9,0.007014809041309431,0.047199087,6.738612856935477,1.576921964,6.738612856935477,mixed
SP-328,DCM,87.91,0.3,100.0,28.99,23,"288,132","89,051","64,820",1.49,96.86,NCBI Assembly,PBEF00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,SP,1324,0,2,0.0,0.001510574,tara122_girus_dcm,1.694915254,tara122,girus,2,0.001510574,13,0.009818731117824773,0.035815152999999995,4.952281332870673,0.879383307,4.952281332870673,mixed
SP-330,SRF,90.3,0.54,0.0,33.93,26,"432,837","155,262","101,682",2.64,93.67,NCBI Assembly,PBEC00000000,TARA_RED_MAG_00099,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_E,,,Hug et al. phylogenetic marker set,SP,2248,0,26,0.0,0.011565836000000001,tara124_prot_surface,2.92358804,tara124,prot,2,0.00088968,24,0.010676156583629894,0.2819908850000001,0.8726886848211693,1.2201142899999997,0.8726886848211693,mixed
SP-332,SRF,79.63,1.85,0.0,50.28,74,"264,138","72,512","59,781",4.42,89.24,NCBI Assembly,PBEB00000000,n.a.,n.a.,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,,,CheckM,SP,3887,1,5,0.000257268,0.0012863389999999998,tara123_prot_surface,5.550671857,tara123,prot,1,0.000257268,37,0.009518909184461024,0.38899069499999994,0.14882241587020445,0.28702099200000003,0.14882241587020445,mixed
SP-333,SRF,81.03,1.72,100.0,63.86,56,"281,412","71,931","53,826",3.01,92.21,NCBI Assembly,PBEA00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,,,,CheckM,SP,2713,9,2,0.0033173609999999996,0.0007371910000000001,tara125_prot_surface,3.714673578,tara125,prot,8,0.002948765,23,0.008477699963140435,0.3438239440000001,0.7460523636918066,1.2717786400000002,0.7460523636918066,mixed
SP-334,SRF,85.48,0.0,0.0,39.71,13,"571,184","248,524","164,251",2.14,91.94,NCBI Assembly,PBDZ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,CheckM,SP,2015,0,4,0.0,0.0019851120000000002,tara125_girus_surface,2.503509593,tara125,girus,3,0.0014888339999999999,19,0.009429280397022333,0.048655972000000006,3.699259278039262,0.8923947829999999,3.699259278039262,mixed
SP-335,MES,80.99,3.05,20.0,39.84,31,"140,709","59,703","48,608",1.51,95.73,NCBI Assembly,PBDY00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Alternative phylogenetic marker set,SP,1500,0,12,0.0,0.008,tara100_prot_meso,1.864427707,tara100,prot,4,0.002666667,3,0.002,1.120438043,0.6622654638310146,3.678968355,0.6622654638310146,mixed
SP-337,epi,89.16,0.0,0.0,29.49,24,"289,630","84,432","58,540",1.4,96.3,NCBI Assembly,PBDW00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,,,Hug et al. phylogenetic marker set,SP,1433,0,2,0.0,0.0013956729999999998,tara123_girus_epi,1.570210857,tara123,girus,0,0.0,9,0.00628053035589672,0.22077837299999997,2.394665945890419,2.621244697,2.394665945890419,mixed
SP-34,MES,87.94,4.08,85.71,60.22,113,"171,640","52,089","40,034",4.52,91.43,NCBI Assembly,PBDT00000000,n.a.,n.a.,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,,Roseibacillus,,Hug et al. phylogenetic marker set,SP,3319,3,0,0.0009038869999999999,0.0,tara100_prot_meso,5.1398680919999995,tara100,prot,2,0.000602591,52,0.01566736968966556,5.484907376000001,0.0646960284559639,1.7593531269999998,0.0646960284559639,particle
SP-340,MES,89.02,4.27,77.78,56.86,84,"153,286","48,797","38,134",3.2,91.43,NCBI Assembly,PBDS00000000,n.a.,n.a.,Bacteria,Proteobacteria,,,,,,CheckM,SP,2944,0,3,0.0,0.001019022,tara100_prot_meso,3.5946978210000005,tara100,prot,3,0.001019022,64,0.021739130434782608,2.073513397,0.27323792142051867,2.8090140839999997,0.27323792142051867,mixed
SP-342,SRF,78.88,1.98,0.0,31.56,33,"116,060","59,417","41,865",1.38,94.01,NCBI Assembly,PBDR00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1349,0,1,0.0,0.00074129,tara125_girus_surface,1.749492901,tara125,girus,0,0.0,2,0.0014825796886582653,0.025522658000000004,3.426085492683505,0.43354101999999994,3.426085492683505,mixed
SP-343,epi,90.56,2.18,66.67,40.23,35,"195,199","73,879","56,722",1.99,92.64,NCBI Assembly,PBDQ00000000,n.a.,n.a.,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1891,0,4,0.0,0.002115283,tara123_girus_epi,2.197438163,tara123,girus,1,0.000528821,28,0.014806980433632998,0.09032438299999998,8.035448373722907,3.5984975959999987,8.035448373722907,mixed
SP-344,DCM,91.75,0.2,0.0,34.55,10,"453,604","374,497","143,764",1.44,94.56,NCBI Assembly,PBDP00000000,n.a.,n.a.,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1431,0,3,0.0,0.002096436,tara122_girus_dcm,1.569482289,tara122,girus,1,0.0006988119999999999,12,0.008385744234800839,0.076996083,10.435501880280784,3.983713256,10.435501880280784,free_living
SP-346,DCM,70.43,1.2,0.0,33.32,19,"276,951","87,891","60,860",1.16,95.25,NCBI Assembly,PBDN00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,,,Hug et al. phylogenetic marker set,SP,1151,0,1,0.0,0.00086881,tara122_girus_dcm,1.647025415,tara122,girus,1,0.00086881,12,0.010425716768027803,0.3199899679999999,3.8847774577897,6.163233277999999,3.8847774577897,mixed
SP-349,epi,82.36,0.43,0.0,60.42,22,"311,783","154,558","91,142",2.01,93.77,NCBI Assembly,PBDM00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,,Hug et al. phylogenetic marker set,SP,1955,0,2,0.0,0.001023018,tara124_girus_epi,2.4405050999999998,tara124,girus,0,0.0,23,0.011764705882352941,0.14637622499999997,1.6970698773146158,1.2316189590000002,1.6970698773146158,mixed
SP-35,MES,80.48,3.36,75.0,46.06,96,"121,438","46,184","37,672",3.62,89.78,NCBI Assembly,PBDL00000000,n.a.,n.a.,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,,,,Hug et al. phylogenetic marker set,SP,3363,4,6,0.001189414,0.001784121,tara100_prot_meso,4.498011928,tara100,prot,2,0.000594707,66,0.019625334522747548,10.971910806999999,0.12172112002066703,6.621468334,0.12172112002066703,mixed
SP-350,DCM,99.78,0.17,0.0,47.06,9,"522,845","404,739","294,834",2.65,93.91,NCBI Assembly,PBDK00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,idiomarina,,Hug et al. phylogenetic marker set,SP,2527,3,5,0.001187178,0.0019786310000000002,tara111_virus_dcm,2.655842854,tara111,virus,11,0.0043529879999999995,24,0.009497427779976256,0.44409561299999994,0.1322222532288286,0.291130117,0.1322222532288286,mixed
SP-351,MES,76.92,1.28,0.0,64.3,45,"155,390","47,538","41,539",1.87,93.79,NCBI Assembly,PBDJ00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,,Hug et al. phylogenetic marker set,SP,1821,0,4,0.0,0.002196595,tara122_girus_meso,2.431097244,tara122,girus,0,0.0,16,0.008786381109280615,2.5491696080000006,2.2419508368521748,28.335502250999998,2.2419508368521748,mixed
SP-354,SRF,82.1,3.91,7.69,53.67,74,"165,126","47,549","37,516",2.78,91.34,NCBI Assembly,PBDG00000000,TARA_RED_MAG_00034,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,Hug et al. phylogenetic marker set,SP,2555,1,2,0.000391389,0.0007827789999999999,tara125_girus_surface,3.386114495,tara125,girus,2,0.0007827789999999999,23,0.009001956947162427,0.063340565,1.9239286351685616,0.604194809,1.9239286351685616,mixed
