ocean,gene_callers_id,gene_function,category,pnps,from_integron_type,log_pnps,gene_type
SP,892838,"DNA gyrase/topoisomerase IV, subunit A (GyrA) (PDB:1SUU)","Replication, recombination and repair",0.049621846,complete,-1.304327084,non_defense
SP,956714,,,0.249723283,complete,-0.602540964,no_call
SP,956716,,,0.041846569,complete,-1.378340149,no_call
SP,957904,,,0.109646327,complete,-0.960005911,no_call
SP,957908,,,0.066096068,complete,-1.179824375,no_call
SP,957910,Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin) (AhpC) (PDB:2RII),Defense mechanisms,23.73976342,complete,1.375476387,defense
SP,957910,Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin) (AhpC) (PDB:2RII),Defense mechanisms,23.73976342,complete,1.375476387,defense
SP,1001421,"Uncharacterized conserved protein YcbK, DUF882 family (YcbK)",Function unknown,0.290699681,complete,-0.536555444,non_defense
SP,1001422,,,0.136876673,complete,-0.863670559,no_call
SP,1001424,,,0.254171116,complete,-0.594873805,no_call
SP,1072281,,,0.10929623,CALIN,-0.961394818,no_call
SP,1072282,,,0.044324898,CALIN,-1.353352257,no_call
SP,1072283,,,0.11421623,CALIN,-0.94227218,no_call
SP,1289497,,,0.007641475,CALIN,-2.11682281,no_call
SP,1289499,Replicative DNA helicase (DnaB) (PDB:1B79),"Replication, recombination and repair",0.269470988,CALIN,-0.569487985,non_defense
SP,1300465,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)!!!CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F (CheY) (PDB:6QRJ)!!!Signal transduction histidine kinase regulating C4-dicarboxylate transport system (PDB:4GCZ)",Signal transduction mechanisms!!!Transcription!!!Signal transduction mechanisms!!!Signal transduction mechanisms,0.313166573,CALIN,-0.504224601,non_defense
SP,1587271,,,0.130061612,CALIN,-0.885850868,no_call
SP,1600461,Glucokinase (Glk) (PDB:1Q18),Carbohydrate transport and metabolism,0.322746356,CALIN,-0.491138652,non_defense
SP,1600464,,,0.217049405,CALIN,-0.663441401,no_call
SP,1600466,,,0.474748008,CALIN,-0.323536848,no_call
SP,1600467,Predicted RNA methylase (PDB:6H2U),General function prediction only,0.164558474,CALIN,-0.783679748,non_defense
SP,1608824,,,0.259926733,CALIN,-0.585149051,no_call
SP,1608826,,,0.206197762,CALIN,-0.685716053,no_call
SP,1628512,5-enolpyruvylshikimate-3-phosphate synthase (AroA) (PDB:4N3P),Amino acid transport and metabolism,0.082013579,CALIN,-1.086114236,non_defense
SP,1628513,Homocysteine/selenocysteine methylase (S-methylmethionine-dependent) (MHT1) (PDB:5DML),Amino acid transport and metabolism,0.107283018,CALIN,-0.969469016,non_defense
SP,1640703,,,0.65087893,CALIN,-0.186499787,no_call
SP,1649376,Lipoprotein signal peptidase (LspA) (PDB:5DIR),"Cell wall/membrane/envelope biogenesis!!!Intracellular trafficking, secretion, and vesicular transport",6.184474188,CALIN,0.791302781,non_defense
SP,1649377,,,1.655714989,CALIN,0.218985581,no_call
SP,1815917,,,0.046949624,complete,-1.328367882,no_call
SP,1815918,,,0.003600652,complete,-2.443618796,no_call
SP,1865751,,,0.217447983,complete,-0.662644617,no_call
SP,1892618,Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase (LdhA) (PDB:1DXY),Energy production and conversion!!!Coenzyme transport and metabolism!!!General function prediction only,inf,CALIN,inf,non_defense
SP,1894133,Glutamate dehydrogenase/leucine dehydrogenase (GdhA) (PDB:1B3B) (PUBMED:24391520),Amino acid transport and metabolism,0.10005062,CALIN,-0.999780214,non_defense
SP,1894134,Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG),Energy production and conversion,0.412129073,CALIN,-0.384966748,non_defense
SP,1894135,,,0.10618763,CALIN,-0.973926071,no_call
SP,1926989,,,0.321673258,complete,-0.492585043,no_call
SP,1964609,Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20),Carbohydrate transport and metabolism!!!Amino acid transport and metabolism!!!General function prediction only,0.088259626,complete,-1.054237916,non_defense
SP,1971775,Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC),Lipid transport and metabolism,0.454020891,CALIN,-0.342924163,non_defense
SP,1971776,"Coproporphyrinogen-III oxidase HemH, oxygen-dependent (HemF) (PDB:3E8J)",Coenzyme transport and metabolism,0.129292333,CALIN,-0.888427228,non_defense
SP,1971777,DNA mismatch repair ATPase MutL (MutL) (PDB:1B62),"Replication, recombination and repair",0.208213305,CALIN,-0.681491523,non_defense
SP,1971778,"Membrane-associated serine protease, rhomboid family (GlpG) (PDB:2IC8)","Posttranslational modification, protein turnover, chaperones",0.07199179,CALIN,-1.142717026,non_defense
SP,1971779,"Membrane-associated serine protease, rhomboid family (GlpG) (PDB:2IC8)","Posttranslational modification, protein turnover, chaperones",0.049872338,CALIN,-1.302140272,non_defense
SP,2012477,Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7),Cell wall/membrane/envelope biogenesis,0.726489128,CALIN,-0.138770881,non_defense
SP,2012479,,,0.076664223,CALIN,-1.11540726,no_call
SP,2012483,,,0.762596746,CALIN,-0.117705052,no_call
SP,2012484,,,0.275079492,CALIN,-0.560541786,no_call
SP,2012488,,,0.014096664,CALIN,-1.85088365,no_call
SP,2088264,,,0.657704489,CALIN,-0.181969194,no_call
SP,2088266,,,0.112611903,CALIN,-0.948415704,no_call
SP,2264233,,,inf,CALIN,inf,no_call
SP,2264234,"Predicted Fe-S protein YdhL, DUF1289 family (YdhL)",General function prediction only,0.451484116,CALIN,-0.345357524,non_defense
SP,2264259,"ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme (YbeY) (PDB:1XM5) (PUBMED:17407324;23543739)","Translation, ribosomal structure and biogenesis",0.128172919,CALIN,-0.892203723,non_defense
SP,2298470,Nitrogen regulatory protein PII (GlnK) (PDB:2GW8) (PUBMED:24610711),Signal transduction mechanisms!!!Amino acid transport and metabolism,0.270326932,CALIN,-0.568110685,non_defense
SP,2298472,,,5.558786993,CALIN,0.744980033,no_call
SP,2589919,,,0.274579616,complete,-0.561331707,no_call
SP,2613124,,,2.817897681,CALIN,0.44992522,no_call
SP,2613125,,,0.414150987,CALIN,-0.382841299,no_call
SP,2613126,,,0.013612047,CALIN,-1.866076548,no_call
SP,2613127,"Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB (MtnN) (PDB:1T8R) (PUBMED:18801996)",Nucleotide transport and metabolism!!!Coenzyme transport and metabolism,5.508244281,CALIN,0.741013192,non_defense
SP,2621251,,,0.14843415,complete,-0.828466171,no_call
SP,2744373,,,0.42770815,complete,-0.368852474,no_call
SP,2798591,,,0.076141747,CALIN,-1.118377162,no_call
SP,2798597,,,0.267625375,CALIN,-0.572472711,no_call
SP,2855599,Metal-dependent amidase/aminoacylase/carboxypeptidase (AbgB) (PDB:3RAM) (PUBMED:17307853),General function prediction only,0.273728395,CALIN,-0.562680149,non_defense
SP,2895569,,,1.304356571,CALIN,0.11539633,no_call
SP,2989618,,,1.01500396,CALIN,0.006467737,no_call
SP,2989633,Uncharacterized coiled-coil protein SlyX (sensitive to lysis X) (SlyX) (PDB:3EFG),Function unknown,0.068904438,CALIN,-1.161752803,non_defense
SP,3029587,,,0.849239186,CALIN,-0.070969975,no_call
SP,3029594,,,inf,CALIN,inf,no_call
SP,3032733,"DNA replicative helicase MCM subunit Mcm2, Cdc46/Mcm family (Mcm2) (PDB:3F8T)","Replication, recombination and repair",1.642462563,complete,0.215495479,non_defense
SP,3134215,,,0.234711712,CALIN,-0.62946524,no_call
SP,3152043,,,0.287040645,CALIN,-0.542056602,no_call
SP,3159206,,,0.099384724,CALIN,-1.002680364,no_call
SP,3159244,,,0.11222816,complete,-0.949898158,no_call
SP,3164969,,,10.43395225,CALIN,1.018448845,no_call
SP,3193607,,,0.465017417,CALIN,-0.332530781,no_call
SP,3240339,Exoribonuclease R (VacB) (PDB:6H25),Transcription,1.957786216,CALIN,0.291765267,non_defense
SP,3648722,,,0.133417035,CALIN,-0.874788716,no_call
SP,3664640,,,0.23847652,complete,-0.622554374,no_call
SP,3689780,Phage tail sheath protein FI (PDB:3J9Q) (PUBMED:18586829),"Mobilome: prophages, transposons",0.10222682,CALIN,-0.990435148,non_defense
SP,3689781,,,0.254403437,CALIN,-0.594477025,no_call
SP,3689782,,,5.260427108,CALIN,0.721021007,no_call
SP,3699247,,,0.085419636,complete,-1.068442282,no_call
SP,3931957,Metal-sulfur cluster biosynthetic enzyme (PaaD) (PDB:1UWD),"Posttranslational modification, protein turnover, chaperones",0.034531317,complete,-1.461786853,non_defense
SP,3931958,Ferredoxin (Fdx) (PDB:1KRH)!!!Flavodoxin/ferredoxin--NADP reductase (Fpr) (PDB:3OZU),Energy production and conversion!!!Energy production and conversion,0.004057639,complete,-2.391726589,non_defense
SP,3981137,,,0.301005392,CALIN,-0.521425724,no_call
SP,4026166,,,0.009868106,CALIN,-2.005766213,no_call
SP,4028650,,,0.002899712,complete,-2.537645173,no_call
SP,4046533,,,0.054495289,CALIN,-1.26364104,no_call
SP,4046534,Homoaconitase/3-isopropylmalate dehydratase large subunit (LeuC) (PDB:4KP1)!!!3-isopropylmalate dehydratase small subunit (LeuD) (PDB:3Q3W),Amino acid transport and metabolism!!!Amino acid transport and metabolism,0.09222094,CALIN,-1.035170456,non_defense
SP,4046537,,,0.069327531,CALIN,-1.159094264,no_call
SP,4046541,Protein chain release factor PrfB (PrfB) (PDB:1GQE),"Translation, ribosomal structure and biogenesis",0.360477835,CALIN,-0.443121434,non_defense
SP,4050294,,,1.405105179,CALIN,0.147708834,no_call
SP,4070353,,,0.261899509,CALIN,-0.581865317,no_call
SP,4093497,,,0.059185031,CALIN,-1.227788121,no_call
SP,4119405,,,inf,CALIN,inf,no_call
SP,4119405,,,inf,CALIN,inf,no_call
SP,4139291,,,3.976958384,CALIN,0.599551046,no_call
SP,4149649,,,0.150898084,CALIN,-0.821316275,no_call
SP,4158834,,,0.277281512,CALIN,-0.557079087,no_call
SP,4158838,,,1.663948508,CALIN,0.221139883,no_call
SP,4219614,,,0.126478675,CALIN,-0.897982692,no_call
SP,4219615,,,0.225928885,CALIN,-0.646028241,no_call
SP,4219616,,,0.075556297,CALIN,-1.121729334,no_call
SP,4219617,,,0.111522339,CALIN,-0.952638131,no_call
SP,4219618,,,0.076757975,CALIN,-1.114876492,no_call
SP,4412770,,,0.057561674,complete,-1.239866581,no_call
SP,4413465,,,0.016375639,CALIN,-1.785801744,no_call
SP,4448460,,,0.075320618,CALIN,-1.123086124,no_call
SP,4457643,,,0.293926212,complete,-0.531761682,no_call
SP,4541790,,,0.053190224,complete,-1.274168182,no_call
SP,4547759,,,0.143925731,CALIN,-0.841861557,no_call
SP,4547764,,,inf,CALIN,inf,no_call
SP,4584086,,,0.006682942,CALIN,-2.17503232,no_call
SP,4590016,,,0.125394628,CALIN,-0.901721068,no_call
SP,4593236,,,0.003105256,complete,-2.507902598,no_call
SP,4593237,,,0.024269779,complete,-1.614934179,no_call
SP,4596715,,,0.110196885,CALIN,-0.957830681,no_call
SP,4631433,,,0.719417249,CALIN,-0.143019154,no_call
SP,4631435,,,0.255968273,CALIN,-0.591813861,no_call
SP,4674789,,,7.17363947,CALIN,0.855739546,no_call
SP,4679851,,,0.06796087,complete,-1.167741069,no_call
SP,4680323,,,0.039154343,CALIN,-1.407220059,no_call
SP,4708546,,,0.109217033,CALIN,-0.961709626,no_call
SP,4708547,,,0.073457553,CALIN,-1.133963543,no_call
SP,4708550,,,0.170041079,CALIN,-0.769446148,no_call
SP,4713025,,,0.12928021,complete,-0.888467953,no_call
SP,4713028,,,0.567216113,complete,-0.246251441,no_call
SP,4713029,,,9.044528278,complete,0.956385921,no_call
SP,4724790,,,0.016666685,complete,-1.778150767,no_call
SP,4724793,,,0.356736297,complete,-0.4476527,no_call
SP,4724794,,,1.114118183,complete,0.046931262,no_call
SP,4724796,,,0.088521843,complete,-1.052949553,no_call
SP,4724798,,,0.193264703,complete,-0.713847457,no_call
SP,4769742,,,0.039220335,complete,-1.406488703,no_call
SP,5065122,,,0.183694231,CALIN,-0.735904483,no_call
SP,5065123,,,0.425707073,CALIN,-0.370889134,no_call
SP,5080840,,,0.300345737,CALIN,-0.522378527,no_call
SP,5080842,,,0.180639565,CALIN,-0.743187122,no_call
SP,5097164,,,1.390397419,CALIN,0.143138953,no_call
SP,5097167,,,0.081573811,CALIN,-1.08844925,no_call
SP,5101234,,,2.239239175,CALIN,0.350100483,no_call
SP,5220618,,,0.015418452,CALIN,-1.81195924,no_call
SP,5221739,,,0.15315743,CALIN,-0.81486193,no_call
SP,5221740,,,0.031225245,CALIN,-1.505494145,no_call
SP,5276071,,,1.363601767,CALIN,0.134687555,no_call
SP,5276075,,,0.17628269,CALIN,-0.75379033,no_call
SP,5276077,,,0.176678584,CALIN,-0.75281609,no_call
SP,5293328,,,0.120395011,complete,-0.919391509,no_call
SP,5293329,,,0.139048566,complete,-0.856833485,no_call
SP,5312611,,,0.27553579,CALIN,-0.559821982,no_call
SP,5342042,,,0.283720134,CALIN,-0.547109844,no_call
SP,5342044,,,2.684996505,CALIN,0.428943725,no_call
SP,5365740,,,0.201745899,CALIN,-0.695195284,no_call
SP,5366845,,,0.386409485,CALIN,-0.412952222,no_call
SP,5366846,,,0.181239508,CALIN,-0.741747126,no_call
SP,5404218,,,0.097518808,CALIN,-1.010911615,no_call
SP,5419784,,,inf,CALIN,inf,no_call
SP,5419786,,,0.942758239,CALIN,-0.025599664,no_call
SP,5428144,,,0.050586279,CALIN,-1.295967267,no_call
SP,5432070,,,0.434251228,CALIN,-0.362258944,no_call
SP,5432077,,,0.058076256,CALIN,-1.236001388,no_call
SP,5451239,,,0.108566298,complete,-0.964304971,no_call
SP,5451240,,,0.140771082,complete,-0.851486552,no_call
SP,5587469,,,0.195923597,CALIN,-0.707913255,no_call
SP,5587472,,,0.196692178,CALIN,-0.70621291,no_call
SP,5592695,,,0.279886177,CALIN,-0.55301855,no_call
SP,5686054,,,0.094474964,CALIN,-1.024683265,no_call
SP,5686061,,,0.272668333,CALIN,-0.564365296,no_call
SP,5686828,,,0.075433513,CALIN,-1.122435664,no_call
SP,5690152,,,0.153295473,CALIN,-0.814470671,no_call
SP,5699517,,,0.263193089,complete,-0.579725518,no_call
SP,5699518,,,0.274901904,complete,-0.560822252,no_call
SP,5714173,,,0.12299074,CALIN,-0.910127585,no_call
SP,5718799,,,0.021337174,complete,-1.670863101,no_call
SP,5733536,,,0.026353492,CALIN,-1.579161825,no_call
SP,5733537,,,0.199828956,CALIN,-0.69934158,no_call
SP,5733538,,,0.208523847,CALIN,-0.680844272,no_call
SP,5733539,,,0.036558959,CALIN,-1.437006173,no_call
SP,5737640,,,0.072297649,CALIN,-1.140875824,no_call
SP,5745105,,,0.055908531,CALIN,-1.25252192,no_call
SP,5763652,,,0.181133435,CALIN,-0.742001377,no_call
SP,5763654,,,0.192555142,CALIN,-0.715444879,no_call
SP,5771480,,,0.645401503,CALIN,-0.190170028,no_call
SP,5780764,,,0.026258491,complete,-1.580730239,no_call
SP,5782860,,,7.831193701,CALIN,0.893827966,no_call
SP,5782860,,,7.831193701,CALIN,0.893827966,no_call
SP,5782862,,,0.353973595,CALIN,-0.451029134,no_call
SP,5784926,,,0.678563703,CALIN,-0.168409375,no_call
SP,5784927,,,13.8649768,CALIN,1.141919147,no_call
SP,5784928,,,0.064243382,CALIN,-1.192171603,no_call
SP,5788931,,,0.110917181,CALIN,-0.955001178,no_call
SP,5788933,,,0.26149979,CALIN,-0.582528655,no_call
SP,5788939,,,0.145716265,CALIN,-0.836491969,no_call
SP,5800301,,,0.730662852,CALIN,-0.136282972,no_call
SP,5800302,,,0.518086966,CALIN,-0.285597333,no_call
SP,5800304,,,0.107737909,CALIN,-0.967631458,no_call
SP,5803166,,,0.660872321,complete,-0.179882437,no_call
SP,5803168,,,0.120848229,complete,-0.917759711,no_call
SP,5812429,,,0.050462142,complete,-1.297034318,no_call
SP,5812431,,,0.081218617,complete,-1.090344408,no_call
SP,5812539,,,0.069782711,CALIN,-1.156252164,no_call
SP,5834790,,,2.360694823,CALIN,0.373039848,no_call
SP,5834790,,,2.360694823,CALIN,0.373039848,no_call
SP,5838502,,,0.059042868,CALIN,-1.228832556,no_call
SP,5850684,,,0.21738577,CALIN,-0.662768888,no_call
SP,5850695,,,1.737668006,CALIN,0.239966805,no_call
SP,5850702,,,inf,CALIN,inf,no_call
SP,5855161,,,1.257791527,CALIN,0.099608665,no_call
SP,5855162,,,0.199492694,CALIN,-0.700073006,no_call
SP,5855163,,,0.189688031,CALIN,-0.721960071,no_call
SP,5921567,,,0.284653016,CALIN,-0.54568421,no_call
SP,5955868,,,0.279360905,CALIN,-0.553834371,no_call
SP,5955869,,,1.677013053,CALIN,0.224536443,no_call
SP,5955871,,,5.177431504,CALIN,0.714114362,no_call
SP,5955873,,,0.074529636,CALIN,-1.127670999,no_call
SP,5955875,,,17.05242996,CALIN,1.231786274,no_call
SP,5959321,,,22.99368772,CALIN,1.361608629,no_call
SP,5960720,,,0.140455997,CALIN,-0.852459712,no_call
SP,5968063,,,0.044227851,CALIN,-1.354304164,no_call
SP,5978884,,,1.133251153,CALIN,0.05432617,no_call
SP,5978886,,,0.247637899,CALIN,-0.606182888,no_call
SP,6067597,,,0.178680206,CALIN,-0.747923555,no_call
SP,6087148,,,0.294837194,CALIN,-0.53041773,no_call
SP,6088252,,,0.134830204,CALIN,-0.87021281,no_call
SP,6089101,,,0.120170043,CALIN,-0.920203783,no_call
SP,6090103,,,3.65866947,CALIN,0.563323176,no_call
SP,6090104,,,0.43357241,CALIN,-0.362938362,no_call
SP,6090105,,,0.140781213,CALIN,-0.851455297,no_call
SP,6093057,,,0.220634918,complete,-0.656325754,no_call
SP,6093058,,,0.290810541,complete,-0.536389856,no_call
SP,6093060,,,0.306805024,complete,-0.513137534,no_call
SP,6096908,,,4.266021767,CALIN,0.630023067,no_call
SP,6097338,,,0.103325041,CALIN,-0.985794413,no_call
SP,6097340,,,0.507914727,CALIN,-0.294209195,no_call
SP,6099305,,,0.206319412,CALIN,-0.685459908,no_call
SP,6099306,,,0.188044205,CALIN,-0.725740045,no_call
SP,6099309,,,0.128928756,CALIN,-0.889650206,no_call
SP,6103253,,,0.068457119,complete,-1.164581384,no_call
SP,6110024,,,0.557667572,complete,-0.253624609,no_call
SP,6110027,,,0.18902882,complete,-0.723471977,no_call
SP,6110028,,,0.076259073,complete,-1.117708481,no_call
SP,6113106,,,0.041665601,CALIN,-1.380222351,no_call
SP,6114930,,,0.079246771,CALIN,-1.101018423,no_call
SP,6114931,,,0.193938093,CALIN,-0.71233688,no_call
SP,6114934,,,0.411624878,CALIN,-0.385498385,no_call
SP,6115071,,,0.1987218,CALIN,-0.701754488,no_call
SP,6115076,,,0.915505646,CALIN,-0.038338973,no_call
SP,6122822,,,0.829130231,CALIN,-0.08137725,no_call
SP,6122823,,,0.31071517,CALIN,-0.507637543,no_call
SP,6122824,,,0.027337901,CALIN,-1.563234834,no_call
SP,6122833,,,0.097426008,CALIN,-1.011325091,no_call
SP,6122836,,,0.135468458,CALIN,-0.868161813,no_call
SP,6122839,,,0.106791742,CALIN,-0.971462327,no_call
SP,6122840,,,0.442440417,CALIN,-0.354145207,no_call
SP,6129353,,,0.154647152,complete,-0.810658074,no_call
SP,6135313,,,0.545664501,CALIN,-0.263074299,no_call
SP,6135315,,,0.129756467,CALIN,-0.886870988,no_call
SP,6135320,,,0.370038885,CALIN,-0.431752637,no_call
SP,6218325,,,0.655171311,CALIN,-0.183645128,no_call
SP,6218332,,,0.298191908,CALIN,-0.525504147,no_call
SP,6302102,,,0.330801833,CALIN,-0.480432093,no_call
SP,6334046,,,0.037351564,CALIN,-1.427691214,no_call
SP,6352828,,,0.162112651,CALIN,-0.790183093,no_call
SP,6369593,,,0.057591507,CALIN,-1.239641556,no_call
SP,6396836,,,1.672633634,CALIN,0.223400825,no_call
SP,6396845,,,0.703830222,CALIN,-0.152532089,no_call
SP,6396847,,,0.033008293,CALIN,-1.48137694,no_call
SP,6597430,,,0.821965462,CALIN,-0.085146431,no_call
SP,6610689,,,inf,CALIN,inf,no_call
SP,6610690,,,0.462737776,CALIN,-0.334665045,no_call
SP,6610693,,,0.890844265,CALIN,-0.050198211,no_call
SP,6620200,,,11.42744113,complete,1.057948993,no_call
SP,6641436,,,0.52927851,complete,-0.276315739,no_call
SP,6645281,,,0.172699608,CALIN,-0.762708648,no_call
SP,6645284,,,0.126096541,CALIN,-0.899296827,no_call
SP,6645286,,,0.27180557,CALIN,-0.565741648,no_call
SP,6726762,,,1.511892048,CALIN,0.179520783,no_call
SP,6726763,,,0.435198691,CALIN,-0.36131242,no_call
SP,6906822,,,0.313100364,CALIN,-0.504316428,no_call
SP,6906826,,,0.534651539,CALIN,-0.271929179,no_call
SP,6929921,,,0.927600763,CALIN,-0.032638903,no_call
SP,6929922,,,0.052846819,CALIN,-1.276981145,no_call
SP,6929923,,,0.023228279,CALIN,-1.633982975,no_call
SP,6933937,,,inf,CALIN,inf,no_call
SP,6953895,,,0.007802483,CALIN,-2.107767163,no_call
SP,6953901,,,0.36278114,CALIN,-0.440355298,no_call
SP,7046201,,,0.072776453,CALIN,-1.138009115,no_call
SP,7084395,,,0.096966609,CALIN,-1.013377791,no_call
SP,7127848,,,0.53926107,CALIN,-0.268200931,no_call
SP,7141223,,,0.227382217,CALIN,-0.643243503,no_call
SP,7141224,,,0.1579852,CALIN,-0.801383596,no_call
SP,7141225,,,0.972949126,CALIN,-0.011909868,no_call
SP,7141226,,,0.185023991,CALIN,-0.732771955,no_call
SP,7141228,,,0.154070666,CALIN,-0.81228004,no_call
SP,7266631,,,0.106991977,CALIN,-0.970648789,no_call
SP,7266632,,,0.210094053,CALIN,-0.677586241,no_call
SP,7266633,,,0.237018032,CALIN,-0.625218612,no_call
SP,7266636,,,5.446835086,CALIN,0.736144226,no_call
SP,7266636,,,5.446835086,CALIN,0.736144226,no_call
SP,7266637,,,0.190062588,CALIN,-0.72110336,no_call
SP,7266638,,,0.307220824,CALIN,-0.51254935,no_call
SP,7266639,,,0.625359147,CALIN,-0.203870493,no_call
SP,7288340,,,0.283110028,CALIN,-0.548044747,no_call
SP,7288351,,,0.227581406,CALIN,-0.642863223,no_call
SP,7292188,,,0.254752754,CALIN,-0.593881113,no_call
SP,7295933,,,0.999114919,CALIN,-0.000384556,no_call
SP,7295934,,,0.0494349,CALIN,-1.305966342,no_call
SP,7299345,,,0.351767968,CALIN,-0.45374371,no_call
SP,7313235,,,0.012448604,CALIN,-1.904879333,no_call
SP,7313240,,,0.143332371,CALIN,-0.843655716,no_call
SP,7389263,,,0.099585689,CALIN,-1.001803068,no_call
SP,7399186,,,2.482050039,CALIN,0.394810533,no_call
SP,7415859,,,0.157468713,CALIN,-0.802805722,no_call
SP,7415860,,,0.484780942,CALIN,-0.314454461,no_call
SP,7415861,,,0.203311576,CALIN,-0.691837893,no_call
SP,7449665,,,0.071376822,CALIN,-1.146442795,no_call
SP,7489787,,,0.179353494,CALIN,-0.746290158,no_call
SP,7523551,,,0.175525392,CALIN,-0.755660049,no_call
SP,7528341,,,0.20624928,complete,-0.685607558,no_call
SP,7528574,,,0.122838585,CALIN,-0.910665196,no_call
SP,7584370,,,0.005503144,CALIN,-2.259389108,no_call
SP,7586054,,,0.06168472,complete,-1.209822404,no_call
SP,7607489,,,0.06520089,CALIN,-1.185746476,no_call
SP,7607490,,,0.30905796,CALIN,-0.509960067,no_call
SP,7613347,,,0.033857184,complete,-1.470349169,no_call
SP,7626052,,,0.351433547,CALIN,-0.454156784,no_call
SP,7653330,,,0.043915401,complete,-1.357383146,no_call
SP,7671695,,,2.450985142,CALIN,0.389340679,no_call
SP,7674100,,,2.365431408,CALIN,0.373910359,no_call
SP,7686618,,,0.288976544,CALIN,-0.539137408,no_call
SP,7690912,,,0.850663783,CALIN,-0.070242057,no_call
SP,7690913,,,0.148925419,CALIN,-0.827031169,no_call
SP,7690914,,,1.534449758,CALIN,0.185952673,no_call
SP,7696851,,,14.17399936,CALIN,1.151492409,no_call
SP,7696853,,,0.372231547,CALIN,-0.429186822,no_call
SP,7696854,,,0.307655291,CALIN,-0.511935612,no_call
SP,7703837,,,0.210671354,CALIN,-0.676394513,no_call
SP,7703838,,,0.307200764,CALIN,-0.512577709,no_call
SP,7887408,,,0.39591089,CALIN,-0.402402553,no_call
SP,7909338,,,1.701681109,CALIN,0.230878178,no_call
SP,7921623,,,2.647027027,complete,0.422758376,no_call
IN,48266,Site-specific recombinase XerD (XerD) (PDB:1A0P),"Replication, recombination and repair",7.846781507,complete,0.89469156,non_defense
IN,412667,Site-specific recombinase XerD (XerD) (PDB:1A0P),"Replication, recombination and repair",0.145340817,complete,-0.837612404,non_defense
IN,412670,Uncharacterized membrane protein,Function unknown,0.100240825,complete,-0.998955368,non_defense
IN,458080,Quinol monooxygenase YgiN (YgiN) (PDB:1R6Y) (PUBMED:15613473),Energy production and conversion,0.207151442,complete,-0.68371204,non_defense
IN,458085,Site-specific recombinase XerD (XerD) (PDB:1A0P),"Replication, recombination and repair",0.137107255,complete,-0.862939563,non_defense
IN,562905,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)",Defense mechanisms,0.045667897,CALIN,-1.340388986,defense
IN,562906,,,0.141097787,CALIN,-0.850479799,no_call
IN,562907,,,1.006143397,CALIN,0.002659881,no_call
IN,564465,,,0.960466152,CALIN,-0.017517936,no_call
IN,564466,,,0.943743494,CALIN,-0.025146029,no_call
IN,564467,,,0.598077393,CALIN,-0.223242614,no_call
IN,564468,,,0.233334608,CALIN,-0.632020843,no_call
IN,564958,,,inf,CALIN,inf,no_call
IN,564961,,,1.400965087,CALIN,0.146427312,no_call
IN,564962,,,0.196713137,CALIN,-0.706166635,no_call
IN,564963,,,inf,CALIN,inf,no_call
IN,565228,,,0.529244552,CALIN,-0.276343604,no_call
IN,565228,,,0.529244552,CALIN,-0.276343604,no_call
IN,565229,,,0.694920799,CALIN,-0.15806469,no_call
IN,565231,,,0.758140883,CALIN,-0.120250083,no_call
IN,565233,,,0.611855762,CALIN,-0.213350946,no_call
IN,568066,,,0.339390986,CALIN,-0.469299696,no_call
IN,568067,,,inf,CALIN,inf,no_call
IN,568069,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)",Defense mechanisms,0.135016428,CALIN,-0.869613387,defense
IN,569686,Ribosomal protein S18 acetylase RimI and related acetyltransferases (RimI) (PDB:1GHE),"Translation, ribosomal structure and biogenesis",0.099193251,CALIN,-1.003517875,non_defense
IN,572162,,,0.595704405,CALIN,-0.224969188,no_call
IN,572163,,,1.3294273,CALIN,0.123664593,no_call
IN,582280,,,0.369184185,CALIN,-0.432756911,no_call
IN,582281,Predicted periplasmic protein,Function unknown,0.617234218,CALIN,-0.209550006,non_defense
IN,582284,Plasmid maintenance system killer protein (HigB),Defense mechanisms,0.715789474,CALIN,-0.145214693,defense
IN,590630,,,0.031266135,CALIN,-1.504925806,no_call
IN,590631,,,0.093322946,CALIN,-1.030011561,no_call
IN,590632,,,1.92913191,CALIN,0.285361925,no_call
IN,591520,,,3.731016088,CALIN,0.571827122,no_call
IN,591521,,,inf,CALIN,inf,no_call
IN,593423,Uncharacterized conserved protein (PDB:1X6M),Function unknown,0.342816334,CALIN,-0.464938494,non_defense
